,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
390,4,6:54.0,Offensive rebound by Team,,81,99
391,4,6:54.0,A. Gordon enters the game for C. Watson,,81,99
392,4,6:54.0,E. Payton makes free throw 2 of 2,,82,99
393,4,6:44.0,,L. Deng misses 2-pt jump shot from 19 ft,82,99
394,4,6:43.0,Defensive rebound by A. Nicholson,,82,99
395,4,6:36.0,,Offensive charge foul by A. Nicholson (drawn by G. Dragić),82,99
396,4,6:36.0,Turnover by A. Nicholson (offensive foul),,82,99
397,4,6:14.0,,J. Richardson misses 3-pt jump shot from 24 ft,82,99
398,4,6:13.0,Defensive rebound by E. Payton,,82,99
399,4,6:04.0,A. Nicholson makes 2-pt jump shot from 6 ft (assist by E. Payton),,84,99
400,4,6:04.0,,Miami full timeout,84,99
401,4,5:39.0,,H. Whiteside misses 2-pt hook shot from 3 ft,84,99
402,4,5:38.0,Defensive rebound by A. Nicholson,,84,99
403,4,5:24.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by A. Nicholson),,87,99
404,4,4:59.0,,Turnover by Team (shot clock),87,99
405,4,4:40.0,E. Payton misses 2-pt layup from 2 ft,,87,99
406,4,4:39.0,,Defensive rebound by H. Whiteside,87,99
407,4,4:22.0,,L. Deng makes 2-pt jump shot from 4 ft (assist by G. Dragić),87,101
408,4,4:02.0,A. Nicholson makes 2-pt dunk at rim (assist by E. Fournier),,89,101
409,4,3:43.0,,G. Dragić makes 2-pt jump shot from 16 ft,89,103
410,4,3:43.0,Orlando full timeout,,89,103
411,4,3:31.0,A. Nicholson misses 2-pt hook shot from 7 ft,,89,103
412,4,3:30.0,,Defensive rebound by H. Whiteside,89,103
413,4,3:19.0,,Shooting foul by A. Gordon (drawn by J. Winslow),89,103
414,4,3:19.0,,J. Winslow makes free throw 1 of 2,89,104
415,4,3:19.0,,J. Winslow misses free throw 2 of 2,89,104
416,4,3:18.0,Defensive rebound by A. Nicholson,,89,104
417,4,3:06.0,E. Fournier misses 2-pt jump shot from 16 ft (block by H. Whiteside),,89,104
418,4,3:05.0,,Defensive rebound by J. Winslow,89,104
419,4,2:46.0,,H. Whiteside misses 2-pt jump shot from 18 ft,89,104
420,4,2:45.0,Defensive rebound by Team,,89,104
421,4,2:45.0,,Loose ball foul by G. Dragić,89,104
422,4,2:45.0,E. Payton makes free throw 1 of 2,,90,104
423,4,2:45.0,E. Payton misses free throw 2 of 2,,90,104
424,4,2:45.0,,Defensive rebound by Team,90,104
425,4,2:23.0,,L. Deng misses 3-pt jump shot from 23 ft,90,104
426,4,2:22.0,Defensive rebound by E. Fournier,,90,104
427,4,2:17.0,A. Nicholson misses 3-pt jump shot from 24 ft,,90,104
428,4,2:16.0,,Defensive rebound by L. Deng,90,104
429,4,2:00.0,,H. Whiteside misses 2-pt hook shot from 6 ft,90,104
430,4,1:59.0,,Offensive rebound by L. Deng,90,104
431,4,1:58.0,,Shooting foul by E. Fournier (drawn by H. Whiteside),90,104
432,4,1:58.0,,H. Whiteside misses free throw 1 of 2,90,104
433,4,1:58.0,,Offensive rebound by Team,90,104
434,4,1:58.0,S. Napier enters the game for E. Fournier,,90,104
435,4,1:58.0,C. Watson enters the game for A. Gordon,,90,104
436,4,1:58.0,B. Jennings enters the game for M. Hezonja,,90,104
437,4,1:58.0,D. Marble enters the game for E. Payton,,90,104
438,4,1:58.0,,G. Green enters the game for G. Dragić,90,104
439,4,1:58.0,,H. Whiteside makes free throw 2 of 2,90,105
440,4,1:41.0,B. Jennings makes 3-pt jump shot from 25 ft (assist by S. Napier),,93,105
441,4,1:21.0,,L. Deng misses 2-pt hook shot from 7 ft,93,105
442,4,1:20.0,Defensive rebound by A. Nicholson,,93,105
443,4,1:10.0,Shooting foul by J. Richardson (drawn by S. Napier),,93,105
444,4,1:10.0,S. Napier misses free throw 1 of 3,,93,105
445,4,1:10.0,Offensive rebound by Team,,93,105
446,4,1:10.0,S. Napier misses free throw 2 of 3,,93,105
447,4,1:10.0,Offensive rebound by Team,,93,105
448,4,1:10.0,,U. Haslem enters the game for L. Deng,93,105
449,4,1:10.0,,J. McRoberts enters the game for H. Whiteside,93,105
450,4,1:10.0,S. Napier makes free throw 3 of 3,,94,105
451,4,0:49.0,,G. Green misses 2-pt jump shot from 18 ft,94,105
452,4,0:48.0,Defensive rebound by A. Nicholson,,94,105
453,4,0:42.0,Shooting foul by G. Green (drawn by B. Jennings),,94,105
454,4,0:42.0,B. Jennings makes free throw 1 of 2,,95,105
455,4,0:42.0,B. Jennings misses free throw 2 of 2,,95,105
456,4,0:41.0,,Defensive rebound by J. McRoberts,95,105
457,4,0:31.0,,Turnover by J. McRoberts (lost ball; steal by B. Jennings),95,105
458,4,0:25.0,B. Jennings misses 3-pt jump shot from 24 ft,,95,105
459,4,0:25.0,Offensive rebound by S. Napier,,95,105
460,4,0:25.0,S. Napier makes 2-pt layup from 1 ft,,97,105
461,4,0:12.0,,G. Green makes 3-pt jump shot from 24 ft (assist by J. Winslow),97,108
