,QUARTER,TIME_REMAINING,NEW YORK_ACTION,UTAH_ACTION,NEW YORK_SCORE,UTAH_SCORE
387,4,4:41.0,L. Amundson makes 2-pt layup from 1 ft (assist by K. O'Quinn),,73,100
388,4,4:41.0,Shooting foul by T. Burke (drawn by L. Amundson),,73,100
389,4,4:41.0,L. Amundson makes free throw 1 of 1,,74,100
390,4,4:35.0,,Offensive foul by R. Hood (drawn by S. Vujačić),74,100
391,4,4:35.0,,Turnover by R. Hood (offensive foul),74,100
392,4,4:35.0,,R. Neto enters the game for T. Burke,74,100
393,4,4:18.0,Shooting block foul by T. Lyles (drawn by L. Amundson),,74,100
394,4,4:18.0,L. Amundson makes free throw 1 of 2,,75,100
395,4,4:18.0,L. Amundson misses free throw 2 of 2,,75,100
396,4,4:17.0,,Defensive rebound by J. Withey,75,100
397,4,4:03.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by J. Withey),75,103
398,4,3:43.0,J. Grant misses 2-pt jump shot from 18 ft,,75,103
399,4,3:43.0,,Defensive rebound by J. Ingles,75,103
400,4,3:28.0,,Turnover by J. Withey (bad pass; steal by J. Grant),75,103
401,4,3:22.0,L. Amundson makes 2-pt dunk at rim (assist by K. O'Quinn),,77,103
402,4,3:03.0,,Turnover by R. Hood (lost ball; steal by L. Amundson),77,103
403,4,3:01.0,,C. Johnson enters the game for R. Hood,77,103
404,4,3:01.0,Flagrant foul type 1 by R. Hood (drawn by S. Vujačić),,77,103
405,4,3:01.0,S. Vujačić misses flagrant free throw 1 of 2,,77,103
406,4,3:01.0,Offensive rebound by Team,,77,103
407,4,3:01.0,S. Vujačić makes flagrant free throw 2 of 2,,78,103
408,4,2:50.0,J. Grant misses 3-pt jump shot from 25 ft,,78,103
409,4,2:49.0,Offensive rebound by K. O'Quinn,,78,103
410,4,2:34.0,L. Amundson misses 2-pt jump shot from 5 ft,,78,103
411,4,2:33.0,Offensive rebound by Team,,78,103
412,4,2:33.0,Personal foul by T. Lyles (drawn by K. O'Quinn),,78,103
413,4,2:33.0,New York full timeout,,78,103
414,4,2:33.0,L. Galloway enters the game for D. Williams,,78,103
415,4,2:33.0,K. O'Quinn makes free throw 1 of 2,,79,103
416,4,2:33.0,K. O'Quinn makes free throw 2 of 2,,80,103
417,4,2:21.0,,J. Ingles misses 3-pt jump shot from 24 ft,80,103
418,4,2:20.0,,Offensive rebound by J. Withey,80,103
419,4,2:19.0,,J. Withey misses 2-pt layup from 1 ft (block by K. O'Quinn),80,103
420,4,2:19.0,,Offensive rebound by Team,80,103
421,4,2:06.0,,T. Lyles misses 2-pt jump shot from 16 ft,80,103
422,4,2:06.0,Defensive rebound by K. O'Quinn,,80,103
423,4,1:49.0,K. O'Quinn misses 3-pt jump shot from 24 ft,,80,103
424,4,1:47.0,,Defensive rebound by T. Lyles,80,103
425,4,1:31.0,,T. Lyles misses 2-pt jump shot from 3 ft,80,103
426,4,1:29.0,,Offensive rebound by J. Withey,80,103
427,4,1:23.0,,Turnover by R. Neto (bad pass; steal by L. Amundson),80,103
428,4,1:21.0,Offensive foul by J. Grant (drawn by R. Neto),,80,103
429,4,1:21.0,Turnover by J. Grant (offensive foul),,80,103
430,4,1:11.0,,Personal foul by K. O'Quinn (drawn by T. Lyles),80,103
431,4,1:11.0,,T. Lyles makes free throw 1 of 2,80,104
432,4,1:11.0,,T. Lyles makes free throw 2 of 2,80,105
433,4,0:57.0,L. Galloway makes 2-pt jump shot from 20 ft (assist by L. Amundson),,82,105
434,4,0:43.0,,Turnover by J. Ingles (bad pass; steal by K. O'Quinn),82,105
435,4,0:38.0,Shooting foul by J. Ingles (drawn by L. Amundson),,82,105
436,4,0:38.0,L. Amundson misses free throw 1 of 2,,82,105
437,4,0:38.0,Offensive rebound by Team,,82,105
438,4,0:38.0,L. Amundson misses free throw 2 of 2,,82,105
439,4,0:37.0,,Defensive rebound by Team,82,105
440,4,0:29.0,,Turnover by R. Neto (bad pass; steal by S. Vujačić),82,105
441,4,0:25.0,Turnover by S. Vujačić (bad pass; steal by R. Neto),,82,105
442,4,0:18.0,,Personal foul by L. Amundson,82,105
443,4,0:18.0,,J. Ingles makes free throw 1 of 2,82,106
444,4,0:18.0,,J. Ingles misses free throw 2 of 2,82,106
445,4,0:17.0,Defensive rebound by K. O'Quinn,,82,106
446,4,0:07.0,J. Grant makes 3-pt jump shot from 24 ft,,85,106
