,QUARTER,TIME_REMAINING,DETROIT_ACTION,UTAH_ACTION,DETROIT_SCORE,UTAH_SCORE
389,4,6:13.0,,D. Favors makes 2-pt jump shot from 13 ft (assist by R. Hood),84,76
390,4,6:04.0,Detroit full timeout,,84,76
391,4,6:04.0,A. Drummond enters the game for A. Baynes,,84,76
392,4,6:04.0,R. Jackson enters the game for B. Jennings,,84,76
393,4,6:04.0,,R. Gobert enters the game for J. Withey,84,76
394,4,6:04.0,,T. Lyles enters the game for D. Favors,84,76
395,4,6:04.0,,J. Ingles enters the game for R. Hood,84,76
396,4,5:56.0,R. Jackson misses 2-pt jump shot from 17 ft,,84,76
397,4,5:56.0,,Defensive rebound by G. Hayward,84,76
398,4,5:43.0,,Turnover by G. Hayward (lost ball; steal by R. Jackson),84,76
399,4,5:38.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by R. Jackson),,86,76
400,4,5:24.0,,C. Johnson makes 3-pt jump shot from 24 ft (assist by G. Hayward),86,79
401,4,5:04.0,Shooting foul by C. Johnson (drawn by A. Drummond),,86,79
402,4,5:04.0,A. Drummond misses free throw 1 of 2,,86,79
403,4,5:04.0,Offensive rebound by Team,,86,79
404,4,5:04.0,,R. Hood enters the game for C. Johnson,86,79
405,4,5:04.0,A. Drummond misses free throw 2 of 2,,86,79
406,4,5:03.0,,Defensive rebound by T. Lyles,86,79
407,4,4:47.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),86,81
408,4,4:32.0,R. Jackson misses 2-pt jump shot from 5 ft,,86,81
409,4,4:31.0,,Defensive rebound by G. Hayward,86,81
410,4,4:10.0,,R. Hood misses 2-pt jump shot from 8 ft,86,81
411,4,4:10.0,Defensive rebound by M. Morris,,86,81
412,4,4:02.0,M. Morris misses 3-pt jump shot from 24 ft,,86,81
413,4,4:01.0,,Defensive rebound by R. Gobert,86,81
414,4,3:48.0,,G. Hayward misses 2-pt jump shot from 3 ft,86,81
415,4,3:47.0,Defensive rebound by R. Jackson,,86,81
416,4,3:36.0,R. Jackson makes 2-pt jump shot from 7 ft,,88,81
417,4,3:28.0,,Utah full timeout,88,81
418,4,3:28.0,A. Baynes enters the game for A. Drummond,,88,81
419,4,3:28.0,,D. Favors enters the game for T. Lyles,88,81
420,4,3:14.0,,Shooting foul by A. Tolliver (drawn by D. Favors),88,81
421,4,3:14.0,,D. Favors makes free throw 1 of 2,88,82
422,4,3:14.0,,D. Favors makes free throw 2 of 2,88,83
423,4,2:58.0,Personal foul by J. Ingles (drawn by M. Morris),,88,83
424,4,2:45.0,A. Tolliver misses 3-pt jump shot from 23 ft,,88,83
425,4,2:44.0,,Defensive rebound by R. Gobert,88,83
426,4,2:29.0,,G. Hayward makes 2-pt layup from 1 ft,88,85
427,4,2:15.0,R. Jackson misses 2-pt jump shot from 17 ft,,88,85
428,4,2:14.0,,Defensive rebound by J. Ingles,88,85
429,4,2:00.0,,R. Gobert makes 2-pt jump shot from 8 ft (assist by G. Hayward),88,87
430,4,1:43.0,K. Caldwell-Pope makes 2-pt layup from 2 ft,,90,87
431,4,1:23.0,,R. Hood misses 2-pt jump shot from 4 ft,90,87
432,4,1:23.0,Defensive rebound by A. Baynes,,90,87
433,4,1:08.0,R. Jackson makes 3-pt jump shot from 24 ft,,93,87
434,4,1:08.0,,Utah full timeout,93,87
435,4,1:00.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),93,89
436,4,0:49.0,R. Jackson misses 2-pt layup from 2 ft,,93,89
437,4,0:48.0,,Defensive rebound by J. Ingles,93,89
438,4,0:25.0,,G. Hayward misses 2-pt jump shot from 3 ft,93,89
439,4,0:24.0,,Offensive rebound by Team,93,89
440,4,0:13.0,,J. Ingles misses 3-pt jump shot from 24 ft,93,89
441,4,0:12.0,,Offensive rebound by D. Favors,93,89
442,4,0:07.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by D. Favors),93,92
443,4,0:06.0,Personal foul by G. Hayward (drawn by R. Jackson),,93,92
444,4,0:06.0,,C. Johnson enters the game for D. Favors,93,92
445,4,0:06.0,,T. Booker enters the game for J. Ingles,93,92
446,4,0:05.0,Personal foul by C. Johnson (drawn by R. Jackson),,93,92
447,4,0:05.0,R. Jackson makes free throw 1 of 2,,94,92
448,4,0:05.0,,D. Favors enters the game for C. Johnson,94,92
449,4,0:05.0,R. Jackson makes free throw 2 of 2,,95,92
450,4,0:05.0,,Utah full timeout,95,92
451,4,0:05.0,S. Johnson enters the game for A. Baynes,,95,92
452,4,0:05.0,,T. Lyles enters the game for D. Favors,95,92
453,4,0:05.0,,J. Ingles enters the game for T. Booker,95,92
454,4,0:01.0,,G. Hayward misses 3-pt jump shot from 24 ft,95,92
455,4,0:00.0,,Offensive rebound by Team,95,92
