,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
387,4,5:00.0,K. Walker enters the game for S. Hawes,,91,88
388,4,5:00.0,N. Batum misses free throw 1 of 1,,91,88
389,4,4:58.0,,Defensive rebound by J. Butler,91,88
390,4,4:43.0,,Shooting foul by M. Williams (drawn by J. Butler),91,88
391,4,4:43.0,,J. Butler makes free throw 1 of 3,91,89
392,4,4:43.0,,J. Butler makes free throw 2 of 3,91,90
393,4,4:43.0,,N. Mirotić enters the game for T. Gibson,91,90
394,4,4:43.0,,J. Butler makes free throw 3 of 3,91,91
395,4,4:28.0,N. Batum makes 3-pt jump shot from 24 ft (assist by K. Walker),,94,91
396,4,4:08.0,,D. Rose misses 2-pt layup from 2 ft,94,91
397,4,4:08.0,,Offensive rebound by Team,94,91
398,4,4:08.0,Loose ball foul by K. Walker (drawn by P. Gasol),,94,91
399,4,3:53.0,,D. Rose misses 2-pt jump shot from 18 ft,94,91
400,4,3:52.0,Defensive rebound by N. Batum,,94,91
401,4,3:34.0,K. Walker misses 3-pt jump shot from 25 ft,,94,91
402,4,3:33.0,,Defensive rebound by P. Gasol,94,91
403,4,3:16.0,,P. Gasol misses 2-pt hook shot from 5 ft,94,91
404,4,3:15.0,Defensive rebound by N. Batum,,94,91
405,4,2:58.0,J. Lamb misses 2-pt layup from 2 ft (block by P. Gasol),,94,91
406,4,2:57.0,Offensive rebound by J. Lamb,,94,91
407,4,2:52.0,K. Walker misses 2-pt jump shot from 13 ft,,94,91
408,4,2:51.0,,Defensive rebound by D. Rose,94,91
409,4,2:44.0,,Personal foul by M. Williams (drawn by N. Mirotić),94,91
410,4,2:44.0,Charlotte full timeout,,94,91
411,4,2:44.0,J. Lin enters the game for J. Lamb,,94,91
412,4,2:44.0,,N. Mirotić misses free throw 1 of 2,94,91
413,4,2:44.0,,Offensive rebound by Team,94,91
414,4,2:44.0,,N. Mirotić misses free throw 2 of 2,94,91
415,4,2:42.0,Defensive rebound by K. Walker,,94,91
416,4,2:25.0,N. Batum misses 2-pt jump shot from 19 ft,,94,91
417,4,2:24.0,,Defensive rebound by P. Gasol,94,91
418,4,2:09.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by N. Mirotić),94,94
419,4,1:48.0,N. Batum misses 3-pt jump shot from 24 ft,,94,94
420,4,1:47.0,,Defensive rebound by N. Mirotić,94,94
421,4,1:35.0,,P. Gasol misses 2-pt jump shot from 18 ft,94,94
422,4,1:34.0,Defensive rebound by N. Batum,,94,94
423,4,1:26.0,N. Batum misses 2-pt layup from 1 ft (block by P. Gasol),,94,94
424,4,1:24.0,,Defensive rebound by D. Rose,94,94
425,4,1:20.0,,D. Rose misses 2-pt layup from 1 ft,94,94
426,4,1:19.0,,Offensive rebound by J. Butler,94,94
427,4,1:16.0,,D. McDermott misses 3-pt jump shot from 25 ft,94,94
428,4,1:14.0,Defensive rebound by N. Batum,,94,94
429,4,1:08.0,Charlotte full timeout,,94,94
430,4,1:01.0,Shooting foul by P. Gasol (drawn by C. Zeller),,94,94
431,4,1:01.0,C. Zeller makes free throw 1 of 2,,95,94
432,4,1:01.0,C. Zeller makes free throw 2 of 2,,96,94
433,4,0:47.0,,N. Mirotić misses 3-pt jump shot from 23 ft,96,94
434,4,0:45.0,Defensive rebound by M. Williams,,96,94
435,4,0:29.0,K. Walker makes 2-pt jump shot from 19 ft,,98,94
436,4,0:29.0,,Chicago full timeout,98,94
437,4,0:25.0,,Turnover by J. Butler (bad pass; steal by M. Williams),98,94
438,4,0:23.0,Personal take foul by N. Mirotić (drawn by K. Walker),,98,94
439,4,0:23.0,K. Walker makes free throw 1 of 2,,99,94
440,4,0:23.0,K. Walker misses free throw 2 of 2,,99,94
441,4,0:22.0,Offensive rebound by M. Williams,,99,94
442,4,0:18.0,Personal take foul by P. Gasol (drawn by N. Batum),,99,94
443,4,0:18.0,N. Batum makes free throw 1 of 2,,100,94
444,4,0:18.0,N. Batum makes free throw 2 of 2,,101,94
445,4,0:18.0,,Chicago full timeout,101,94
446,4,0:14.0,,P. Gasol makes 2-pt dunk at rim (assist by N. Mirotić),101,96
447,4,0:13.0,Personal take foul by J. Butler (drawn by N. Batum),,101,96
448,4,0:13.0,N. Batum makes free throw 1 of 2,,102,96
449,4,0:13.0,N. Batum misses free throw 2 of 2,,102,96
450,4,0:12.0,,Defensive rebound by D. McDermott,102,96
451,4,0:12.0,,Chicago full timeout,102,96
452,4,0:06.0,,J. Butler misses 3-pt jump shot from 25 ft,102,96
453,4,0:03.0,Defensive rebound by J. Lin,,102,96
