,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
389,4,6:59.0,,Shooting foul by E. Payton (drawn by K. Lowry),91,87
390,4,6:59.0,,K. Lowry makes free throw 1 of 2,91,88
391,4,6:59.0,,D. DeRozan enters the game for D. Wright,91,88
392,4,6:59.0,,B. Biyombo enters the game for L. Scola,91,88
393,4,6:59.0,,K. Lowry makes free throw 2 of 2,91,89
394,4,6:43.0,E. İlyasova misses 3-pt jump shot from 24 ft,,91,89
395,4,6:43.0,,Defensive rebound by Team,91,89
396,4,6:43.0,E. Fournier enters the game for D. Marble,,91,89
397,4,6:43.0,B. Jennings enters the game for E. Payton,,91,89
398,4,6:31.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by K. Lowry),91,91
399,4,6:15.0,V. Oladipo misses 3-pt jump shot from 24 ft,,91,91
400,4,6:14.0,,Defensive rebound by J. Thompson,91,91
401,4,6:03.0,,T. Ross misses 3-pt jump shot from 25 ft,91,91
402,4,6:02.0,,Offensive rebound by J. Thompson,91,91
403,4,5:58.0,,J. Thompson makes 2-pt jump shot from 4 ft,91,93
404,4,5:38.0,A. Nicholson misses 3-pt jump shot from 24 ft,,91,93
405,4,5:38.0,,Defensive rebound by K. Lowry,91,93
406,4,5:22.0,,K. Lowry makes 2-pt jump shot from 17 ft,91,95
407,4,5:22.0,Orlando full timeout,,91,95
408,4,5:07.0,A. Nicholson misses 2-pt jump shot from 6 ft,,91,95
409,4,5:06.0,,Defensive rebound by B. Biyombo,91,95
410,4,4:45.0,,B. Biyombo misses 2-pt layup from 2 ft,91,95
411,4,4:44.0,Defensive rebound by A. Nicholson,,91,95
412,4,4:29.0,E. Fournier makes 2-pt layup from 1 ft,,93,95
413,4,4:01.0,,D. DeRozan misses 3-pt jump shot from 27 ft,93,95
414,4,4:01.0,,Offensive rebound by Team,93,95
415,4,4:01.0,,Turnover by Team (shot clock),93,95
416,4,3:50.0,E. İlyasova misses 2-pt layup from 2 ft,,93,95
417,4,3:50.0,,Defensive rebound by B. Biyombo,93,95
418,4,3:29.0,,K. Lowry misses 2-pt jump shot from 17 ft,93,95
419,4,3:29.0,,Offensive rebound by B. Biyombo,93,95
420,4,3:22.0,,Toronto full timeout,93,95
421,4,3:10.0,,K. Lowry misses 2-pt jump shot from 3 ft,93,95
422,4,3:09.0,,Offensive rebound by J. Thompson,93,95
423,4,3:07.0,,J. Thompson misses 2-pt layup from 1 ft,93,95
424,4,3:07.0,,Offensive rebound by J. Thompson,93,95
425,4,3:05.0,,J. Thompson misses 2-pt layup from 1 ft,93,95
426,4,3:03.0,Defensive rebound by E. İlyasova,,93,95
427,4,2:44.0,E. İlyasova misses 2-pt jump shot from 8 ft (block by T. Ross),,93,95
428,4,2:43.0,Offensive rebound by E. İlyasova,,93,95
429,4,2:42.0,Turnover by Team (shot clock),,93,95
430,4,2:22.0,,D. DeRozan misses 2-pt jump shot from 12 ft,93,95
431,4,2:21.0,,Offensive rebound by T. Ross,93,95
432,4,2:18.0,,T. Ross makes 2-pt dunk at rim,93,97
433,4,2:01.0,A. Nicholson misses 2-pt layup from 2 ft,,93,97
434,4,1:59.0,,Defensive rebound by J. Thompson,93,97
435,4,1:49.0,,N. Powell enters the game for T. Ross,93,97
436,4,1:39.0,,D. DeRozan misses 2-pt jump shot from 16 ft,93,97
437,4,1:38.0,Defensive rebound by B. Jennings,,93,97
438,4,1:17.0,A. Nicholson misses 3-pt jump shot from 25 ft,,93,97
439,4,1:15.0,Offensive rebound by Team,,93,97
440,4,1:11.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by A. Nicholson),,96,97
441,4,0:54.0,,D. DeRozan makes 2-pt jump shot from 6 ft,96,99
442,4,0:54.0,,Shooting block foul by E. İlyasova (drawn by D. DeRozan),96,99
443,4,0:54.0,,D. DeRozan makes free throw 1 of 1,96,100
444,4,0:54.0,Orlando full timeout,,96,100
445,4,0:50.0,Turnover by A. Nicholson (bad pass),,96,100
446,4,0:50.0,,L. Scola enters the game for N. Powell,96,100
447,4,0:50.0,,T. Ross enters the game for B. Biyombo,96,100
448,4,0:44.0,,Personal foul by V. Oladipo,96,100
449,4,0:44.0,,T. Ross makes free throw 1 of 2,96,101
450,4,0:44.0,,B. Biyombo enters the game for L. Scola,96,101
451,4,0:44.0,,T. Ross makes free throw 2 of 2,96,102
452,4,0:44.0,Orlando full timeout,,96,102
453,4,0:44.0,,N. Powell enters the game for T. Ross,96,102
454,4,0:34.0,B. Jennings makes 2-pt jump shot from 12 ft,,98,102
455,4,0:34.0,Shooting foul by N. Powell (drawn by B. Jennings),,98,102
456,4,0:34.0,,L. Scola enters the game for B. Biyombo,98,102
457,4,0:34.0,,T. Ross enters the game for N. Powell,98,102
458,4,0:34.0,B. Jennings misses free throw 1 of 1,,98,102
459,4,0:34.0,,Defensive rebound by L. Scola,98,102
460,4,0:28.0,,Personal foul by E. İlyasova,98,102
461,4,0:28.0,J. Smith enters the game for E. İlyasova,,98,102
462,4,0:28.0,,N. Powell enters the game for L. Scola,98,102
463,4,0:28.0,,D. DeRozan misses free throw 1 of 2,98,102
464,4,0:28.0,,Offensive rebound by Team,98,102
465,4,0:28.0,,B. Biyombo enters the game for T. Ross,98,102
466,4,0:28.0,,D. DeRozan makes free throw 2 of 2,98,103
467,4,0:21.0,B. Jennings misses 3-pt jump shot from 25 ft,,98,103
468,4,0:21.0,,Defensive rebound by Team,98,103
469,4,0:21.0,,T. Ross enters the game for N. Powell,98,103
470,4,0:21.0,,L. Scola enters the game for B. Biyombo,98,103
471,4,0:21.0,,Toronto full timeout,98,103
472,4,0:21.0,D. Marble enters the game for J. Smith,,98,103
473,4,0:21.0,A. Gordon enters the game for A. Nicholson,,98,103
474,4,0:19.0,,B. Biyombo enters the game for L. Scola,98,103
475,4,0:18.0,,Turnover by T. Ross (lost ball; steal by A. Gordon),98,103
476,4,0:11.0,E. Fournier misses 2-pt layup from 1 ft (block by B. Biyombo),,98,103
477,4,0:10.0,,Defensive rebound by T. Ross,98,103
478,4,0:09.0,,Personal take foul by D. Marble,98,103
479,4,0:09.0,,K. Lowry makes free throw 1 of 2,98,104
480,4,0:09.0,,K. Lowry makes free throw 2 of 2,98,105
481,4,0:09.0,Orlando full timeout,,98,105
482,4,0:09.0,J. Smith enters the game for A. Gordon,,98,105
483,4,0:03.0,J. Smith makes 2-pt layup from 2 ft (assist by B. Jennings),,100,105
