,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
397,4,2:29.0,,Turnover by T. Burke (bad pass; steal by C. Lee),78,79
398,4,2:26.0,C. Lee makes 2-pt layup from 1 ft,,80,79
399,4,2:09.0,,R. Hood makes 2-pt jump shot from 8 ft,80,81
400,4,1:51.0,Turnover by J. Green (bad pass),,80,81
401,4,1:39.0,,J. Withey makes 2-pt dunk at rim (assist by T. Booker),80,83
402,4,1:39.0,Memphis full timeout,,80,83
403,4,1:27.0,Personal foul by J. Withey (drawn by M. Gasol),,80,83
404,4,1:27.0,M. Gasol makes free throw 1 of 2,,81,83
405,4,1:27.0,M. Gasol makes free throw 2 of 2,,82,83
406,4,1:04.0,,T. Burke misses 2-pt jump shot from 5 ft (block by M. Conley),82,83
407,4,1:03.0,Defensive rebound by J. Green,,82,83
408,4,0:42.0,C. Lee makes 2-pt jump shot from 2 ft,,84,83
409,4,0:42.0,,Utah full timeout,84,83
410,4,0:28.0,,Shooting foul by J. Green (drawn by R. Hood),84,83
411,4,0:28.0,,R. Hood makes free throw 1 of 2,84,84
412,4,0:28.0,,C. Johnson enters the game for T. Burke,84,84
413,4,0:28.0,,R. Hood misses free throw 2 of 2,84,84
414,4,0:27.0,,Offensive rebound by T. Booker,84,84
415,4,0:23.0,,Turnover by T. Booker (back court),84,84
416,4,0:23.0,Memphis full timeout,,84,84
417,4,0:23.0,Z. Randolph enters the game for T. Allen,,84,84
418,4,0:01.0,M. Gasol misses 2-pt jump shot from 18 ft,,84,84
419,4,0:01.0,,Defensive rebound by C. Johnson,84,84
420,4,0:01.0,,Utah full timeout,84,84
421,4,0:01.0,T. Allen enters the game for Z. Randolph,,84,84
422,4,0:01.0,,T. Burke enters the game for C. Johnson,84,84
423,4,0:01.0,,J. Ingles enters the game for J. Withey,84,84
424,4,0:00.0,,R. Hood misses 3-pt jump shot from 30 ft,84,84
425,4,0:00.0,,Offensive rebound by Team,84,84
426,1OT,4:45.0,Shooting foul by J. Withey (drawn by M. Gasol),,84,84
427,1OT,4:45.0,,T. Pleiß enters the game for J. Withey,84,84
428,1OT,4:45.0,M. Gasol makes free throw 1 of 2,,85,84
429,1OT,4:45.0,M. Gasol misses free throw 2 of 2,,85,84
430,1OT,4:45.0,,Defensive rebound by R. Hood,85,84
431,1OT,4:22.0,,R. Hood makes 2-pt jump shot from 16 ft (assist by T. Booker),85,86
432,1OT,4:04.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by M. Conley),,87,86
433,1OT,3:41.0,,Turnover by G. Hayward (bad pass; steal by C. Lee),87,86
434,1OT,3:21.0,M. Conley misses 3-pt jump shot from 24 ft,,87,86
435,1OT,3:19.0,,Defensive rebound by T. Booker,87,86
436,1OT,2:59.0,,R. Hood misses 3-pt jump shot from 24 ft,87,86
437,1OT,2:58.0,Defensive rebound by J. Green,,87,86
438,1OT,2:58.0,Personal foul by T. Pleiß (drawn by J. Green),,87,86
439,1OT,2:37.0,Turnover by M. Conley (bad pass),,87,86
440,1OT,2:22.0,,T. Burke misses 2-pt jump shot from 14 ft,87,86
441,1OT,2:21.0,Defensive rebound by T. Allen,,87,86
442,1OT,2:03.0,M. Gasol misses 2-pt layup from 2 ft,,87,86
443,1OT,2:02.0,,Defensive rebound by T. Pleiß,87,86
444,1OT,1:46.0,,T. Pleiß misses 2-pt layup from 1 ft,87,86
445,1OT,1:45.0,Defensive rebound by M. Conley,,87,86
446,1OT,1:25.0,J. Green misses 3-pt jump shot from 24 ft (block by T. Booker),,87,86
447,1OT,1:24.0,Offensive rebound by Team,,87,86
448,1OT,1:24.0,Turnover by Team (shot clock),,87,86
449,1OT,1:24.0,,J. Ingles enters the game for T. Pleiß,87,86
450,1OT,1:08.0,,Shooting foul by M. Gasol (drawn by T. Booker),87,86
451,1OT,1:08.0,,T. Booker misses free throw 1 of 2,87,86
452,1OT,1:08.0,,Offensive rebound by Team,87,86
453,1OT,1:08.0,,T. Pleiß enters the game for T. Burke,87,86
454,1OT,1:08.0,Z. Randolph enters the game for T. Allen,,87,86
455,1OT,1:08.0,,C. Johnson enters the game for J. Ingles,87,86
456,1OT,1:08.0,,T. Booker makes free throw 2 of 2,87,87
457,1OT,0:53.0,M. Gasol misses 2-pt jump shot from 19 ft,,87,87
458,1OT,0:52.0,,Defensive rebound by G. Hayward,87,87
459,1OT,0:46.0,,Utah full timeout,87,87
460,1OT,0:46.0,T. Allen enters the game for Z. Randolph,,87,87
461,1OT,0:46.0,,J. Ingles enters the game for T. Pleiß,87,87
462,1OT,0:46.0,,T. Burke enters the game for C. Johnson,87,87
463,1OT,0:29.0,,Shooting foul by M. Conley (drawn by R. Hood),87,87
464,1OT,0:29.0,,R. Hood makes free throw 1 of 2,87,88
465,1OT,0:29.0,,R. Hood makes free throw 2 of 2,87,89
466,1OT,0:29.0,Memphis full timeout,,87,89
467,1OT,0:29.0,,C. Johnson enters the game for T. Burke,87,89
468,1OT,0:29.0,Z. Randolph enters the game for T. Allen,,87,89
469,1OT,0:20.0,M. Conley misses 2-pt jump shot from 10 ft,,87,89
470,1OT,0:18.0,,Defensive rebound by T. Booker,87,89
471,1OT,0:17.0,,Personal foul by M. Gasol (drawn by T. Booker),87,89
472,1OT,0:17.0,,T. Booker makes free throw 1 of 2,87,90
473,1OT,0:17.0,,T. Booker misses free throw 2 of 2,87,90
474,1OT,0:17.0,Defensive rebound by Z. Randolph,,87,90
475,1OT,0:17.0,Memphis full timeout,,87,90
476,1OT,0:04.0,C. Lee misses 3-pt jump shot from 24 ft,,87,90
477,1OT,0:02.0,,Defensive rebound by T. Booker,87,90
478,1OT,0:02.0,,Personal foul by M. Gasol (drawn by T. Booker),87,90
479,1OT,0:02.0,,T. Booker makes free throw 1 of 2,87,91
480,1OT,0:02.0,,T. Booker makes free throw 2 of 2,87,92
