,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
390,4,6:37.0,Turnover by T. McConnell (kicked ball),,88,88
391,4,6:37.0,I. Smith enters the game for T. McConnell,,88,88
392,4,6:37.0,N. Noel enters the game for R. Holmes,,88,88
393,4,6:37.0,,A. Drummond enters the game for M. Morris,88,88
394,4,6:37.0,,K. Caldwell-Pope enters the game for B. Jennings,88,88
395,4,6:37.0,,R. Jackson enters the game for A. Baynes,88,88
396,4,6:20.0,,R. Jackson makes 3-pt jump shot from 26 ft (assist by S. Johnson),88,91
397,4,6:06.0,N. Noel makes 2-pt layup at rim (assist by I. Canaan),,90,91
398,4,5:50.0,,A. Tolliver misses 3-pt jump shot from 23 ft,90,91
399,4,5:50.0,,Offensive rebound by Team,90,91
400,4,5:49.0,Official timeout,,90,91
401,4,5:49.0,N. Stauskas enters the game for I. Canaan,,90,91
402,4,5:38.0,,A. Drummond misses 2-pt dunk at rim,90,91
403,4,5:35.0,Defensive rebound by N. Stauskas,,90,91
404,4,5:30.0,I. Smith misses 2-pt layup from 2 ft,,90,91
405,4,5:29.0,,Defensive rebound by A. Tolliver,90,91
406,4,5:28.0,,Shooting foul by N. Stauskas (drawn by R. Jackson),90,91
407,4,5:28.0,,R. Jackson makes free throw 1 of 2,90,92
408,4,5:28.0,,M. Morris enters the game for A. Tolliver,90,92
409,4,5:28.0,,R. Jackson makes free throw 2 of 2,90,93
410,4,5:10.0,Turnover by N. Stauskas (bad pass; steal by S. Johnson),,90,93
411,4,5:07.0,,S. Johnson misses 2-pt jump shot from 4 ft,90,93
412,4,5:02.0,Defensive rebound by R. Covington,,90,93
413,4,4:56.0,R. Covington misses 3-pt jump shot from 27 ft,,90,93
414,4,4:56.0,,Defensive rebound by M. Morris,90,93
415,4,4:48.0,,M. Morris misses 3-pt jump shot from 26 ft,90,93
416,4,4:48.0,Defensive rebound by N. Noel,,90,93
417,4,4:38.0,Philadelphia full timeout,,90,93
418,4,4:38.0,J. Grant enters the game for H. Thompson,,90,93
419,4,4:30.0,Turnover by I. Smith (bad pass; steal by A. Drummond),,90,93
420,4,4:05.0,,R. Jackson misses 2-pt jump shot from 6 ft (block by N. Stauskas),90,93
421,4,4:05.0,,Offensive rebound by Team,90,93
422,4,4:05.0,,Turnover by Team (shot clock),90,93
423,4,3:54.0,I. Smith misses 2-pt jump shot from 17 ft,,90,93
424,4,3:54.0,Offensive rebound by Team,,90,93
425,4,3:53.0,Turnover by I. Smith (traveling),,90,93
426,4,3:42.0,,Personal foul by N. Noel (drawn by R. Jackson),90,93
427,4,3:29.0,,R. Jackson misses 2-pt jump shot from 7 ft,90,93
428,4,3:28.0,,Offensive rebound by A. Drummond,90,93
429,4,3:26.0,,A. Drummond makes 2-pt layup at rim,90,95
430,4,3:08.0,Personal foul by K. Caldwell-Pope (drawn by I. Smith),,90,95
431,4,2:59.0,Turnover by I. Smith (lost ball; steal by K. Caldwell-Pope),,90,95
432,4,2:58.0,,Shooting foul by R. Covington (drawn by K. Caldwell-Pope),90,95
433,4,2:58.0,,K. Caldwell-Pope makes free throw 1 of 2,90,96
434,4,2:58.0,,K. Caldwell-Pope makes free throw 2 of 2,90,97
435,4,2:48.0,N. Stauskas makes 2-pt dunk at rim (assist by N. Noel),,92,97
436,4,2:37.0,,Personal take foul by R. Covington (drawn by A. Drummond),92,97
437,4,2:37.0,,A. Drummond makes free throw 1 of 2,92,98
438,4,2:37.0,H. Thompson enters the game for J. Grant,,92,98
439,4,2:37.0,I. Canaan enters the game for N. Stauskas,,92,98
440,4,2:37.0,,A. Drummond makes free throw 2 of 2,92,99
441,4,2:25.0,I. Smith makes 2-pt layup at rim,,94,99
442,4,2:09.0,,R. Jackson makes 2-pt layup at rim,94,101
443,4,1:58.0,I. Smith misses 2-pt jump shot from 3 ft,,94,101
444,4,1:56.0,Offensive rebound by N. Noel,,94,101
445,4,1:56.0,Shooting foul by R. Jackson (drawn by N. Noel),,94,101
446,4,1:56.0,N. Noel misses free throw 1 of 2,,94,101
447,4,1:56.0,Offensive rebound by Team,,94,101
448,4,1:56.0,J. Grant enters the game for H. Thompson,,94,101
449,4,1:56.0,N. Noel misses free throw 2 of 2,,94,101
450,4,1:55.0,,Defensive rebound by K. Caldwell-Pope,94,101
451,4,1:33.0,,R. Jackson makes 3-pt jump shot from 26 ft,94,104
452,4,1:33.0,Philadelphia full timeout,,94,104
453,4,1:33.0,H. Thompson enters the game for J. Grant,,94,104
454,4,1:32.0,Turnover by H. Thompson (lost ball),,94,104
455,4,1:32.0,J. Grant enters the game for H. Thompson,,94,104
456,4,1:07.0,,A. Drummond misses 2-pt layup at rim,94,104
457,4,1:07.0,Defensive rebound by N. Noel,,94,104
458,4,1:02.0,Shooting foul by S. Johnson (drawn by J. Grant),,94,104
459,4,1:02.0,J. Grant misses free throw 1 of 2,,94,104
460,4,1:02.0,Offensive rebound by Team,,94,104
461,4,1:02.0,J. Grant misses free throw 2 of 2,,94,104
462,4,1:02.0,,Defensive rebound by M. Morris,94,104
463,4,1:02.0,,Personal take foul by N. Noel (drawn by A. Drummond),94,104
464,4,1:02.0,,A. Drummond makes free throw 1 of 2,94,105
465,4,1:02.0,,A. Drummond misses free throw 2 of 2,94,105
466,4,1:01.0,,Offensive rebound by Team,94,105
467,4,0:53.0,,Personal foul by I. Canaan (drawn by M. Morris),94,105
468,4,0:53.0,,M. Morris misses free throw 1 of 2,94,105
469,4,0:53.0,,Offensive rebound by Team,94,105
470,4,0:53.0,,M. Morris makes free throw 2 of 2,94,106
471,4,0:53.0,Philadelphia full timeout,,94,106
472,4,0:53.0,H. Thompson enters the game for J. Grant,,94,106
473,4,0:53.0,,A. Tolliver enters the game for A. Drummond,94,106
474,4,0:53.0,N. Stauskas enters the game for N. Noel,,94,106
475,4,0:45.0,I. Smith misses 3-pt jump shot from 27 ft,,94,106
476,4,0:44.0,,Defensive rebound by K. Caldwell-Pope,94,106
477,4,0:29.0,,S. Johnson makes 2-pt layup at rim,94,108
478,4,0:23.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by I. Smith),,97,108
479,4,0:12.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by R. Jackson),97,110
480,4,0:01.0,N. Stauskas misses 3-pt jump shot from 25 ft,,97,110
481,4,0:00.0,Offensive rebound by Team,,97,110
