,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
379,4,5:40.0,Offensive foul by K. Middleton (drawn by K. Oubre),,80,91
380,4,5:40.0,Turnover by K. Middleton (offensive foul),,80,91
381,4,5:40.0,,B. Beal enters the game for R. Sessions,80,91
382,4,5:29.0,,J. Wall makes 2-pt dunk at rim,80,93
383,4,5:19.0,Personal foul by D. Gooden (drawn by G. Monroe),,80,93
384,4,5:08.0,J. Parker misses 2-pt jump shot from 15 ft,,80,93
385,4,5:07.0,,Defensive rebound by B. Beal,80,93
386,4,4:46.0,,Turnover by K. Oubre (lost ball; steal by G. Antetokounmpo),80,93
387,4,4:41.0,Shooting foul by K. Oubre (drawn by K. Middleton),,80,93
388,4,4:41.0,K. Middleton makes free throw 1 of 2,,81,93
389,4,4:41.0,K. Middleton makes free throw 2 of 2,,82,93
390,4,4:30.0,,Turnover by B. Beal (lost ball; steal by G. Monroe),82,93
391,4,4:26.0,Offensive foul by G. Antetokounmpo (drawn by J. Dudley),,82,93
392,4,4:26.0,Turnover by G. Antetokounmpo (offensive foul),,82,93
393,4,4:26.0,,N. Hilário enters the game for D. Gooden,82,93
394,4,4:11.0,,K. Oubre misses 2-pt layup from 1 ft,82,93
395,4,4:10.0,Defensive rebound by G. Monroe,,82,93
396,4,3:59.0,G. Monroe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,84,93
397,4,3:41.0,,J. Wall misses 3-pt jump shot from 26 ft,84,93
398,4,3:39.0,Defensive rebound by R. Vaughn,,84,93
399,4,3:26.0,J. Parker makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,86,93
400,4,3:13.0,,Turnover by J. Wall (bad pass; steal by K. Middleton),86,93
401,4,3:05.0,G. Monroe misses 2-pt layup from 1 ft (block by N. Hilário),,86,93
402,4,3:03.0,,Defensive rebound by J. Wall,86,93
403,4,3:02.0,,Shooting foul by G. Antetokounmpo (drawn by J. Wall),86,93
404,4,3:02.0,,J. Wall misses free throw 1 of 2,86,93
405,4,3:02.0,,Offensive rebound by Team,86,93
406,4,3:02.0,,G. Temple enters the game for K. Oubre,86,93
407,4,3:02.0,,J. Wall makes free throw 2 of 2,86,94
408,4,2:52.0,Shooting foul by J. Dudley (drawn by J. Parker),,86,94
409,4,2:52.0,J. Parker makes free throw 1 of 2,,87,94
410,4,2:52.0,J. Parker makes free throw 2 of 2,,88,94
411,4,2:34.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by G. Temple),88,97
412,4,2:22.0,G. Monroe makes 2-pt layup at rim (assist by K. Middleton),,90,97
413,4,2:22.0,Shooting foul by J. Dudley (drawn by G. Monroe),,90,97
414,4,2:22.0,G. Monroe misses free throw 1 of 1,,90,97
415,4,2:20.0,,Defensive rebound by G. Temple,90,97
416,4,2:10.0,,B. Beal misses 2-pt layup from 1 ft,90,97
417,4,2:09.0,Defensive rebound by G. Monroe,,90,97
418,4,2:02.0,J. Parker makes 2-pt layup from 2 ft (assist by K. Middleton),,92,97
419,4,1:39.0,,J. Dudley makes 3-pt jump shot from 22 ft (assist by B. Beal),92,100
420,4,1:33.0,Milwaukee full timeout,,92,100
421,4,1:24.0,Personal foul by N. Hilário (drawn by G. Monroe),,92,100
422,4,1:24.0,G. Monroe makes free throw 1 of 2,,93,100
423,4,1:24.0,G. Monroe makes free throw 2 of 2,,94,100
424,4,1:00.0,,Turnover by J. Wall (lost ball; steal by J. Parker),94,100
425,4,0:58.0,Turnover by G. Monroe (bad pass; steal by J. Dudley),,94,100
426,4,0:37.0,,J. Wall misses 2-pt jump shot from 22 ft,94,100
427,4,0:36.0,Defensive rebound by J. Parker,,94,100
428,4,0:30.0,K. Middleton misses 3-pt jump shot from 24 ft,,94,100
429,4,0:28.0,Offensive rebound by G. Monroe,,94,100
430,4,0:28.0,G. Monroe makes 2-pt jump shot from 3 ft,,96,100
431,4,0:24.0,,Personal take foul by R. Vaughn (drawn by B. Beal),96,100
432,4,0:24.0,,B. Beal makes free throw 1 of 2,96,101
433,4,0:24.0,,B. Beal makes free throw 2 of 2,96,102
434,4,0:13.0,J. Parker misses 2-pt layup from 1 ft,,96,102
435,4,0:13.0,Offensive rebound by G. Antetokounmpo,,96,102
436,4,0:13.0,G. Antetokounmpo makes 2-pt dunk at rim,,98,102
437,4,0:12.0,,Personal take foul by R. Vaughn (drawn by J. Wall),98,102
438,4,0:12.0,,J. Wall makes free throw 1 of 2,98,103
439,4,0:12.0,,J. Wall makes free throw 2 of 2,98,104
440,4,0:06.0,K. Middleton misses 3-pt jump shot from 26 ft,,98,104
441,4,0:04.0,Offensive rebound by J. Parker,,98,104
442,4,0:02.0,J. Parker makes 2-pt layup from 1 ft,,100,104
443,4,0:02.0,Shooting foul by N. Hilário (drawn by J. Parker),,100,104
444,4,0:02.0,J. Parker makes free throw 1 of 1,,101,104
445,4,0:02.0,,Washington full timeout,101,104
446,4,0:02.0,J. Henson enters the game for G. Monroe,,101,104
447,4,0:02.0,,R. Sessions enters the game for G. Temple,101,104
448,4,0:02.0,,Personal take foul by R. Vaughn (drawn by B. Beal),101,104
449,4,0:02.0,,B. Beal makes free throw 1 of 2,101,105
450,4,0:02.0,,B. Beal makes free throw 2 of 2,101,106
451,4,0:01.0,G. Antetokounmpo misses 3-pt jump shot from 50 ft,,101,106
452,4,0:00.0,Offensive rebound by Team,,101,106
