,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
376,4,4:04.0,D. DeRozan enters the game for D. Carroll,,96,88
377,4,4:01.0,,K. Middleton makes 2-pt jump shot from 6 ft (assist by G. Antetokounmpo),96,90
378,4,3:39.0,T. Ross makes 3-pt jump shot from 24 ft (assist by P. Patterson),,99,90
379,4,3:28.0,,Turnover by M. Carter-Williams (bad pass; steal by T. Ross),99,90
380,4,3:21.0,K. Lowry misses 3-pt jump shot from 27 ft,,99,90
381,4,3:18.0,Offensive rebound by L. Scola,,99,90
382,4,3:02.0,D. DeRozan makes 3-pt jump shot from 22 ft (assist by K. Lowry),,102,90
383,4,3:02.0,,Milwaukee full timeout,102,90
384,4,2:50.0,,J. Parker misses 2-pt jump shot from 5 ft,102,90
385,4,2:50.0,,Offensive rebound by Team,102,90
386,4,2:37.0,,K. Middleton misses 2-pt layup from 2 ft,102,90
387,4,2:35.0,Defensive rebound by D. DeRozan,,102,90
388,4,2:18.0,L. Scola makes 3-pt jump shot from 24 ft (assist by K. Lowry),,105,90
389,4,2:06.0,,J. Parker misses 2-pt layup from 1 ft,105,90
390,4,2:05.0,Defensive rebound by L. Scola,,105,90
391,4,1:46.0,D. DeRozan misses 2-pt jump shot from 18 ft,,105,90
392,4,1:44.0,Offensive rebound by T. Ross,,105,90
393,4,1:24.0,Turnover by K. Lowry (lost ball; steal by M. Carter-Williams),,105,90
394,4,1:20.0,,Turnover by K. Middleton (bad pass; steal by D. DeRozan),105,90
395,4,1:10.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,108,90
396,4,0:59.0,,Turnover by K. Middleton (bad pass; steal by T. Ross),108,90
397,4,0:47.0,Personal block foul by G. Monroe (drawn by K. Lowry),,108,90
398,4,0:33.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,111,90
399,4,0:20.0,,M. Carter-Williams misses 2-pt jump shot from 10 ft,111,90
400,4,0:18.0,Defensive rebound by K. Lowry,,111,90
