,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
387,4,5:52.0,,S. Vujačić makes free throw 2 of 3,85,79
388,4,5:52.0,I. Thomas enters the game for M. Smart,,85,79
389,4,5:52.0,,L. Thomas enters the game for D. Williams,85,79
390,4,5:52.0,,S. Vujačić makes free throw 3 of 3,85,80
391,4,5:35.0,K. Olynyk makes 2-pt layup from 2 ft (assist by E. Turner),,87,80
392,4,5:20.0,,Shooting foul by T. Zeller (drawn by L. Thomas),87,80
393,4,5:20.0,,L. Thomas misses free throw 1 of 2,87,80
394,4,5:20.0,,Offensive rebound by Team,87,80
395,4,5:20.0,,L. Galloway enters the game for S. Vujačić,87,80
396,4,5:20.0,,L. Thomas makes free throw 2 of 2,87,81
397,4,5:08.0,E. Turner makes 2-pt jump shot from 14 ft,,89,81
398,4,4:52.0,,Personal foul by A. Bradley (drawn by A. Afflalo),89,81
399,4,4:52.0,M. Smart enters the game for A. Bradley,,89,81
400,4,4:37.0,,C. Anthony misses 2-pt jump shot from 20 ft,89,81
401,4,4:35.0,,Offensive rebound by L. Galloway,89,81
402,4,4:32.0,,A. Afflalo misses 3-pt jump shot from 24 ft,89,81
403,4,4:30.0,Defensive rebound by E. Turner,,89,81
404,4,4:18.0,E. Turner misses 2-pt jump shot from 8 ft,,89,81
405,4,4:18.0,Offensive rebound by Team,,89,81
406,4,4:18.0,,Loose ball foul by C. Anthony (drawn by T. Zeller),89,81
407,4,4:11.0,Personal foul by C. Anthony (drawn by K. Olynyk),,89,81
408,4,4:02.0,T. Zeller misses 2-pt jump shot from 15 ft,,89,81
409,4,4:00.0,Offensive rebound by E. Turner,,89,81
410,4,3:56.0,I. Thomas misses 2-pt layup from 1 ft,,89,81
411,4,3:55.0,Offensive rebound by T. Zeller,,89,81
412,4,3:55.0,T. Zeller makes 2-pt layup at rim,,91,81
413,4,3:43.0,,L. Thomas misses 2-pt jump shot from 21 ft,91,81
414,4,3:41.0,,Offensive rebound by Team,91,81
415,4,3:41.0,,Shooting foul by T. Zeller (drawn by R. Lopez),91,81
416,4,3:41.0,,R. Lopez makes free throw 1 of 2,91,82
417,4,3:41.0,,R. Lopez makes free throw 2 of 2,91,83
418,4,3:29.0,T. Zeller makes 2-pt jump shot from 3 ft (assist by E. Turner),,93,83
419,4,3:27.0,,New York full timeout,93,83
420,4,3:27.0,,K. Porziņģis enters the game for L. Thomas,93,83
421,4,3:13.0,,K. Porziņģis makes 2-pt jump shot from 4 ft (assist by C. Anthony),93,85
422,4,2:49.0,M. Smart misses 3-pt jump shot from 25 ft,,93,85
423,4,2:47.0,,Defensive rebound by C. Anthony,93,85
424,4,2:41.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,93,85
425,4,2:40.0,Defensive rebound by I. Thomas,,93,85
426,4,2:36.0,K. Olynyk makes 2-pt layup from 1 ft (assist by I. Thomas),,95,85
427,4,2:18.0,,K. Porziņģis makes 2-pt jump shot from 8 ft,95,87
428,4,1:59.0,E. Turner misses 2-pt jump shot from 16 ft,,95,87
429,4,1:57.0,Offensive rebound by E. Turner,,95,87
430,4,1:55.0,T. Zeller misses 2-pt hook shot from 5 ft,,95,87
431,4,1:54.0,,Defensive rebound by C. Anthony,95,87
432,4,1:43.0,,L. Galloway misses 2-pt jump shot from 18 ft,95,87
433,4,1:41.0,Defensive rebound by E. Turner,,95,87
434,4,1:22.0,E. Turner misses 2-pt layup from 1 ft,,95,87
435,4,1:20.0,Offensive rebound by T. Zeller,,95,87
436,4,1:17.0,Turnover by T. Zeller (bad pass; steal by K. Porziņģis),,95,87
437,4,1:14.0,,C. Anthony misses 3-pt jump shot from 25 ft,95,87
438,4,1:13.0,Defensive rebound by E. Turner,,95,87
439,4,0:58.0,I. Thomas makes 2-pt jump shot from 10 ft,,97,87
440,4,0:48.0,,A. Afflalo misses 3-pt jump shot from 24 ft,97,87
441,4,0:48.0,Defensive rebound by Team,,97,87
442,4,0:48.0,,Loose ball foul by C. Anthony (drawn by E. Turner),97,87
443,4,0:48.0,,L. Thomas enters the game for C. Anthony,97,87
444,4,0:28.0,Turnover by I. Thomas (traveling),,97,87
445,4,0:22.0,,A. Afflalo makes 2-pt layup from 1 ft,97,89
