,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHARLOTTE_ACTION,PHILADELPHIA_SCORE,CHARLOTTE_SCORE
393,4,6:35.0,R. Covington enters the game for J. Grant,,76,87
394,4,6:35.0,E. Brand enters the game for C. Landry,,76,87
395,4,6:35.0,,C. Zeller enters the game for C. Lee,76,87
396,4,6:35.0,,M. Williams enters the game for A. Jefferson,76,87
397,4,6:35.0,,K. Walker enters the game for F. Kaminsky,76,87
398,4,6:13.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by T. McConnell),,79,87
399,4,6:13.0,Violation by Team (jump ball),,79,87
400,4,6:01.0,,M. Williams misses 2-pt jump shot from 22 ft,79,87
401,4,6:00.0,Defensive rebound by H. Thompson,,79,87
402,4,5:49.0,H. Thompson misses 3-pt jump shot from 25 ft,,79,87
403,4,5:48.0,,Defensive rebound by C. Zeller,79,87
404,4,5:33.0,,N. Batum misses 2-pt jump shot from 17 ft,79,87
405,4,5:31.0,Defensive rebound by E. Brand,,79,87
406,4,5:22.0,Shooting foul by J. Lin (drawn by N. Stauskas),,79,87
407,4,5:22.0,N. Stauskas makes free throw 1 of 2,,80,87
408,4,5:22.0,I. Smith enters the game for T. McConnell,,80,87
409,4,5:22.0,,C. Lee enters the game for J. Lin,80,87
410,4,5:22.0,N. Stauskas makes free throw 2 of 2,,81,87
411,4,5:09.0,,N. Batum misses 3-pt jump shot from 25 ft,81,87
412,4,5:07.0,Defensive rebound by R. Covington,,81,87
413,4,4:57.0,Shooting foul by C. Lee (drawn by E. Brand),,81,87
414,4,4:57.0,E. Brand makes free throw 1 of 2,,82,87
415,4,4:57.0,T. McConnell enters the game for H. Thompson,,82,87
416,4,4:57.0,E. Brand makes free throw 2 of 2,,83,87
417,4,4:41.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),83,90
418,4,4:21.0,T. McConnell misses 2-pt jump shot from 8 ft,,83,90
419,4,4:20.0,,Defensive rebound by N. Batum,83,90
420,4,4:12.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),83,92
421,4,4:12.0,Philadelphia full timeout,,83,92
422,4,4:12.0,H. Thompson enters the game for T. McConnell,,83,92
423,4,3:53.0,I. Smith misses 3-pt jump shot from 24 ft,,83,92
424,4,3:52.0,,Defensive rebound by Team,83,92
425,4,3:39.0,,Personal foul by I. Smith,83,92
426,4,3:33.0,,N. Batum misses 3-pt jump shot from 25 ft,83,92
427,4,3:32.0,,Offensive rebound by K. Walker,83,92
428,4,3:18.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by M. Williams),83,95
429,4,3:06.0,E. Brand misses 2-pt jump shot from 12 ft,,83,95
430,4,3:05.0,,Defensive rebound by K. Walker,83,95
431,4,2:55.0,,N. Batum makes 2-pt jump shot from 7 ft (assist by K. Walker),83,97
432,4,2:55.0,Philadelphia full timeout,,83,97
433,4,2:38.0,I. Smith makes 2-pt jump shot from 18 ft,,85,97
434,4,2:18.0,,C. Lee misses 2-pt layup from 2 ft,85,97
435,4,2:17.0,,Offensive rebound by C. Zeller,85,97
436,4,2:10.0,,K. Walker misses 3-pt jump shot from 25 ft,85,97
437,4,2:08.0,Defensive rebound by R. Covington,,85,97
438,4,1:58.0,R. Covington misses 3-pt jump shot from 27 ft,,85,97
439,4,1:56.0,Offensive rebound by Team,,85,97
440,4,1:46.0,R. Covington makes 3-pt jump shot from 24 ft (assist by I. Smith),,88,97
441,4,1:22.0,,N. Batum misses 3-pt jump shot from 25 ft,88,97
442,4,1:21.0,Defensive rebound by N. Stauskas,,88,97
443,4,1:11.0,N. Stauskas misses 3-pt jump shot from 26 ft,,88,97
444,4,1:10.0,,Defensive rebound by M. Williams,88,97
445,4,0:55.0,,K. Walker misses 2-pt jump shot from 8 ft,88,97
446,4,0:53.0,,Offensive rebound by K. Walker,88,97
447,4,0:52.0,I. Canaan enters the game for R. Covington,,88,97
448,4,0:51.0,,Turnover by K. Walker (lost ball; steal by H. Thompson),88,97
449,4,0:42.0,H. Thompson misses 3-pt jump shot from 25 ft,,88,97
450,4,0:41.0,,Defensive rebound by M. Williams,88,97
451,4,0:20.0,,K. Walker makes 3-pt jump shot from 25 ft,88,100
452,4,0:20.0,Philadelphia full timeout,,88,100
453,4,0:09.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by I. Smith),,91,100
