,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
384,4,3:10.0,,J. Bayless makes free throw 2 of 2,95,88
385,4,2:46.0,Turnover by P. George (bad pass),,95,88
386,4,2:46.0,,Milwaukee full timeout,95,88
387,4,2:45.0,,Turnover by J. Parker (bad pass),95,88
388,4,2:32.0,Turnover by P. George (bad pass; steal by M. Plumlee),,95,88
389,4,2:23.0,,J. Parker misses 2-pt dunk at rim,95,88
390,4,2:21.0,Defensive rebound by M. Turner,,95,88
391,4,2:12.0,P. George makes 2-pt layup from 2 ft (assist by M. Ellis),,97,88
392,4,1:56.0,,K. Middleton misses 2-pt jump shot from 16 ft,97,88
393,4,1:55.0,Defensive rebound by J. Hill,,97,88
394,4,1:36.0,J. Hill makes 2-pt jump shot from 14 ft (assist by G. Hill),,99,88
395,4,1:30.0,,Shooting foul by J. Hill (drawn by J. Bayless),99,88
396,4,1:30.0,,J. Bayless makes free throw 1 of 2,99,89
397,4,1:30.0,,J. Bayless makes free throw 2 of 2,99,90
398,4,1:17.0,P. George misses 2-pt jump shot from 20 ft,,99,90
399,4,1:15.0,,Defensive rebound by J. Bayless,99,90
400,4,1:08.0,,G. Antetokounmpo makes 2-pt jump shot from 8 ft,99,92
401,4,0:56.0,Turnover by G. Hill (bad pass; steal by K. Middleton),,99,92
402,4,0:54.0,,K. Middleton makes 2-pt dunk from 1 ft,99,94
403,4,0:54.0,Indiana full timeout,,99,94
404,4,0:37.0,Personal block foul by M. Plumlee (drawn by M. Ellis),,99,94
405,4,0:37.0,M. Ellis misses free throw 1 of 2,,99,94
406,4,0:37.0,Offensive rebound by Team,,99,94
407,4,0:37.0,I. Mahinmi enters the game for J. Hill,,99,94
408,4,0:37.0,M. Ellis makes free throw 2 of 2,,100,94
409,4,0:37.0,,Milwaukee full timeout,100,94
410,4,0:30.0,,K. Middleton misses 2-pt layup from 1 ft,100,94
411,4,0:29.0,,Offensive rebound by G. Antetokounmpo,100,94
412,4,0:29.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,100,96
413,4,0:25.0,M. Ellis makes 2-pt layup from 1 ft,,102,96
414,4,0:16.0,,J. Bayless makes 2-pt layup from 1 ft,102,98
415,4,0:16.0,,Shooting foul by P. George (drawn by J. Bayless),102,98
416,4,0:16.0,J. Hill enters the game for I. Mahinmi,,102,98
417,4,0:16.0,,J. Bayless makes free throw 1 of 1,102,99
418,4,0:16.0,Indiana full timeout,,102,99
419,4,0:16.0,C. Budinger enters the game for J. Hill,,102,99
420,4,0:15.0,Personal take foul by G. Antetokounmpo (drawn by P. George),,102,99
421,4,0:15.0,P. George misses free throw 1 of 2,,102,99
422,4,0:15.0,Offensive rebound by Team,,102,99
423,4,0:15.0,I. Mahinmi enters the game for C. Budinger,,102,99
424,4,0:15.0,P. George misses free throw 2 of 2,,102,99
425,4,0:15.0,,Defensive rebound by M. Plumlee,102,99
426,4,0:13.0,,Milwaukee full timeout,102,99
427,4,0:13.0,S. Hill enters the game for M. Turner,,102,99
428,4,0:07.0,,K. Middleton misses 3-pt jump shot from 24 ft,102,99
429,4,0:06.0,Defensive rebound by S. Hill,,102,99
430,4,0:06.0,Personal take foul by J. Parker (drawn by S. Hill),,102,99
431,4,0:06.0,S. Hill makes free throw 1 of 2,,103,99
432,4,0:06.0,S. Hill makes free throw 2 of 2,,104,99
433,4,0:06.0,,Milwaukee full timeout,104,99
434,4,0:02.0,,K. Middleton misses 3-pt jump shot from 22 ft (block by P. George),104,99
435,4,0:02.0,Defensive rebound by Team,,104,99
