,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DETROIT_ACTION,SAN ANTONIO_SCORE,DETROIT_SCORE
383,4,7:43.0,,Defensive rebound by A. Tolliver,90,78
384,4,7:37.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by B. Jennings),90,80
385,4,7:18.0,L. Aldridge misses 2-pt jump shot from 15 ft,,90,80
386,4,7:17.0,,Defensive rebound by S. Johnson,90,80
387,4,7:10.0,,B. Jennings makes 2-pt jump shot from 6 ft,90,82
388,4,6:48.0,M. Ginóbili makes 2-pt jump shot from 8 ft,,92,82
389,4,6:34.0,,Personal foul by M. Ginóbili (drawn by K. Caldwell-Pope),92,82
390,4,6:28.0,,A. Tolliver misses 3-pt jump shot from 26 ft,92,82
391,4,6:28.0,Defensive rebound by M. Ginóbili,,92,82
392,4,6:26.0,Personal foul by A. Drummond (drawn by M. Ginóbili),,92,82
393,4,6:16.0,T. Parker makes 2-pt layup at rim,,94,82
394,4,6:16.0,Shooting foul by B. Jennings (drawn by T. Parker),,94,82
395,4,6:16.0,T. Parker misses free throw 1 of 1,,94,82
396,4,6:15.0,,Defensive rebound by A. Drummond,94,82
397,4,6:02.0,,S. Johnson misses 2-pt jump shot from 6 ft (block by M. Ginóbili),94,82
398,4,6:01.0,,Offensive rebound by Team,94,82
399,4,5:51.0,,B. Jennings misses 3-pt jump shot from 25 ft,94,82
400,4,5:50.0,Defensive rebound by B. Diaw,,94,82
401,4,5:32.0,Offensive foul by T. Parker (drawn by K. Caldwell-Pope),,94,82
402,4,5:32.0,Turnover by T. Parker (offensive foul),,94,82
403,4,5:32.0,Official timeout,,94,82
404,4,5:32.0,,R. Jackson enters the game for A. Drummond,94,82
405,4,5:32.0,,A. Baynes enters the game for B. Jennings,94,82
406,4,5:19.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Jackson),94,85
407,4,5:02.0,Turnover by B. Diaw (step out of bounds),,94,85
408,4,4:51.0,K. Leonard enters the game for M. Ginóbili,,94,85
409,4,4:42.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by R. Jackson),94,88
410,4,4:23.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by D. Green),,96,88
411,4,4:06.0,,Shooting foul by L. Aldridge (drawn by A. Baynes),96,88
412,4,4:06.0,,A. Baynes misses free throw 1 of 2,96,88
413,4,4:06.0,,Offensive rebound by Team,96,88
414,4,4:06.0,M. Ginóbili enters the game for D. Green,,96,88
415,4,4:06.0,T. Duncan enters the game for B. Diaw,,96,88
416,4,4:06.0,,A. Baynes makes free throw 2 of 2,96,89
417,4,3:43.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Parker),,98,89
418,4,3:30.0,,R. Jackson makes 2-pt jump shot from 16 ft,98,91
419,4,3:05.0,T. Parker misses 2-pt jump shot from 18 ft,,98,91
420,4,3:04.0,Offensive rebound by L. Aldridge,,98,91
421,4,2:50.0,Shooting foul by A. Baynes (drawn by T. Parker),,98,91
422,4,2:50.0,,Detroit full timeout,98,91
423,4,2:50.0,T. Parker makes free throw 1 of 2,,99,91
424,4,2:50.0,T. Parker makes free throw 2 of 2,,100,91
425,4,2:37.0,,A. Tolliver makes 2-pt dunk at rim (assist by R. Jackson),100,93
426,4,2:18.0,T. Parker makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,103,93
427,4,2:05.0,,R. Jackson misses 3-pt jump shot from 27 ft,103,93
428,4,2:05.0,,Offensive rebound by A. Baynes,103,93
429,4,2:04.0,,Personal foul by M. Ginóbili (drawn by A. Baynes),103,93
430,4,2:04.0,,A. Baynes makes free throw 1 of 2,103,94
431,4,2:04.0,,A. Baynes makes free throw 2 of 2,103,95
432,4,1:54.0,T. Parker misses 2-pt jump shot from 3 ft,,103,95
433,4,1:52.0,Offensive rebound by T. Parker,,103,95
434,4,1:41.0,,Violation by A. Baynes (def goaltending),103,95
435,4,1:41.0,T. Duncan makes 2-pt layup at rim (assist by T. Parker),,105,95
436,4,1:31.0,,Personal foul by K. Leonard (drawn by K. Caldwell-Pope),105,95
437,4,1:31.0,,K. Caldwell-Pope makes free throw 1 of 2,105,96
438,4,1:31.0,D. Green enters the game for K. Leonard,,105,96
439,4,1:31.0,,K. Caldwell-Pope makes free throw 2 of 2,105,97
440,4,1:14.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,105,97
441,4,1:13.0,,Defensive rebound by A. Baynes,105,97
442,4,1:01.0,,S. Johnson misses 2-pt jump shot from 11 ft,105,97
443,4,1:01.0,Defensive rebound by Team,,105,97
444,4,1:01.0,,Loose ball foul by A. Baynes (drawn by T. Duncan),105,97
445,4,1:01.0,T. Duncan misses free throw 1 of 2,,105,97
446,4,1:01.0,Offensive rebound by Team,,105,97
447,4,1:01.0,T. Duncan makes free throw 2 of 2,,106,97
448,4,0:48.0,,A. Tolliver misses 3-pt jump shot from 23 ft,106,97
449,4,0:48.0,,Offensive rebound by A. Baynes,106,97
450,4,0:48.0,,A. Baynes makes 2-pt layup from 1 ft,106,99
451,4,0:48.0,San Antonio full timeout,,106,99
452,4,0:42.0,Personal foul by K. Caldwell-Pope (drawn by M. Ginóbili),,106,99
453,4,0:42.0,M. Ginóbili misses free throw 1 of 2,,106,99
454,4,0:42.0,Offensive rebound by Team,,106,99
455,4,0:42.0,B. Diaw enters the game for T. Duncan,,106,99
456,4,0:42.0,K. Leonard enters the game for L. Aldridge,,106,99
457,4,0:42.0,M. Ginóbili makes free throw 2 of 2,,107,99
458,4,0:42.0,,Detroit full timeout,107,99
459,4,0:42.0,,B. Jennings enters the game for S. Johnson,107,99
460,4,0:37.0,,B. Jennings misses 3-pt jump shot from 27 ft,107,99
461,4,0:36.0,Defensive rebound by Team,,107,99
462,4,0:36.0,,S. Johnson enters the game for A. Baynes,107,99
463,4,0:36.0,Personal foul by S. Johnson (drawn by K. Leonard),,107,99
464,4,0:36.0,K. Leonard misses free throw 1 of 2,,107,99
465,4,0:36.0,Offensive rebound by Team,,107,99
466,4,0:36.0,,A. Baynes enters the game for B. Jennings,107,99
467,4,0:36.0,K. Leonard makes free throw 2 of 2,,108,99
468,4,0:36.0,,Detroit full timeout,108,99
469,4,0:36.0,,B. Jennings enters the game for S. Johnson,108,99
470,4,0:31.0,,R. Jackson misses 3-pt jump shot from 25 ft,108,99
471,4,0:31.0,Defensive rebound by T. Parker,,108,99
472,4,0:25.0,Personal foul by K. Caldwell-Pope (drawn by K. Leonard),,108,99
473,4,0:25.0,K. Leonard misses free throw 1 of 2,,108,99
474,4,0:25.0,Offensive rebound by Team,,108,99
475,4,0:25.0,,S. Johnson enters the game for B. Jennings,108,99
476,4,0:25.0,P. Mills enters the game for T. Parker,,108,99
477,4,0:25.0,K. Anderson enters the game for M. Ginóbili,,108,99
478,4,0:25.0,J. Simmons enters the game for D. Green,,108,99
479,4,0:25.0,K. Leonard makes free throw 2 of 2,,109,99
480,4,0:16.0,,R. Jackson misses 3-pt jump shot from 26 ft,109,99
481,4,0:15.0,Defensive rebound by K. Anderson,,109,99
