,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
394,4,7:25.0,,Defensive rebound by R. Jefferson,65,100
395,4,7:12.0,,R. Jefferson misses 3-pt jump shot from 24 ft,65,100
396,4,7:12.0,Defensive rebound by T. McConnell,,65,100
397,4,7:07.0,R. Covington misses 3-pt jump shot from 25 ft,,65,100
398,4,7:06.0,Offensive rebound by T. McConnell,,65,100
399,4,7:04.0,T. McConnell makes 2-pt jump shot from 12 ft,,67,100
400,4,7:04.0,,Loose ball foul by J. Jones (drawn by N. Noel),67,100
401,4,7:04.0,N. Noel misses free throw 1 of 1,,67,100
402,4,7:03.0,,Defensive rebound by J. Jones,67,100
403,4,6:40.0,,Turnover by Team (shot clock),67,100
404,4,6:28.0,R. Covington misses 3-pt jump shot from 26 ft,,67,100
405,4,6:27.0,,Defensive rebound by J. Cunningham,67,100
406,4,6:13.0,,J. Cunningham misses 3-pt jump shot from 26 ft,67,100
407,4,6:13.0,,Offensive rebound by A. Varejão,67,100
408,4,6:06.0,,J. Jones misses 2-pt jump shot from 20 ft,67,100
409,4,6:06.0,Defensive rebound by J. Sampson,,67,100
410,4,5:56.0,Turnover by N. Stauskas (lost ball),,67,100
411,4,5:56.0,,S. Kaun enters the game for K. Irving,67,100
412,4,5:37.0,,A. Varejão misses 2-pt hook shot from 10 ft,67,100
413,4,5:35.0,,Offensive rebound by S. Kaun,67,100
414,4,5:23.0,,J. Cunningham misses 2-pt layup at rim,67,100
415,4,5:21.0,Defensive rebound by N. Noel,,67,100
416,4,5:07.0,T. McConnell makes 2-pt jump shot from 10 ft,,69,100
417,4,4:51.0,,R. Jefferson makes 3-pt jump shot from 24 ft (assist by J. Jones),69,103
418,4,4:34.0,Shooting foul by R. Jefferson (drawn by J. Sampson),,69,103
419,4,4:34.0,J. Sampson misses free throw 1 of 2,,69,103
420,4,4:34.0,Offensive rebound by Team,,69,103
421,4,4:34.0,J. Sampson makes free throw 2 of 2,,70,103
422,4,4:09.0,,J. Jones misses 3-pt jump shot from 23 ft,70,103
423,4,4:09.0,Defensive rebound by J. Sampson,,70,103
424,4,4:02.0,J. Sampson makes 2-pt jump shot from 13 ft,,72,103
425,4,3:49.0,,Personal foul by N. Noel (drawn by A. Varejão),72,103
426,4,3:49.0,J. Grant enters the game for J. Sampson,,72,103
427,4,3:41.0,,Shooting foul by J. Grant (drawn by J. Cunningham),72,103
428,4,3:41.0,,J. Cunningham makes free throw 1 of 2,72,104
429,4,3:41.0,,J. Cunningham misses free throw 2 of 2,72,104
430,4,3:40.0,Defensive rebound by Team,,72,104
431,4,3:40.0,Personal foul by A. Varejão (drawn by J. Grant),,72,104
432,4,3:40.0,J. Grant makes free throw 1 of 2,,73,104
433,4,3:40.0,J. Grant makes free throw 2 of 2,,74,104
434,4,3:19.0,,Personal foul by R. Covington (drawn by J. Cunningham),74,104
435,4,3:19.0,,Cleveland full timeout,74,104
436,4,3:19.0,R. Holmes enters the game for R. Covington,,74,104
437,4,3:07.0,,A. Varejão misses 2-pt hook shot from 6 ft,74,104
438,4,3:06.0,Defensive rebound by N. Noel,,74,104
439,4,2:58.0,J. Grant makes 2-pt layup from 1 ft (assist by T. McConnell),,76,104
440,4,2:42.0,,J. Jones misses 2-pt jump shot from 20 ft,76,104
441,4,2:42.0,Defensive rebound by N. Noel,,76,104
442,4,2:31.0,N. Noel makes 2-pt jump shot from 18 ft (assist by T. McConnell),,78,104
443,4,2:14.0,,Turnover by S. Kaun (bad pass; steal by T. McConnell),78,104
444,4,2:08.0,T. McConnell makes 2-pt jump shot from 13 ft (assist by J. Grant),,80,104
445,4,2:01.0,,Personal foul by J. Grant (drawn by R. Jefferson),80,104
446,4,1:51.0,,S. Kaun makes 2-pt layup from 1 ft (assist by J. Cunningham),80,106
447,4,1:38.0,Shooting foul by S. Kaun (drawn by N. Noel),,80,106
448,4,1:38.0,N. Noel misses free throw 1 of 2,,80,106
449,4,1:38.0,Offensive rebound by Team,,80,106
450,4,1:38.0,N. Noel misses free throw 2 of 2,,80,106
451,4,1:37.0,,Defensive rebound by J. Jones,80,106
452,4,1:18.0,,S. Kaun misses 2-pt layup from 1 ft,80,106
453,4,1:18.0,,Offensive rebound by S. Kaun,80,106
454,4,1:16.0,,S. Kaun makes 2-pt layup from 1 ft,80,108
455,4,1:05.0,T. McConnell makes 2-pt jump shot from 8 ft,,82,108
456,4,0:54.0,,R. Jefferson misses 2-pt jump shot from 18 ft,82,108
457,4,0:54.0,Defensive rebound by Team,,82,108
458,4,0:45.0,T. McConnell misses 2-pt jump shot from 15 ft,,82,108
459,4,0:44.0,Offensive rebound by N. Noel,,82,108
460,4,0:44.0,N. Noel makes 2-pt dunk at rim,,84,108
461,4,0:27.0,,A. Varejão misses 2-pt jump shot from 13 ft,84,108
462,4,0:26.0,Defensive rebound by T. McConnell,,84,108
463,4,0:25.0,Personal foul by A. Varejão (drawn by T. McConnell),,84,108
464,4,0:25.0,T. McConnell makes free throw 1 of 2,,85,108
465,4,0:25.0,T. McConnell makes free throw 2 of 2,,86,108
466,4,0:01.0,,Turnover by Team (shot clock),86,108
467,4,0:00.0,R. Holmes misses 3-pt jump shot from 43 ft,,86,108
468,4,0:00.0,Offensive rebound by Team,,86,108
