,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
391,4,3:30.0,D. Wade misses 2-pt jump shot from 8 ft,,81,90
392,4,3:30.0,,Defensive rebound by P. George,81,90
393,4,3:11.0,,P. George makes 2-pt layup from 2 ft,81,92
394,4,2:53.0,D. Wade makes 2-pt layup from 1 ft,,83,92
395,4,2:36.0,,M. Ellis misses 2-pt jump shot from 17 ft,83,92
396,4,2:36.0,Defensive rebound by D. Wade,,83,92
397,4,2:24.0,C. Bosh misses 3-pt jump shot from 24 ft,,83,92
398,4,2:23.0,,Defensive rebound by M. Ellis,83,92
399,4,2:04.0,,Turnover by M. Ellis (lost ball; steal by G. Dragić),83,92
400,4,2:01.0,Miami full timeout,,83,92
401,4,1:40.0,Turnover by C. Bosh (lost ball; steal by M. Ellis),,83,92
402,4,1:21.0,,I. Mahinmi makes 2-pt jump shot from 16 ft (assist by P. George),83,94
403,4,1:09.0,L. Deng misses 3-pt jump shot from 25 ft,,83,94
404,4,1:08.0,Offensive rebound by Team,,83,94
405,4,1:05.0,G. Green misses 3-pt jump shot from 25 ft,,83,94
406,4,1:04.0,,Defensive rebound by M. Ellis,83,94
407,4,0:44.0,,R. Stuckey makes 2-pt layup from 1 ft (assist by I. Mahinmi),83,96
408,4,0:44.0,Miami full timeout,,83,96
409,4,0:38.0,C. Bosh misses 2-pt layup from 3 ft,,83,96
410,4,0:37.0,,Defensive rebound by I. Mahinmi,83,96
411,4,0:11.0,,M. Ellis misses 3-pt jump shot from 27 ft,83,96
412,4,0:10.0,Defensive rebound by L. Deng,,83,96
