,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
383,4,4:36.0,D. Jordan makes free throw 2 of 2,,98,91
384,4,4:19.0,,A. Crabbe misses 2-pt jump shot from 6 ft,98,91
385,4,4:17.0,Defensive rebound by D. Jordan,,98,91
386,4,4:07.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by C. Paul),,101,91
387,4,3:50.0,,E. Davis misses 2-pt hook shot from 5 ft,101,91
388,4,3:50.0,Defensive rebound by P. Pierce,,101,91
389,4,3:33.0,J. Redick misses 3-pt jump shot from 24 ft,,101,91
390,4,3:32.0,,Defensive rebound by D. Lillard,101,91
391,4,3:24.0,,D. Lillard makes 3-pt jump shot from 25 ft,101,94
392,4,3:00.0,P. Pierce misses 3-pt jump shot from 24 ft,,101,94
393,4,2:59.0,,Defensive rebound by M. Harkless,101,94
394,4,2:49.0,,D. Lillard misses 2-pt layup from 1 ft,101,94
395,4,2:48.0,Defensive rebound by A. Rivers,,101,94
396,4,2:39.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,103,94
397,4,2:39.0,,Portland full timeout,103,94
398,4,2:39.0,,A. Aminu enters the game for E. Davis,103,94
399,4,2:27.0,,M. Leonard misses 3-pt jump shot from 24 ft,103,94
400,4,2:26.0,Defensive rebound by C. Paul,,103,94
401,4,2:08.0,C. Paul misses 2-pt jump shot from 18 ft,,103,94
402,4,2:07.0,,Defensive rebound by M. Leonard,103,94
403,4,1:55.0,,Turnover by M. Leonard (bad pass; steal by P. Pierce),103,94
404,4,1:50.0,A. Rivers makes 2-pt jump shot from 3 ft (assist by C. Paul),,105,94
405,4,1:38.0,,Shooting block foul by P. Pierce (drawn by D. Lillard),105,94
406,4,1:38.0,,D. Lillard makes free throw 1 of 2,105,95
407,4,1:38.0,,D. Lillard makes free throw 2 of 2,105,96
408,4,1:22.0,Personal foul by M. Harkless (drawn by C. Paul),,105,96
409,4,1:10.0,Turnover by C. Paul (palming),,105,96
410,4,1:00.0,,M. Leonard makes 2-pt jump shot from 13 ft (assist by D. Lillard),105,98
411,4,0:47.0,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),,107,98
412,4,0:47.0,,Portland full timeout,107,98
413,4,0:47.0,L. Mbah a Moute enters the game for J. Redick,,107,98
414,4,0:47.0,,M. Plumlee enters the game for A. Aminu,107,98
415,4,0:47.0,,Inbound foul by A. Rivers,107,98
416,4,0:47.0,,D. Lillard misses free throw 1 of 1,107,98
417,4,0:47.0,,Offensive rebound by Team,107,98
418,4,0:41.0,,D. Lillard misses 3-pt jump shot from 24 ft,107,98
419,4,0:40.0,Defensive rebound by C. Paul,,107,98
420,4,0:16.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,109,98
421,4,0:04.0,,D. Lillard misses 2-pt layup from 2 ft,109,98
422,4,0:03.0,Defensive rebound by D. Jordan,,109,98
