,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
373,4,4:52.0,T. Douglas makes free throw 1 of 2,,91,131
374,4,4:52.0,T. Douglas makes free throw 2 of 2,,92,131
375,4,4:41.0,,Turnover by G. Smith (bad pass; steal by T. Douglas),92,131
376,4,4:37.0,T. Frazier misses 2-pt layup at rim,,92,131
377,4,4:36.0,,Defensive rebound by G. Smith,92,131
378,4,4:31.0,,A. Payne makes 2-pt dunk at rim (assist by T. Jones),92,133
379,4,4:08.0,Ö. Aşık misses 2-pt hook shot from 5 ft,,92,133
380,4,4:07.0,Offensive rebound by J. Ennis,,92,133
381,4,4:01.0,Ö. Aşık makes 2-pt layup at rim (assist by J. Hamilton),,94,133
382,4,4:01.0,Shooting foul by G. Smith (drawn by Ö. Aşık),,94,133
383,4,4:01.0,Ö. Aşık makes free throw 1 of 1,,95,133
384,4,3:37.0,,T. Jones misses 3-pt jump shot from 26 ft,95,133
385,4,3:36.0,Defensive rebound by Ö. Aşık,,95,133
386,4,3:30.0,J. Ennis makes 3-pt jump shot from 25 ft (assist by T. Frazier),,98,133
387,4,3:24.0,,Shooting foul by J. Ennis (drawn by S. Muhammad),98,133
388,4,3:24.0,,S. Muhammad makes free throw 1 of 2,98,134
389,4,3:24.0,,S. Muhammad makes free throw 2 of 2,98,135
390,4,3:10.0,Personal foul by A. Payne,,98,135
391,4,3:10.0,J. Hamilton misses free throw 1 of 2,,98,135
392,4,3:10.0,Offensive rebound by Team,,98,135
393,4,3:10.0,J. Hamilton makes free throw 2 of 2,,99,135
394,4,2:53.0,,S. Muhammad makes 2-pt jump shot from 4 ft (assist by A. Payne),99,137
395,4,2:44.0,J. Ennis misses 3-pt jump shot from 23 ft,,99,137
396,4,2:43.0,,Defensive rebound by D. Rudež,99,137
397,4,2:42.0,New Orleans full timeout,,99,137
398,4,2:42.0,K. Perkins enters the game for Ö. Aşık,,99,137
399,4,2:31.0,,S. Muhammad makes 2-pt layup at rim,99,139
400,4,2:31.0,,Shooting foul by J. Ennis (drawn by S. Muhammad),99,139
401,4,2:31.0,,S. Muhammad makes free throw 1 of 1,99,140
402,4,2:10.0,T. Frazier makes 2-pt layup at rim (assist by K. Perkins),,101,140
403,4,2:03.0,,S. Muhammad makes 2-pt layup at rim (assist by T. Jones),101,142
404,4,1:45.0,J. Hamilton misses 3-pt jump shot from 23 ft,,101,142
405,4,1:44.0,,Defensive rebound by A. Payne,101,142
406,4,1:38.0,,Turnover by A. Payne (bad pass),101,142
407,4,1:26.0,J. Ennis makes 2-pt layup at rim (assist by T. Frazier),,103,142
408,4,1:18.0,,T. Jones makes 2-pt layup from 1 ft,103,144
409,4,1:10.0,T. Frazier makes 2-pt layup at rim,,105,144
410,4,1:03.0,,S. Muhammad misses 3-pt jump shot from 23 ft,105,144
411,4,1:02.0,Defensive rebound by K. Perkins,,105,144
412,4,0:59.0,J. Ennis makes 2-pt dunk at rim (assist by T. Frazier),,107,144
413,4,0:46.0,,A. Payne misses 2-pt layup from 1 ft,107,144
414,4,0:45.0,Defensive rebound by K. Perkins,,107,144
415,4,0:21.0,K. Perkins makes 2-pt jump shot from 18 ft (assist by T. Frazier),,109,144
