,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
380,4,7:44.0,J. Nelson misses 3-pt jump shot from 27 ft,,87,104
381,4,7:43.0,,Defensive rebound by L. Barbosa,87,104
382,4,7:39.0,,Shooting foul by D. Arthur (drawn by J. McAdoo),87,104
383,4,7:39.0,,J. McAdoo misses free throw 1 of 2,87,104
384,4,7:39.0,,Offensive rebound by Team,87,104
385,4,7:39.0,,J. McAdoo misses free throw 2 of 2,87,104
386,4,7:38.0,Defensive rebound by R. Foye,,87,104
387,4,7:22.0,W. Barton makes 2-pt jump shot from 7 ft (assist by J. Nelson),,89,104
388,4,7:13.0,,J. McAdoo misses 2-pt jump shot from 4 ft (block by W. Barton),89,104
389,4,7:12.0,Defensive rebound by R. Foye,,89,104
390,4,7:06.0,W. Barton makes 2-pt layup at rim (assist by R. Foye),,91,104
391,4,6:45.0,,L. Barbosa makes 2-pt jump shot from 18 ft,91,106
392,4,6:29.0,R. Foye misses 3-pt jump shot from 24 ft,,91,106
393,4,6:28.0,,Defensive rebound by H. Barnes,91,106
394,4,6:22.0,,Shooting foul by D. Arthur (drawn by J. McAdoo),91,106
395,4,6:22.0,,J. McAdoo makes free throw 1 of 2,91,107
396,4,6:22.0,,S. Curry enters the game for L. Barbosa,91,107
397,4,6:22.0,,J. McAdoo misses free throw 2 of 2,91,107
398,4,6:21.0,Defensive rebound by N. Jokić,,91,107
399,4,6:06.0,W. Barton makes 3-pt jump shot from 23 ft (assist by J. Nelson),,94,107
400,4,5:50.0,,H. Barnes misses 2-pt dunk at rim,94,107
401,4,5:50.0,Defensive rebound by J. Nelson,,94,107
402,4,5:34.0,W. Barton misses 2-pt jump shot from 12 ft,,94,107
403,4,5:32.0,Offensive rebound by N. Jokić,,94,107
404,4,5:32.0,N. Jokić misses 2-pt layup from 1 ft,,94,107
405,4,5:32.0,Offensive rebound by Team,,94,107
406,4,5:32.0,Official timeout,,94,107
407,4,5:32.0,,D. Green enters the game for A. Iguodala,94,107
408,4,5:32.0,,F. Ezeli enters the game for S. Livingston,94,107
409,4,5:32.0,,K. Thompson enters the game for J. McAdoo,94,107
410,4,5:30.0,Turnover by R. Foye (bad pass; steal by F. Ezeli),,94,107
411,4,5:22.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),94,110
412,4,5:07.0,R. Foye misses 2-pt jump shot from 17 ft,,94,110
413,4,5:06.0,Offensive rebound by N. Jokić,,94,110
414,4,4:59.0,D. Arthur misses 3-pt jump shot from 24 ft,,94,110
415,4,4:59.0,,Defensive rebound by F. Ezeli,94,110
416,4,4:53.0,,H. Barnes makes 2-pt jump shot from 18 ft (assist by D. Green),94,112
417,4,4:53.0,Denver full timeout,,94,112
418,4,4:53.0,D. Gallinari enters the game for N. Jokić,,94,112
419,4,4:34.0,J. Nelson makes 3-pt jump shot from 25 ft,,97,112
420,4,4:16.0,,Turnover by D. Green (bad pass; steal by D. Arthur),97,112
421,4,4:09.0,J. Nelson makes 2-pt jump shot from 21 ft,,99,112
422,4,3:55.0,,S. Curry misses 3-pt jump shot from 25 ft,99,112
423,4,3:54.0,Defensive rebound by W. Barton,,99,112
424,4,3:44.0,J. Nelson makes 3-pt jump shot from 25 ft,,102,112
425,4,3:27.0,,Shooting foul by D. Arthur (drawn by F. Ezeli),102,112
426,4,3:27.0,,F. Ezeli misses free throw 1 of 2,102,112
427,4,3:27.0,,Offensive rebound by Team,102,112
428,4,3:27.0,E. Mudiay enters the game for R. Foye,,102,112
429,4,3:27.0,,F. Ezeli makes free throw 2 of 2,102,113
430,4,3:18.0,Turnover by J. Nelson (lost ball; steal by H. Barnes),,102,113
431,4,3:16.0,,Personal foul by D. Arthur (drawn by H. Barnes),102,113
432,4,3:16.0,,H. Barnes makes free throw 1 of 2,102,114
433,4,3:16.0,,A. Iguodala enters the game for F. Ezeli,102,114
434,4,3:16.0,,H. Barnes makes free throw 2 of 2,102,115
435,4,3:00.0,W. Barton misses 3-pt jump shot from 26 ft,,102,115
436,4,2:58.0,Offensive rebound by D. Arthur,,102,115
437,4,2:56.0,D. Arthur misses 2-pt layup from 1 ft,,102,115
438,4,2:55.0,,Defensive rebound by K. Thompson,102,115
439,4,2:47.0,,Turnover by K. Thompson (bad pass; steal by W. Barton),102,115
440,4,2:22.0,W. Barton misses 2-pt jump shot from 19 ft,,102,115
441,4,2:20.0,Offensive rebound by E. Mudiay,,102,115
442,4,2:18.0,E. Mudiay misses 2-pt jump shot from 6 ft (block by S. Curry),,102,115
443,4,2:14.0,,Defensive rebound by S. Curry,102,115
444,4,2:02.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by K. Thompson),102,118
445,4,2:02.0,Denver full timeout,,102,118
446,4,2:02.0,K. Faried enters the game for D. Arthur,,102,118
447,4,1:51.0,J. Nelson misses 3-pt jump shot from 23 ft,,102,118
448,4,1:50.0,,Defensive rebound by S. Curry,102,118
449,4,1:46.0,,Personal foul by J. Nelson (drawn by S. Curry),102,118
450,4,1:46.0,,S. Curry makes free throw 1 of 2,102,119
451,4,1:46.0,,B. Rush enters the game for A. Iguodala,102,119
452,4,1:46.0,K. Papanikolaou enters the game for D. Gallinari,,102,119
453,4,1:46.0,,J. Thompson enters the game for D. Green,102,119
454,4,1:46.0,,S. Curry misses free throw 2 of 2,102,119
455,4,1:44.0,Defensive rebound by W. Barton,,102,119
456,4,1:37.0,Offensive foul by W. Barton (drawn by S. Curry),,102,119
457,4,1:37.0,Turnover by W. Barton (offensive foul),,102,119
458,4,1:37.0,,I. Clark enters the game for S. Curry,102,119
459,4,1:37.0,,J. McAdoo enters the game for H. Barnes,102,119
460,4,1:37.0,,M. Speights enters the game for K. Thompson,102,119
461,4,1:37.0,N. Jokić enters the game for K. Faried,,102,119
462,4,1:37.0,G. Harris enters the game for J. Nelson,,102,119
463,4,1:21.0,,Turnover by I. Clark (lost ball; steal by E. Mudiay),102,119
464,4,1:16.0,G. Harris makes 2-pt layup at rim (assist by E. Mudiay),,104,119
465,4,1:10.0,,Offensive foul by J. Thompson (drawn by N. Jokić),104,119
466,4,1:10.0,,Turnover by J. Thompson (offensive foul),104,119
467,4,1:10.0,M. Miller enters the game for G. Harris,,104,119
468,4,0:59.0,W. Barton misses 2-pt jump shot from 14 ft,,104,119
469,4,0:58.0,Offensive rebound by Team,,104,119
470,4,0:51.0,E. Mudiay misses 2-pt jump shot from 16 ft,,104,119
471,4,0:51.0,,Defensive rebound by J. Thompson,104,119
472,4,0:27.0,,B. Rush misses 2-pt jump shot from 9 ft,104,119
473,4,0:27.0,Defensive rebound by K. Papanikolaou,,104,119
474,4,0:13.0,Turnover by N. Jokić (lost ball),,104,119
