,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
391,4,4:53.0,,G. Neal makes 2-pt jump shot from 16 ft (assist by N. Hilário),110,98
392,4,4:33.0,I. Mahinmi misses 2-pt jump shot from 7 ft,,110,98
393,4,4:31.0,Offensive rebound by G. Hill,,110,98
394,4,4:27.0,G. Hill makes 3-pt jump shot from 24 ft,,113,98
395,4,4:10.0,,G. Neal makes 3-pt jump shot from 27 ft (assist by N. Hilário),113,101
396,4,3:45.0,Shooting foul by N. Hilário (drawn by I. Mahinmi),,113,101
397,4,3:45.0,I. Mahinmi makes free throw 1 of 2,,114,101
398,4,3:45.0,,M. Gortat enters the game for N. Hilário,114,101
399,4,3:45.0,I. Mahinmi misses free throw 2 of 2,,114,101
400,4,3:44.0,,Defensive rebound by B. Beal,114,101
401,4,3:31.0,,B. Beal makes 3-pt jump shot from 29 ft (assist by M. Gortat),114,104
402,4,3:14.0,C. Miles makes 3-pt jump shot from 28 ft (assist by G. Hill),,117,104
403,4,3:01.0,,O. Porter misses 3-pt jump shot from 26 ft,117,104
404,4,3:00.0,,Offensive rebound by M. Gortat,117,104
405,4,2:58.0,,M. Gortat misses 2-pt layup from 3 ft,117,104
406,4,2:57.0,Defensive rebound by I. Mahinmi,,117,104
407,4,2:43.0,Turnover by P. George (lost ball),,117,104
408,4,2:43.0,Indiana full timeout,,117,104
409,4,2:35.0,,Turnover by B. Beal (lost ball),117,104
410,4,2:17.0,Turnover by P. George (bad pass),,117,104
411,4,2:01.0,,G. Neal misses 3-pt jump shot from 26 ft,117,104
412,4,2:00.0,Defensive rebound by I. Mahinmi,,117,104
413,4,1:51.0,Shooting foul by J. Wall (drawn by C. Miles),,117,104
414,4,1:51.0,C. Miles makes free throw 1 of 2,,118,104
415,4,1:51.0,C. Miles makes free throw 2 of 2,,119,104
416,4,1:43.0,,Shooting foul by M. Ellis (drawn by G. Neal),119,104
417,4,1:43.0,,G. Neal makes free throw 1 of 2,119,105
418,4,1:43.0,,R. Sessions enters the game for J. Wall,119,105
419,4,1:43.0,,D. Blair enters the game for M. Gortat,119,105
420,4,1:43.0,,K. Oubre enters the game for B. Beal,119,105
421,4,1:43.0,,G. Temple enters the game for O. Porter,119,105
422,4,1:43.0,,G. Neal makes free throw 2 of 2,119,106
423,4,1:31.0,M. Ellis misses 2-pt jump shot from 18 ft,,119,106
424,4,1:30.0,,Defensive rebound by G. Neal,119,106
425,4,1:21.0,,K. Oubre misses 3-pt jump shot from 23 ft,119,106
426,4,1:20.0,Defensive rebound by M. Ellis,,119,106
427,4,1:00.0,P. George makes 2-pt jump shot from 17 ft,,121,106
428,4,0:49.0,,G. Temple misses 2-pt jump shot from 4 ft,121,106
429,4,0:48.0,Defensive rebound by I. Mahinmi,,121,106
430,4,0:42.0,Indiana full timeout,,121,106
431,4,0:42.0,J. Young enters the game for C. Miles,,121,106
432,4,0:42.0,S. Hill enters the game for P. George,,121,106
433,4,0:42.0,G. Robinson enters the game for I. Mahinmi,,121,106
434,4,0:42.0,C. Budinger enters the game for M. Ellis,,121,106
435,4,0:42.0,L. Allen enters the game for G. Hill,,121,106
436,4,0:33.0,L. Allen makes 2-pt jump shot from 18 ft (assist by J. Young),,123,106
437,4,0:22.0,,D. Blair misses 2-pt jump shot from 19 ft,123,106
438,4,0:21.0,Defensive rebound by J. Young,,123,106
