,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
392,4,5:19.0,J. Crawford misses 2-pt jump shot from 20 ft,,88,95
393,4,5:19.0,Offensive rebound by Team,,88,95
394,4,5:19.0,,Loose ball foul by Z. Randolph,88,95
395,4,5:19.0,D. Jordan misses free throw 1 of 2,,88,95
396,4,5:19.0,Offensive rebound by Team,,88,95
397,4,5:19.0,D. Jordan makes free throw 2 of 2,,89,95
398,4,4:58.0,,R. McCallum makes 2-pt jump shot from 19 ft (assist by J. Green),89,97
399,4,4:35.0,J. Redick misses 2-pt jump shot from 7 ft,,89,97
400,4,4:32.0,,Defensive rebound by J. Green,89,97
401,4,4:20.0,,R. McCallum makes 3-pt jump shot from 24 ft (assist by Z. Randolph),89,100
402,4,4:19.0,LA Clippers full timeout,,89,100
403,4,4:19.0,W. Johnson enters the game for P. Pierce,,89,100
404,4,4:18.0,Turnover by W. Johnson (bad pass; steal by L. Stephenson),,89,100
405,4,4:13.0,,L. Stephenson misses 2-pt layup from 1 ft (block by W. Johnson),89,100
406,4,4:13.0,Defensive rebound by C. Paul,,89,100
407,4,4:13.0,Personal take foul by Z. Randolph,,89,100
408,4,4:13.0,C. Paul misses free throw 1 of 2,,89,100
409,4,4:13.0,Offensive rebound by Team,,89,100
410,4,4:13.0,C. Paul makes free throw 2 of 2,,90,100
411,4,3:52.0,,Shooting foul by W. Johnson (drawn by Z. Randolph),90,100
412,4,3:52.0,,Z. Randolph makes free throw 1 of 2,90,101
413,4,3:52.0,,Z. Randolph makes free throw 2 of 2,90,102
414,4,3:34.0,Personal foul by J. Green,,90,102
415,4,3:34.0,D. Jordan misses free throw 1 of 2,,90,102
416,4,3:34.0,Offensive rebound by Team,,90,102
417,4,3:34.0,D. Jordan makes free throw 2 of 2,,91,102
418,4,3:17.0,,Personal foul by D. Jordan,91,102
419,4,3:17.0,,Z. Randolph makes free throw 1 of 2,91,103
420,4,3:17.0,,V. Carter enters the game for J. Green,91,103
421,4,3:17.0,A. Rivers enters the game for W. Johnson,,91,103
422,4,3:17.0,,Z. Randolph makes free throw 2 of 2,91,104
423,4,3:02.0,D. Jordan makes 2-pt layup from 2 ft,,93,104
424,4,2:45.0,,Z. Randolph makes 2-pt jump shot from 16 ft,93,106
425,4,2:24.0,C. Paul makes 2-pt jump shot from 16 ft,,95,106
426,4,1:52.0,,Z. Randolph misses 2-pt jump shot from 20 ft,95,106
427,4,1:51.0,Defensive rebound by A. Rivers,,95,106
428,4,1:42.0,C. Paul misses 3-pt jump shot from 24 ft,,95,106
429,4,1:40.0,Offensive rebound by D. Jordan,,95,106
430,4,1:40.0,Personal take foul by T. Allen,,95,106
431,4,1:40.0,D. Jordan misses free throw 1 of 2,,95,106
432,4,1:40.0,Offensive rebound by Team,,95,106
433,4,1:40.0,P. Prigioni enters the game for J. Crawford,,95,106
434,4,1:40.0,,J. Green enters the game for R. McCallum,95,106
435,4,1:40.0,D. Jordan makes free throw 2 of 2,,96,106
436,4,1:40.0,,Memphis full timeout,96,106
437,4,1:40.0,,R. McCallum enters the game for V. Carter,96,106
438,4,1:26.0,,T. Allen makes 2-pt layup from 2 ft (assist by Z. Randolph),96,108
439,4,1:26.0,LA Clippers full timeout,,96,108
440,4,1:26.0,J. Crawford enters the game for A. Rivers,,96,108
441,4,1:26.0,W. Johnson enters the game for P. Prigioni,,96,108
442,4,1:18.0,C. Paul makes 3-pt jump shot from 23 ft,,99,108
443,4,1:17.0,,Personal take foul by D. Jordan,99,108
444,4,1:17.0,,T. Allen makes free throw 1 of 2,99,109
445,4,1:17.0,,T. Allen makes free throw 2 of 2,99,110
446,4,1:05.0,W. Johnson misses 3-pt jump shot from 24 ft,,99,110
447,4,1:05.0,,Defensive rebound by T. Allen,99,110
448,4,1:04.0,,Personal take foul by C. Paul,99,110
449,4,1:04.0,,T. Allen makes free throw 1 of 2,99,111
450,4,1:04.0,J. Ayres enters the game for J. Redick,,99,111
451,4,1:04.0,C. Wilcox enters the game for J. Crawford,,99,111
452,4,1:04.0,P. Prigioni enters the game for D. Jordan,,99,111
453,4,1:04.0,A. Rivers enters the game for C. Paul,,99,111
454,4,1:04.0,,T. Allen misses free throw 2 of 2,99,111
455,4,1:03.0,Defensive rebound by J. Ayres,,99,111
456,4,0:51.0,Personal foul by T. Allen,,99,111
457,4,0:51.0,C. Wilcox makes free throw 1 of 2,,100,111
458,4,0:51.0,,V. Carter enters the game for T. Allen,100,111
459,4,0:51.0,C. Wilcox misses free throw 2 of 2,,100,111
460,4,0:50.0,,Defensive rebound by J. Green,100,111
461,4,0:36.0,,Personal foul by P. Prigioni,100,111
462,4,0:36.0,,J. Green makes free throw 1 of 2,100,112
463,4,0:36.0,,J. Martin enters the game for Z. Randolph,100,112
464,4,0:36.0,,X. Munford enters the game for L. Stephenson,100,112
465,4,0:36.0,,J. Green makes free throw 2 of 2,100,113
466,4,0:20.0,C. Wilcox makes 2-pt layup from 1 ft,,102,113
