,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
385,4,3:54.0,Offensive rebound by Team,,93,91
386,4,3:54.0,Z. Randolph makes free throw 2 of 2,,94,91
387,4,3:32.0,,D. Gallinari misses 2-pt jump shot from 14 ft,94,91
388,4,3:31.0,Defensive rebound by Z. Randolph,,94,91
389,4,3:12.0,Offensive foul by Z. Randolph (drawn by W. Barton),,94,91
390,4,3:12.0,Turnover by Z. Randolph (offensive foul),,94,91
391,4,3:03.0,,E. Mudiay misses 2-pt jump shot from 14 ft,94,91
392,4,3:02.0,Defensive rebound by C. Lee,,94,91
393,4,2:38.0,Turnover by Team (shot clock),,94,91
394,4,2:27.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by D. Arthur),94,94
395,4,2:13.0,Personal foul by E. Mudiay (drawn by M. Conley),,94,94
396,4,2:13.0,M. Conley makes free throw 1 of 2,,95,94
397,4,2:13.0,M. Conley makes free throw 2 of 2,,96,94
398,4,1:56.0,,Turnover by J. Lauvergne (lost ball),96,94
399,4,1:43.0,M. Conley misses 2-pt jump shot from 11 ft,,96,94
400,4,1:42.0,,Defensive rebound by W. Barton,96,94
401,4,1:38.0,,Shooting foul by M. Conley (drawn by W. Barton),96,94
402,4,1:38.0,,W. Barton makes free throw 1 of 2,96,95
403,4,1:38.0,,W. Barton makes free throw 2 of 2,96,96
404,4,1:25.0,Turnover by C. Lee (bad pass; steal by W. Barton),,96,96
405,4,1:09.0,,W. Barton misses 3-pt jump shot from 25 ft,96,96
406,4,1:09.0,Defensive rebound by Z. Randolph,,96,96
407,4,0:53.0,Personal foul by J. Lauvergne (drawn by M. Gasol),,96,96
408,4,0:53.0,M. Gasol makes free throw 1 of 2,,97,96
409,4,0:53.0,M. Gasol misses free throw 2 of 2,,97,96
410,4,0:53.0,,Defensive rebound by J. Lauvergne,97,96
411,4,0:53.0,,Denver full timeout,97,96
412,4,0:41.0,,W. Barton makes 2-pt layup from 1 ft (assist by J. Lauvergne),97,98
413,4,0:26.0,M. Barnes misses 3-pt jump shot from 24 ft,,97,98
414,4,0:25.0,Offensive rebound by M. Conley,,97,98
415,4,0:23.0,Memphis full timeout,,97,98
416,4,0:12.0,Shooting foul by J. Lauvergne (drawn by M. Gasol),,97,98
417,4,0:12.0,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),,99,98
418,4,0:12.0,J. Green enters the game for Z. Randolph,,99,98
419,4,0:12.0,,N. Jokić enters the game for J. Lauvergne,99,98
420,4,0:12.0,M. Gasol makes free throw 1 of 1,,100,98
421,4,0:12.0,,Denver full timeout,100,98
422,4,0:04.0,,D. Gallinari misses 3-pt jump shot from 26 ft,100,98
423,4,0:02.0,Defensive rebound by M. Conley,,100,98
424,4,0:01.0,Personal take foul by E. Mudiay (drawn by M. Conley),,100,98
425,4,0:01.0,M. Conley makes free throw 1 of 2,,101,98
426,4,0:01.0,M. Conley makes free throw 2 of 2,,102,98
427,4,0:01.0,,Denver full timeout,102,98
428,4,0:01.0,,M. Miller enters the game for D. Arthur,102,98
429,4,0:00.0,,E. Mudiay makes 3-pt jump shot from 26 ft (assist by M. Miller),102,101
