,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
390,4,5:43.0,,New Orleans full timeout,102,80
391,4,5:43.0,A. Williams enters the game for M. Teletović,,102,80
392,4,5:43.0,J. Leuer makes free throw 1 of 2,,103,80
393,4,5:43.0,J. Leuer misses free throw 2 of 2,,103,80
394,4,5:42.0,,Defensive rebound by D. Cunningham,103,80
395,4,5:27.0,,Personal foul by J. Jenkins,103,80
396,4,5:18.0,,D. Cunningham makes 2-pt layup from 4 ft (assist by T. Frazier),103,82
397,4,5:18.0,,Shooting foul by J. Leuer (drawn by D. Cunningham),103,82
398,4,5:18.0,,D. Cunningham misses free throw 1 of 1,103,82
399,4,5:16.0,Defensive rebound by A. Williams,,103,82
400,4,4:58.0,C. Budinger makes 2-pt layup from 2 ft (assist by A. Williams),,105,82
401,4,4:40.0,,L. Babbitt misses 2-pt layup from 1 ft,105,82
402,4,4:39.0,,Offensive rebound by L. Babbitt,105,82
403,4,4:35.0,,L. Babbitt misses 2-pt layup at rim,105,82
404,4,4:34.0,Defensive rebound by J. Leuer,,105,82
405,4,4:27.0,J. Leuer makes 2-pt layup from 3 ft (assist by A. Goodwin),,107,82
406,4,4:27.0,Shooting foul by D. Cunningham (drawn by J. Leuer),,107,82
407,4,4:27.0,J. Leuer misses free throw 1 of 1,,107,82
408,4,4:24.0,,Defensive rebound by T. Frazier,107,82
409,4,4:21.0,,J. Hamilton misses 2-pt layup from 1 ft,107,82
410,4,4:20.0,Defensive rebound by A. Williams,,107,82
411,4,4:15.0,Turnover by C. Budinger (bad pass),,107,82
412,4,4:01.0,,T. Douglas makes 3-pt jump shot from 25 ft,107,85
413,4,3:46.0,J. Jenkins makes 2-pt layup from 2 ft,,109,85
414,4,3:46.0,Shooting foul by D. Cunningham (drawn by J. Jenkins),,109,85
415,4,3:46.0,J. Jenkins makes free throw 1 of 1,,110,85
416,4,3:39.0,,T. Frazier misses 2-pt jump shot from 7 ft,110,85
417,4,3:38.0,Defensive rebound by A. Williams,,110,85
418,4,3:27.0,Shooting foul by T. Douglas (drawn by A. Goodwin),,110,85
419,4,3:27.0,A. Goodwin makes free throw 1 of 2,,111,85
420,4,3:27.0,A. Goodwin makes free throw 2 of 2,,112,85
421,4,3:26.0,,Personal take foul by A. Goodwin,112,85
422,4,3:26.0,,T. Douglas makes free throw 1 of 2,112,86
423,4,3:26.0,R. Price enters the game for A. Goodwin,,112,86
424,4,3:26.0,,T. Douglas makes free throw 2 of 2,112,87
425,4,3:12.0,J. Leuer misses 2-pt jump shot from 18 ft,,112,87
426,4,3:10.0,,Defensive rebound by T. Frazier,112,87
427,4,3:05.0,,D. Cunningham makes 2-pt dunk at rim (assist by T. Frazier),112,89
428,4,2:52.0,A. Williams makes 2-pt jump shot from 9 ft (assist by J. Jenkins),,114,89
429,4,2:38.0,,L. Babbitt misses 2-pt layup from 2 ft (block by A. Williams),114,89
430,4,2:37.0,Defensive rebound by A. Williams,,114,89
431,4,2:25.0,J. Leuer makes 2-pt layup from 1 ft (assist by C. Budinger),,116,89
432,4,2:25.0,Shooting foul by L. Babbitt (drawn by J. Leuer),,116,89
433,4,2:25.0,Phoenix full timeout,,116,89
434,4,2:25.0,,J. Ennis enters the game for D. Cunningham,116,89
435,4,2:25.0,J. Leuer makes free throw 1 of 1,,117,89
436,4,2:19.0,,J. Ennis makes 2-pt dunk at rim (assist by T. Frazier),117,91
437,4,1:55.0,A. Williams misses 2-pt jump shot from 10 ft,,117,91
438,4,1:54.0,,Defensive rebound by J. Ennis,117,91
439,4,1:37.0,,T. Frazier misses 2-pt layup from 2 ft (block by A. Williams),117,91
440,4,1:35.0,Defensive rebound by A. Williams,,117,91
441,4,1:31.0,C. Budinger makes 2-pt layup at rim (assist by J. Leuer),,119,91
442,4,1:14.0,,Shooting foul by A. Williams (drawn by L. Babbitt),119,91
443,4,1:14.0,,L. Babbitt makes free throw 1 of 2,119,92
444,4,1:14.0,,L. Babbitt makes free throw 2 of 2,119,93
445,4,1:03.0,J. Jenkins misses 3-pt jump shot from 25 ft,,119,93
446,4,1:03.0,Offensive rebound by A. Williams,,119,93
447,4,1:03.0,A. Williams misses 2-pt layup from 1 ft,,119,93
448,4,1:03.0,,Defensive rebound by Team,119,93
449,4,1:03.0,Loose ball foul by A. Williams,,119,93
450,4,1:03.0,,J. Hamilton makes free throw 1 of 2,119,94
451,4,1:03.0,,J. Hamilton makes free throw 2 of 2,119,95
452,4,0:52.0,J. Jenkins misses 3-pt jump shot from 25 ft,,119,95
453,4,0:51.0,Offensive rebound by A. Williams,,119,95
454,4,0:49.0,J. Jenkins makes 2-pt layup from 2 ft (assist by A. Williams),,121,95
455,4,0:41.0,,T. Douglas makes 3-pt jump shot from 25 ft,121,98
456,4,0:18.0,J. Jenkins misses 2-pt jump shot from 10 ft,,121,98
457,4,0:16.0,,Defensive rebound by J. Hamilton,121,98
458,4,0:11.0,,Shooting block foul by R. Price (drawn by J. Hamilton),121,98
459,4,0:11.0,,J. Hamilton makes free throw 1 of 2,121,99
460,4,0:11.0,,J. Hamilton makes free throw 2 of 2,121,100
