,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
388,4,4:33.0,T. Parker misses 3-pt jump shot from 23 ft,,79,94
389,4,4:32.0,,Defensive rebound by D. Jordan,79,94
390,4,4:21.0,,Turnover by C. Paul (bad pass; steal by J. Simmons),79,94
391,4,4:11.0,L. Aldridge misses 2-pt layup from 1 ft (block by D. Jordan),,79,94
392,4,4:11.0,Offensive rebound by Team,,79,94
393,4,4:02.0,Turnover by J. Simmons (lost ball; steal by W. Johnson),,79,94
394,4,3:53.0,,C. Paul misses 3-pt jump shot from 25 ft,79,94
395,4,3:50.0,,Offensive rebound by J. Crawford,79,94
396,4,3:30.0,,C. Paul makes 2-pt layup from 2 ft,79,96
397,4,3:24.0,San Antonio full timeout,,79,96
398,4,3:24.0,K. Anderson enters the game for L. Aldridge,,79,96
399,4,3:24.0,B. Marjanović enters the game for T. Parker,,79,96
400,4,3:15.0,J. Simmons misses 2-pt layup from 1 ft (block by D. Jordan),,79,96
401,4,3:14.0,,Defensive rebound by D. Jordan,79,96
402,4,2:56.0,,J. Crawford misses 2-pt jump shot from 9 ft (block by R. Butler),79,96
403,4,2:54.0,,Offensive rebound by J. Crawford,79,96
404,4,2:53.0,,J. Crawford makes 2-pt jump shot from 10 ft,79,98
405,4,2:30.0,K. Anderson misses 2-pt layup from 2 ft,,79,98
406,4,2:29.0,,Defensive rebound by D. Jordan,79,98
407,4,2:07.0,,J. Redick misses 2-pt jump shot from 6 ft,79,98
408,4,2:07.0,,Offensive rebound by Team,79,98
409,4,2:07.0,,Turnover by Team (shot clock),79,98
410,4,2:07.0,,C. Wilcox enters the game for C. Paul,79,98
411,4,1:49.0,B. Marjanović makes 2-pt hook shot from 4 ft,,81,98
412,4,1:32.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by J. Crawford),81,100
413,4,1:28.0,Personal take foul by C. Wilcox (drawn by R. McCallum),,81,100
414,4,1:28.0,R. McCallum makes free throw 1 of 2,,82,100
415,4,1:28.0,,C. Aldrich enters the game for D. Jordan,82,100
416,4,1:28.0,,B. Dawson enters the game for J. Redick,82,100
417,4,1:28.0,R. McCallum misses free throw 2 of 2,,82,100
418,4,1:27.0,,Defensive rebound by C. Aldrich,82,100
419,4,1:10.0,,Turnover by J. Crawford (bad pass; steal by R. McCallum),82,100
420,4,1:06.0,R. Butler makes 2-pt dunk at rim (assist by R. McCallum),,84,100
421,4,0:47.0,,J. Crawford makes 3-pt jump shot from 24 ft,84,103
422,4,0:38.0,R. McCallum makes 2-pt layup from 1 ft,,86,103
423,4,0:19.0,,C. Aldrich makes 2-pt hook shot from 5 ft (assist by C. Wilcox),86,105
424,4,0:10.0,R. McCallum misses 2-pt jump shot from 15 ft,,86,105
425,4,0:10.0,,Defensive rebound by W. Johnson,86,105
