,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
386,4,3:28.0,,A. Drummond makes 2-pt layup at rim,102,116
387,4,3:15.0,E. Payton misses 2-pt layup from 2 ft (block by T. Harris),,102,116
388,4,3:14.0,Offensive rebound by E. Payton,,102,116
389,4,3:12.0,E. Payton misses 2-pt layup from 1 ft (block by T. Harris),,102,116
390,4,3:10.0,Offensive rebound by E. Payton,,102,116
391,4,3:10.0,Shooting foul by A. Drummond (drawn by E. Payton),,102,116
392,4,3:10.0,E. Payton misses free throw 1 of 2,,102,116
393,4,3:10.0,Offensive rebound by Team,,102,116
394,4,3:10.0,E. Payton misses free throw 2 of 2,,102,116
395,4,3:08.0,,Defensive rebound by A. Drummond,102,116
396,4,2:49.0,,Turnover by S. Johnson (bad pass; steal by V. Oladipo),102,116
397,4,2:34.0,V. Oladipo misses 2-pt layup from 1 ft,,102,116
398,4,2:32.0,Offensive rebound by V. Oladipo,,102,116
399,4,2:32.0,Turnover by A. Nicholson (traveling),,102,116
400,4,2:32.0,Orlando full timeout,,102,116
401,4,2:32.0,S. Napier enters the game for A. Gordon,,102,116
402,4,2:32.0,D. Dedmon enters the game for V. Oladipo,,102,116
403,4,2:32.0,D. Marble enters the game for E. Payton,,102,116
404,4,2:24.0,,Turnover by R. Jackson (lost ball),102,116
405,4,2:07.0,A. Nicholson misses 2-pt hook shot from 4 ft,,102,116
406,4,2:06.0,,Defensive rebound by A. Drummond,102,116
407,4,1:49.0,,S. Johnson misses 2-pt dunk at rim (block by D. Dedmon),102,116
408,4,1:48.0,Defensive rebound by S. Napier,,102,116
409,4,1:43.0,S. Napier misses 3-pt jump shot from 25 ft,,102,116
410,4,1:42.0,,Defensive rebound by T. Harris,102,116
411,4,1:17.0,,R. Jackson misses 2-pt jump shot from 5 ft,102,116
412,4,1:17.0,,Offensive rebound by R. Jackson,102,116
413,4,1:14.0,,R. Jackson misses 2-pt layup at rim,102,116
414,4,1:13.0,Defensive rebound by S. Napier,,102,116
415,4,1:10.0,M. Hezonja misses 2-pt jump shot from 17 ft,,102,116
416,4,1:09.0,,Defensive rebound by T. Harris,102,116
417,4,0:46.0,,M. Morris misses 2-pt jump shot from 13 ft,102,116
418,4,0:46.0,,Offensive rebound by A. Drummond,102,116
419,4,0:46.0,,A. Drummond makes 2-pt layup at rim,102,118
420,4,0:35.0,Personal foul by S. Johnson,,102,118
421,4,0:35.0,,S. Blake enters the game for T. Harris,102,118
422,4,0:35.0,,D. Hilliard enters the game for M. Morris,102,118
423,4,0:35.0,,A. Tolliver enters the game for A. Drummond,102,118
424,4,0:35.0,,A. Baynes enters the game for R. Jackson,102,118
425,4,0:28.0,D. Marble misses 2-pt jump shot from 17 ft,,102,118
426,4,0:27.0,Offensive rebound by A. Nicholson,,102,118
427,4,0:22.0,D. Marble misses 3-pt jump shot from 27 ft,,102,118
428,4,0:21.0,,Defensive rebound by S. Johnson,102,118
