,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
395,4,2:55.0,,M. Smart enters the game for K. Olynyk,79,87
396,4,2:55.0,,I. Thomas makes free throw 1 of 2,79,88
397,4,2:55.0,,I. Thomas makes free throw 2 of 2,79,89
398,4,2:42.0,Personal foul by J. Crowder,,79,89
399,4,2:29.0,Shooting foul by A. Johnson (drawn by D. Wade),,79,89
400,4,2:29.0,D. Wade makes free throw 1 of 2,,80,89
401,4,2:29.0,D. Wade makes free throw 2 of 2,,81,89
402,4,2:12.0,,A. Bradley misses 2-pt jump shot from 18 ft,81,89
403,4,2:11.0,Defensive rebound by H. Whiteside,,81,89
404,4,2:02.0,Shooting foul by J. Crowder (drawn by H. Whiteside),,81,89
405,4,2:02.0,H. Whiteside misses free throw 1 of 2,,81,89
406,4,2:02.0,Offensive rebound by Team,,81,89
407,4,2:02.0,,K. Olynyk enters the game for A. Johnson,81,89
408,4,2:02.0,,E. Turner enters the game for M. Smart,81,89
409,4,2:02.0,H. Whiteside makes free throw 2 of 2,,82,89
410,4,1:52.0,,Personal foul by G. Dragić,82,89
411,4,1:52.0,,I. Thomas makes free throw 1 of 2,82,90
412,4,1:52.0,,M. Smart enters the game for J. Crowder,82,90
413,4,1:52.0,,I. Thomas makes free throw 2 of 2,82,91
414,4,1:44.0,D. Wade makes 2-pt jump shot from 17 ft,,84,91
415,4,1:25.0,,A. Bradley misses 3-pt jump shot from 24 ft,84,91
416,4,1:24.0,Defensive rebound by L. Deng,,84,91
417,4,1:11.0,D. Wade misses 2-pt jump shot from 17 ft,,84,91
418,4,1:10.0,,Defensive rebound by K. Olynyk,84,91
419,4,0:50.0,,I. Thomas makes 3-pt jump shot from 25 ft,84,94
420,4,0:50.0,Miami full timeout,,84,94
421,4,0:50.0,,A. Johnson enters the game for K. Olynyk,84,94
422,4,0:45.0,J. Johnson makes 2-pt layup from 3 ft,,86,94
423,4,0:42.0,,Personal take foul by D. Wade,86,94
424,4,0:42.0,,I. Thomas makes free throw 1 of 2,86,95
425,4,0:42.0,,I. Thomas makes free throw 2 of 2,86,96
426,4,0:30.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,88,96
427,4,0:26.0,,Personal take foul by G. Dragić,88,96
428,4,0:26.0,,I. Thomas makes free throw 1 of 2,88,97
429,4,0:26.0,J. Richardson enters the game for D. Wade,,88,97
430,4,0:26.0,,I. Thomas makes free throw 2 of 2,88,98
431,4,0:10.0,J. Johnson misses 2-pt jump shot from 12 ft,,88,98
432,4,0:07.0,Offensive rebound by J. Richardson,,88,98
433,4,0:04.0,J. Richardson misses 3-pt jump shot from 23 ft,,88,98
434,4,0:04.0,,Defensive rebound by A. Johnson,88,98
