,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
388,4,7:53.0,Official timeout,,89,74
389,4,7:53.0,Z. Randolph enters the game for B. Wright,,89,74
390,4,7:53.0,M. Barnes makes free throw 1 of 1,,90,74
391,4,7:45.0,,Personal foul by M. Barnes (drawn by M. Belinelli),90,74
392,4,7:45.0,Violation by J. Green (kicked ball),,90,74
393,4,7:33.0,,Personal foul by J. Green (drawn by R. Gay),90,74
394,4,7:21.0,,R. Gay makes 2-pt layup from 3 ft (assist by O. Casspi),90,76
395,4,6:58.0,B. Udrih misses 3-pt jump shot from 27 ft,,90,76
396,4,6:58.0,,Defensive rebound by Team,90,76
397,4,6:57.0,,R. Rondo enters the game for O. Casspi,90,76
398,4,6:43.0,,Personal foul by B. Udrih (drawn by R. Gay),90,76
399,4,6:43.0,M. Conley enters the game for B. Udrih,,90,76
400,4,6:28.0,,R. Gay misses 3-pt jump shot from 25 ft,90,76
401,4,6:28.0,,Offensive rebound by Team,90,76
402,4,6:28.0,,Turnover by Team (shot clock),90,76
403,4,6:08.0,J. Green makes 2-pt layup from 2 ft,,92,76
404,4,5:52.0,,D. Collison misses 2-pt jump shot from 6 ft,92,76
405,4,5:51.0,Defensive rebound by J. Green,,92,76
406,4,5:31.0,Shooting foul by R. Gay (drawn by M. Conley),,92,76
407,4,5:31.0,,Sacramento full timeout,92,76
408,4,5:31.0,,K. Koufos enters the game for W. Cauley-Stein,92,76
409,4,5:31.0,M. Conley makes free throw 1 of 3,,93,76
410,4,5:31.0,M. Conley makes free throw 2 of 3,,94,76
411,4,5:31.0,M. Conley makes free throw 3 of 3,,95,76
412,4,5:13.0,,R. Gay makes 2-pt jump shot from 10 ft,95,78
413,4,4:58.0,Turnover by Z. Randolph (bad pass; steal by K. Koufos),,95,78
414,4,4:48.0,,R. Gay misses 2-pt jump shot from 7 ft,95,78
415,4,4:47.0,Defensive rebound by J. Green,,95,78
416,4,4:47.0,Personal foul by R. Gay (drawn by J. Green),,95,78
417,4,4:47.0,J. Green makes free throw 1 of 2,,96,78
418,4,4:47.0,J. Green makes free throw 2 of 2,,97,78
419,4,4:37.0,,R. Rondo misses 2-pt jump shot from 7 ft,97,78
420,4,4:37.0,Defensive rebound by Z. Randolph,,97,78
421,4,4:23.0,J. Green misses 3-pt jump shot from 23 ft,,97,78
422,4,4:23.0,Offensive rebound by Z. Randolph,,97,78
423,4,4:15.0,M. Conley misses 3-pt jump shot from 24 ft,,97,78
424,4,4:15.0,Offensive rebound by M. Conley,,97,78
425,4,4:15.0,Memphis full timeout,,97,78
426,4,4:15.0,,J. Anderson enters the game for R. Gay,97,78
427,4,4:15.0,,E. Moreland enters the game for R. Rondo,97,78
428,4,4:15.0,C. Lee enters the game for J. Green,,97,78
429,4,4:02.0,Z. Randolph makes 2-pt jump shot from 13 ft,,99,78
430,4,3:43.0,,M. Belinelli misses 3-pt jump shot from 24 ft,99,78
431,4,3:43.0,Defensive rebound by J. Green,,99,78
432,4,3:22.0,M. Barnes misses 3-pt jump shot from 25 ft,,99,78
433,4,3:21.0,,Defensive rebound by J. Anderson,99,78
434,4,3:16.0,,Shooting block foul by C. Lee (drawn by J. Anderson),99,78
435,4,3:16.0,,J. Anderson makes free throw 1 of 2,99,79
436,4,3:16.0,,W. Cauley-Stein enters the game for K. Koufos,99,79
437,4,3:16.0,,S. Curry enters the game for D. Collison,99,79
438,4,3:16.0,B. Wright enters the game for Z. Randolph,,99,79
439,4,3:16.0,,J. Anderson makes free throw 2 of 2,99,80
440,4,3:05.0,Turnover by J. Green (traveling),,99,80
441,4,2:57.0,,M. Belinelli makes 2-pt jump shot from 15 ft (assist by S. Curry),99,82
442,4,2:57.0,,Shooting foul by M. Barnes (drawn by M. Belinelli),99,82
443,4,2:57.0,R. Smith enters the game for M. Conley,,99,82
444,4,2:57.0,B. Udrih enters the game for M. Barnes,,99,82
445,4,2:57.0,,M. Belinelli misses free throw 1 of 1,99,82
446,4,2:56.0,Defensive rebound by J. Green,,99,82
447,4,2:40.0,Personal foul by W. Cauley-Stein (drawn by J. Green),,99,82
448,4,2:40.0,J. Green makes free throw 1 of 2,,100,82
449,4,2:40.0,,B. McLemore enters the game for M. Belinelli,100,82
450,4,2:40.0,J. Green makes free throw 2 of 2,,101,82
451,4,2:30.0,,J. Anderson misses 2-pt layup from 2 ft,101,82
452,4,2:30.0,,Offensive rebound by Team,101,82
453,4,2:30.0,Loose ball foul by B. Udrih (drawn by E. Moreland),,101,82
454,4,2:30.0,,E. Moreland misses free throw 1 of 2,101,82
455,4,2:30.0,,Offensive rebound by Team,101,82
456,4,2:30.0,,E. Moreland misses free throw 2 of 2,101,82
457,4,2:29.0,Defensive rebound by B. Wright,,101,82
458,4,2:13.0,Turnover by B. Udrih (bad pass; steal by J. Anderson),,101,82
459,4,2:11.0,,Personal block foul by B. Udrih (drawn by J. Anderson),101,82
460,4,2:11.0,,J. Anderson misses free throw 1 of 2,101,82
461,4,2:11.0,,Offensive rebound by Team,101,82
462,4,2:11.0,,J. Anderson makes free throw 2 of 2,101,83
463,4,1:46.0,Turnover by Team (shot clock),,101,83
464,4,1:38.0,,S. Curry makes 2-pt jump shot from 22 ft,101,85
465,4,1:16.0,R. Smith misses 3-pt jump shot from 26 ft,,101,85
466,4,1:15.0,,Defensive rebound by E. Moreland,101,85
467,4,1:07.0,,E. Moreland misses 2-pt jump shot from 4 ft (block by B. Wright),101,85
468,4,1:03.0,Defensive rebound by B. Wright,,101,85
469,4,0:45.0,Personal foul by B. McLemore (drawn by R. Smith),,101,85
470,4,0:45.0,R. Smith makes free throw 1 of 2,,102,85
471,4,0:45.0,R. Smith makes free throw 2 of 2,,103,85
472,4,0:32.0,,S. Curry makes 2-pt jump shot from 18 ft,103,87
473,4,0:10.0,B. Udrih misses 2-pt jump shot from 20 ft,,103,87
474,4,0:09.0,,Defensive rebound by W. Cauley-Stein,103,87
475,4,0:06.0,,B. McLemore makes 2-pt dunk at rim (assist by W. Cauley-Stein),103,89
