,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
381,4,5:27.0,T. Duncan enters the game for P. Mills,,97,92
382,4,5:27.0,T. Parker enters the game for D. West,,97,92
383,4,5:15.0,,R. Westbrook makes 2-pt jump shot from 15 ft,97,94
384,4,4:54.0,L. Aldridge misses 2-pt jump shot from 19 ft,,97,94
385,4,4:53.0,,Defensive rebound by E. Freedom,97,94
386,4,4:46.0,,Shooting foul by T. Duncan (drawn by R. Westbrook),97,94
387,4,4:46.0,,R. Westbrook makes free throw 1 of 2,97,95
388,4,4:46.0,,S. Adams enters the game for E. Freedom,97,95
389,4,4:46.0,,R. Westbrook makes free throw 2 of 2,97,96
390,4,4:32.0,Turnover by K. Leonard (traveling),,97,96
391,4,4:17.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),97,99
392,4,4:03.0,Shooting foul by S. Adams (drawn by K. Leonard),,97,99
393,4,4:03.0,K. Leonard makes free throw 1 of 2,,98,99
394,4,4:03.0,K. Leonard makes free throw 2 of 2,,99,99
395,4,3:53.0,,R. Westbrook misses 2-pt layup from 2 ft (block by T. Duncan),99,99
396,4,3:52.0,Defensive rebound by D. Green,,99,99
397,4,3:43.0,T. Parker misses 2-pt jump shot from 6 ft,,99,99
398,4,3:43.0,,Defensive rebound by S. Adams,99,99
399,4,3:32.0,,Personal foul by T. Parker (drawn by K. Durant),99,99
400,4,3:32.0,,K. Durant makes free throw 1 of 2,99,100
401,4,3:32.0,,K. Durant makes free throw 2 of 2,99,101
402,4,3:08.0,D. Green makes 2-pt jump shot from 9 ft,,101,101
403,4,2:53.0,,K. Durant misses 2-pt jump shot from 14 ft,101,101
404,4,2:52.0,Defensive rebound by T. Parker,,101,101
405,4,2:49.0,,Oklahoma City full timeout,101,101
406,4,2:34.0,T. Parker makes 2-pt layup from 1 ft,,103,101
407,4,2:11.0,,D. Waiters makes 2-pt jump shot from 20 ft,103,103
408,4,1:49.0,L. Aldridge misses 2-pt jump shot from 12 ft (block by S. Ibaka),,103,103
409,4,1:48.0,,Defensive rebound by R. Westbrook,103,103
410,4,1:34.0,,D. Waiters makes 2-pt jump shot from 14 ft,103,105
411,4,1:18.0,K. Leonard misses 2-pt jump shot from 13 ft,,103,105
412,4,1:17.0,,Defensive rebound by S. Adams,103,105
413,4,1:10.0,,Oklahoma City full timeout,103,105
414,4,0:59.0,,K. Durant misses 3-pt jump shot from 24 ft,103,105
415,4,0:58.0,,Offensive rebound by S. Ibaka,103,105
416,4,0:54.0,,R. Westbrook makes 3-pt jump shot from 23 ft (assist by S. Ibaka),103,108
417,4,0:42.0,K. Leonard makes 2-pt jump shot from 9 ft,,105,108
418,4,0:42.0,Shooting foul by K. Durant (drawn by K. Leonard),,105,108
419,4,0:42.0,K. Leonard makes free throw 1 of 1,,106,108
420,4,0:23.0,,R. Westbrook misses 2-pt jump shot from 14 ft,106,108
421,4,0:23.0,,Offensive rebound by S. Adams,106,108
422,4,0:23.0,,S. Adams misses 2-pt layup from 1 ft,106,108
423,4,0:21.0,Defensive rebound by K. Leonard,,106,108
424,4,0:21.0,San Antonio full timeout,,106,108
425,4,0:21.0,,A. Roberson enters the game for D. Waiters,106,108
426,4,0:21.0,San Antonio full timeout,,106,108
427,4,0:13.0,D. Green misses 3-pt jump shot from 24 ft (block by S. Adams),,106,108
428,4,0:13.0,,Defensive rebound by Team,106,108
429,4,0:13.0,,Oklahoma City full timeout,106,108
430,4,0:13.0,,D. Waiters enters the game for S. Adams,106,108
431,4,0:13.0,,A. Morrow enters the game for A. Roberson,106,108
432,4,0:13.0,M. Ginóbili enters the game for T. Duncan,,106,108
433,4,0:12.0,,Personal foul by K. Leonard (drawn by K. Durant),106,108
434,4,0:12.0,,K. Durant makes free throw 1 of 2,106,109
435,4,0:12.0,T. Duncan enters the game for M. Ginóbili,,106,109
436,4,0:12.0,,S. Adams enters the game for A. Morrow,106,109
437,4,0:12.0,,A. Roberson enters the game for D. Waiters,106,109
438,4,0:12.0,,K. Durant makes free throw 2 of 2,106,110
439,4,0:12.0,San Antonio full timeout,,106,110
440,4,0:08.0,L. Aldridge misses 3-pt jump shot from 22 ft,,106,110
441,4,0:03.0,Offensive rebound by T. Duncan,,106,110
442,4,0:03.0,T. Duncan misses 2-pt layup from 1 ft,,106,110
443,4,0:03.0,,Defensive rebound by S. Adams,106,110
444,4,0:03.0,,Personal take foul by K. Leonard (drawn by R. Westbrook),106,110
445,4,0:03.0,,R. Westbrook makes free throw 1 of 2,106,111
446,4,0:03.0,,R. Westbrook makes free throw 2 of 2,106,112
447,4,0:00.0,D. Green misses 3-pt jump shot from 42 ft,,106,112
448,4,0:00.0,Offensive rebound by Team,,106,112
