,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
395,4,6:43.0,,Defensive rebound by M. Speights,103,105
396,4,6:28.0,,S. Curry misses 2-pt jump shot from 5 ft (block by T. Chandler),103,105
397,4,6:28.0,Defensive rebound by Team,,103,105
398,4,6:28.0,M. Teletović enters the game for J. Leuer,,103,105
399,4,6:23.0,B. Knight misses 2-pt layup from 1 ft (block by L. Barbosa),,103,105
400,4,6:21.0,Offensive rebound by C. Budinger,,103,105
401,4,6:21.0,C. Budinger makes 2-pt layup from 1 ft,,105,105
402,4,6:12.0,,Personal foul by D. Booker,105,105
403,4,6:12.0,R. Price enters the game for D. Booker,,105,105
404,4,6:01.0,,K. Thompson misses 2-pt jump shot from 14 ft,105,105
405,4,6:00.0,Defensive rebound by T. Chandler,,105,105
406,4,5:50.0,B. Knight makes 3-pt jump shot from 26 ft (assist by T. Chandler),,108,105
407,4,5:40.0,,S. Curry makes 3-pt jump shot from 25 ft,108,108
408,4,5:26.0,M. Teletović misses 3-pt jump shot from 26 ft (block by D. Green),,108,108
409,4,5:26.0,,Defensive rebound by M. Speights,108,108
410,4,5:15.0,,S. Curry misses 3-pt jump shot from 25 ft,108,108
411,4,5:15.0,Defensive rebound by B. Knight,,108,108
412,4,4:58.0,R. Price misses 2-pt jump shot from 19 ft,,108,108
413,4,4:57.0,,Defensive rebound by K. Thompson,108,108
414,4,4:47.0,,M. Speights makes 2-pt dunk at rim (assist by K. Thompson),108,110
415,4,4:41.0,Phoenix full timeout,,108,110
416,4,4:41.0,,S. Livingston enters the game for L. Barbosa,108,110
417,4,4:41.0,,H. Barnes enters the game for M. Speights,108,110
418,4,4:41.0,A. Len enters the game for C. Budinger,,108,110
419,4,4:21.0,A. Len misses 2-pt jump shot from 7 ft,,108,110
420,4,4:19.0,,Defensive rebound by H. Barnes,108,110
421,4,4:08.0,,H. Barnes makes 2-pt dunk at rim (assist by D. Green),108,112
422,4,3:39.0,T. Chandler misses 2-pt jump shot from 9 ft,,108,112
423,4,3:39.0,,Defensive rebound by Team,108,112
424,4,3:31.0,,S. Curry makes 3-pt jump shot from 25 ft,108,115
425,4,3:23.0,Phoenix full timeout,,108,115
426,4,3:23.0,P. Tucker enters the game for T. Chandler,,108,115
427,4,3:23.0,D. Booker enters the game for R. Price,,108,115
428,4,3:13.0,A. Len misses 2-pt jump shot from 4 ft,,108,115
429,4,3:12.0,,Defensive rebound by H. Barnes,108,115
430,4,2:54.0,,D. Green makes 2-pt layup from 2 ft,108,117
431,4,2:44.0,B. Knight misses 3-pt jump shot from 26 ft,,108,117
432,4,2:43.0,,Defensive rebound by D. Green,108,117
433,4,2:31.0,,S. Curry misses 3-pt jump shot from 26 ft,108,117
434,4,2:30.0,,Offensive rebound by H. Barnes,108,117
435,4,2:17.0,,Shooting foul by B. Knight (drawn by S. Curry),108,117
436,4,2:17.0,,S. Curry makes free throw 1 of 2,108,118
437,4,2:17.0,,S. Curry makes free throw 2 of 2,108,119
438,4,2:01.0,Shooting foul by H. Barnes (drawn by D. Booker),,108,119
439,4,2:01.0,D. Booker makes free throw 1 of 2,,109,119
440,4,2:01.0,D. Booker makes free throw 2 of 2,,110,119
441,4,1:45.0,,K. Thompson misses 3-pt jump shot from 26 ft,110,119
442,4,1:44.0,Defensive rebound by M. Teletović,,110,119
443,4,1:37.0,Turnover by B. Knight (lost ball; steal by S. Livingston),,110,119
444,4,1:33.0,,S. Livingston makes 2-pt dunk at rim (assist by S. Curry),110,121
445,4,1:33.0,Phoenix full timeout,,110,121
446,4,1:27.0,Shooting foul by K. Thompson (drawn by A. Len),,110,121
447,4,1:27.0,A. Len makes free throw 1 of 2,,111,121
448,4,1:27.0,A. Len makes free throw 2 of 2,,112,121
449,4,1:14.0,,Turnover by D. Green (bad pass),112,121
450,4,1:08.0,B. Knight makes 2-pt layup from 1 ft,,114,121
451,4,0:56.0,,S. Curry makes 2-pt layup from 3 ft,114,123
452,4,0:46.0,M. Teletović makes 2-pt jump shot from 18 ft (assist by B. Knight),,116,123
453,4,0:27.0,,D. Green misses 3-pt jump shot from 24 ft,116,123
454,4,0:26.0,Defensive rebound by P. Tucker,,116,123
455,4,0:20.0,M. Teletović misses 3-pt jump shot from 25 ft,,116,123
456,4,0:19.0,,Defensive rebound by K. Thompson,116,123
457,4,0:18.0,,Personal foul by P. Tucker,116,123
