,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MILWAUKEE_ACTION,SACRAMENTO_SCORE,MILWAUKEE_SCORE
375,4,4:27.0,,O. Mayo makes 3-pt jump shot from 25 ft (assist by J. Bayless),113,104
376,4,4:02.0,R. Rondo misses 2-pt jump shot from 14 ft,,113,104
377,4,4:00.0,,Defensive rebound by G. Monroe,113,104
378,4,3:50.0,,G. Antetokounmpo makes 2-pt layup at rim,113,106
379,4,3:50.0,,Shooting foul by R. Gay (drawn by G. Antetokounmpo),113,106
380,4,3:50.0,Sacramento full timeout,,113,106
381,4,3:50.0,K. Koufos enters the game for W. Cauley-Stein,,113,106
382,4,3:50.0,,G. Antetokounmpo makes free throw 1 of 1,113,107
383,4,3:29.0,R. Gay makes 3-pt jump shot from 22 ft,,116,107
384,4,3:29.0,Shooting foul by G. Antetokounmpo (drawn by R. Gay),,116,107
385,4,3:29.0,R. Gay makes free throw 1 of 1,,117,107
386,4,3:19.0,,Personal block foul by K. Koufos (drawn by J. Bayless),117,107
387,4,3:19.0,,J. Bayless makes free throw 1 of 2,117,108
388,4,3:19.0,,J. Bayless makes free throw 2 of 2,117,109
389,4,2:55.0,Turnover by Team (shot clock),,117,109
390,4,2:45.0,,O. Mayo misses 3-pt jump shot from 25 ft,117,109
391,4,2:43.0,Defensive rebound by R. Gay,,117,109
392,4,2:31.0,D. Collison misses 2-pt layup at rim (block by G. Monroe),,117,109
393,4,2:28.0,,Defensive rebound by G. Monroe,117,109
394,4,2:20.0,,K. Middleton misses 3-pt jump shot from 24 ft,117,109
395,4,2:19.0,Defensive rebound by K. Koufos,,117,109
396,4,2:05.0,O. Casspi makes 3-pt jump shot from 28 ft (assist by R. Gay),,120,109
397,4,1:49.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by K. Koufos),120,109
398,4,1:49.0,,Offensive rebound by Team,120,109
399,4,1:49.0,M. Belinelli enters the game for D. Collison,,120,109
400,4,1:49.0,,Milwaukee full timeout,120,109
401,4,1:49.0,,Technical foul by Team,120,109
402,4,1:49.0,M. Belinelli makes technical free throw,,121,109
403,4,1:44.0,,K. Middleton misses 3-pt jump shot from 25 ft,121,109
404,4,1:43.0,Defensive rebound by R. Rondo,,121,109
405,4,1:17.0,R. Gay misses 3-pt jump shot from 23 ft,,121,109
406,4,1:16.0,,Defensive rebound by J. Bayless,121,109
407,4,1:11.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by J. Bayless),121,112
408,4,0:50.0,M. Belinelli misses 3-pt jump shot from 30 ft,,121,112
409,4,0:48.0,,Defensive rebound by G. Antetokounmpo,121,112
410,4,0:42.0,,Shooting foul by R. Gay (drawn by G. Monroe),121,112
411,4,0:42.0,,G. Monroe makes free throw 1 of 2,121,113
412,4,0:42.0,D. Collison enters the game for O. Casspi,,121,113
413,4,0:42.0,,G. Monroe misses free throw 2 of 2,121,113
414,4,0:41.0,Defensive rebound by K. Koufos,,121,113
415,4,0:37.0,Personal foul by G. Antetokounmpo (drawn by D. Collison),,121,113
416,4,0:32.0,Personal foul by G. Antetokounmpo (drawn by R. Gay),,121,113
417,4,0:32.0,R. Gay makes free throw 1 of 2,,122,113
418,4,0:32.0,R. Gay makes free throw 2 of 2,,123,113
419,4,0:32.0,,Milwaukee full timeout,123,113
420,4,0:26.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Monroe),123,116
421,4,0:26.0,,Shooting foul by D. Collison (drawn by K. Middleton),123,116
422,4,0:26.0,,M. Carter-Williams enters the game for G. Antetokounmpo,123,116
423,4,0:26.0,,K. Middleton misses free throw 1 of 1,123,116
424,4,0:25.0,Defensive rebound by K. Koufos,,123,116
425,4,0:22.0,Personal take foul by G. Monroe (drawn by D. Collison),,123,116
426,4,0:22.0,D. Collison makes free throw 1 of 2,,124,116
427,4,0:22.0,,G. Antetokounmpo enters the game for M. Carter-Williams,124,116
428,4,0:22.0,D. Collison makes free throw 2 of 2,,125,116
429,4,0:18.0,,J. Bayless makes 2-pt layup at rim,125,118
430,4,0:17.0,Personal block foul by G. Antetokounmpo (drawn by D. Collison),,125,118
431,4,0:17.0,,M. Carter-Williams enters the game for G. Antetokounmpo,125,118
432,4,0:17.0,D. Collison makes free throw 1 of 2,,126,118
433,4,0:17.0,D. Collison makes free throw 2 of 2,,127,118
434,4,0:11.0,,Turnover by K. Middleton (lost ball; steal by M. Belinelli),127,118
435,4,0:11.0,Personal foul by K. Middleton (drawn by M. Belinelli),,127,118
436,4,0:11.0,M. Belinelli makes free throw 1 of 2,,128,118
437,4,0:11.0,M. Belinelli makes free throw 2 of 2,,129,118
