,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,UTAH_ACTION,NEW ORLEANS_SCORE,UTAH_SCORE
393,4,5:14.0,Shooting foul by R. Gobert (drawn by R. Anderson),,78,90
394,4,5:14.0,R. Anderson makes free throw 1 of 2,,79,90
395,4,5:14.0,R. Anderson makes free throw 2 of 2,,80,90
396,4,4:57.0,,Turnover by A. Burks (bad pass; steal by I. Smith),80,90
397,4,4:53.0,I. Smith makes 2-pt layup from 1 ft,,82,90
398,4,4:35.0,,Turnover by T. Booker (traveling),82,90
399,4,4:21.0,Shooting foul by R. Hood (drawn by A. Davis),,82,90
400,4,4:21.0,A. Davis makes free throw 1 of 2,,83,90
401,4,4:21.0,A. Davis makes free throw 2 of 2,,84,90
402,4,4:04.0,,G. Hayward misses 2-pt jump shot from 20 ft,84,90
403,4,4:03.0,Defensive rebound by A. Gee,,84,90
404,4,3:46.0,E. Gordon misses 2-pt layup from 2 ft,,84,90
405,4,3:45.0,,Defensive rebound by T. Booker,84,90
406,4,3:26.0,,G. Hayward makes 2-pt jump shot from 5 ft,84,92
407,4,3:06.0,Turnover by A. Gee (bad pass; steal by R. Hood),,84,92
408,4,2:54.0,,Shooting foul by E. Gordon (drawn by R. Hood),84,92
409,4,2:54.0,Official timeout,,84,92
410,4,2:54.0,J. Holiday enters the game for A. Gee,,84,92
411,4,2:54.0,,R. Hood makes free throw 1 of 2,84,93
412,4,2:54.0,,R. Hood makes free throw 2 of 2,84,94
413,4,2:35.0,A. Davis makes 2-pt jump shot from 20 ft (assist by I. Smith),,86,94
414,4,2:10.0,,R. Hood misses 3-pt jump shot from 25 ft,86,94
415,4,2:08.0,Defensive rebound by Team,,86,94
416,4,2:00.0,Turnover by A. Davis (traveling),,86,94
417,4,1:42.0,,A. Burks makes 2-pt jump shot from 10 ft,86,96
418,4,1:42.0,New Orleans full timeout,,86,96
419,4,1:37.0,I. Smith misses 3-pt jump shot from 23 ft (block by T. Booker),,86,96
420,4,1:35.0,,Defensive rebound by R. Gobert,86,96
421,4,1:16.0,,R. Hood misses 2-pt jump shot from 12 ft,86,96
422,4,1:14.0,Defensive rebound by J. Holiday,,86,96
423,4,1:12.0,Shooting foul by R. Hood (drawn by E. Gordon),,86,96
424,4,1:12.0,E. Gordon misses free throw 1 of 2,,86,96
425,4,1:12.0,Offensive rebound by Team,,86,96
426,4,1:12.0,E. Gordon makes free throw 2 of 2,,87,96
427,4,0:55.0,,A. Burks makes 3-pt jump shot from 24 ft,87,99
428,4,0:55.0,New Orleans full timeout,,87,99
429,4,0:53.0,Turnover by J. Holiday (bad pass; steal by R. Gobert),,87,99
430,4,0:35.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),87,101
431,4,0:27.0,A. Davis misses 3-pt jump shot from 24 ft,,87,101
432,4,0:26.0,Offensive rebound by I. Smith,,87,101
433,4,0:23.0,I. Smith misses 2-pt jump shot from 6 ft,,87,101
434,4,0:22.0,,Defensive rebound by T. Booker,87,101
