,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MEMPHIS_ACTION,ORLANDO_SCORE,MEMPHIS_SCORE
388,4,1:37.0,,Defensive rebound by T. Allen,95,96
389,4,1:23.0,,M. Conley misses 2-pt jump shot from 17 ft,95,96
390,4,1:20.0,Defensive rebound by N. Vučević,,95,96
391,4,1:13.0,Shooting foul by M. Conley (drawn by E. Payton),,95,96
392,4,1:13.0,E. Payton makes free throw 1 of 2,,96,96
393,4,1:13.0,,Z. Randolph enters the game for T. Allen,96,96
394,4,1:13.0,E. Payton misses free throw 2 of 2,,96,96
395,4,1:12.0,,Defensive rebound by J. Green,96,96
396,4,0:50.0,,M. Gasol misses 2-pt jump shot from 16 ft,96,96
397,4,0:49.0,Defensive rebound by V. Oladipo,,96,96
398,4,0:28.0,E. Payton makes 2-pt layup from 2 ft,,98,96
399,4,0:28.0,,Memphis full timeout,98,96
400,4,0:21.0,,Turnover by M. Gasol (lost ball; steal by E. Fournier),98,96
401,4,0:18.0,T. Harris makes 2-pt dunk from 1 ft (assist by E. Fournier),,100,96
402,4,0:14.0,,J. Green makes 2-pt dunk at rim (assist by M. Conley),100,98
403,4,0:14.0,Orlando full timeout,,100,98
404,4,0:14.0,,T. Allen enters the game for Z. Randolph,100,98
405,4,0:12.0,Turnover by E. Payton (bad pass; steal by J. Green),,100,98
406,4,0:01.0,,J. Green makes 2-pt jump shot from 11 ft,100,100
407,4,0:01.0,Orlando full timeout,,100,100
408,4,0:00.0,N. Vučević misses 2-pt jump shot from 21 ft,,100,100
409,4,0:00.0,Offensive rebound by Team,,100,100
410,1OT,4:33.0,N. Vučević misses 2-pt jump shot from 16 ft,,100,100
411,1OT,4:32.0,,Defensive rebound by M. Conley,100,100
412,1OT,4:13.0,,Turnover by J. Green (bad pass),100,100
413,1OT,4:04.0,Turnover by E. Payton (bad pass; steal by T. Allen),,100,100
414,1OT,3:53.0,,M. Conley makes 2-pt layup from 1 ft,100,102
415,1OT,3:30.0,E. Payton misses 3-pt jump shot from 23 ft,,100,102
416,1OT,3:29.0,,Defensive rebound by J. Green,100,102
417,1OT,3:21.0,,Shooting foul by V. Oladipo (drawn by M. Conley),100,102
418,1OT,3:21.0,,M. Conley makes free throw 1 of 2,100,103
419,1OT,3:21.0,,M. Conley misses free throw 2 of 2,100,103
420,1OT,3:21.0,Defensive rebound by Team,,100,103
421,1OT,3:07.0,E. Payton misses 2-pt jump shot from 4 ft (block by M. Conley),,100,103
422,1OT,3:05.0,,Defensive rebound by T. Allen,100,103
423,1OT,2:56.0,,M. Conley misses 2-pt layup from 2 ft,100,103
424,1OT,2:56.0,Defensive rebound by Team,,100,103
425,1OT,2:56.0,,Loose ball foul by T. Allen (drawn by N. Vučević),100,103
426,1OT,2:43.0,E. Fournier makes 2-pt jump shot from 7 ft,,102,103
427,1OT,2:21.0,,M. Gasol misses 2-pt jump shot from 9 ft,102,103
428,1OT,2:19.0,,Offensive rebound by T. Allen,102,103
429,1OT,2:19.0,,T. Allen misses 2-pt layup at rim,102,103
430,1OT,2:16.0,Defensive rebound by N. Vučević,,102,103
431,1OT,2:02.0,V. Oladipo misses 3-pt jump shot from 23 ft,,102,103
432,1OT,2:02.0,,Defensive rebound by M. Gasol,102,103
433,1OT,1:50.0,,J. Green misses 2-pt jump shot from 12 ft,102,103
434,1OT,1:49.0,Defensive rebound by N. Vučević,,102,103
435,1OT,1:38.0,E. Fournier misses 3-pt jump shot from 26 ft,,102,103
436,1OT,1:38.0,,Defensive rebound by M. Gasol,102,103
437,1OT,1:37.0,Loose ball foul by E. Payton (drawn by M. Gasol),,102,103
438,1OT,1:37.0,,Memphis full timeout,102,103
439,1OT,1:37.0,,Z. Randolph enters the game for T. Allen,102,103
440,1OT,1:20.0,,Personal foul by V. Oladipo (drawn by Z. Randolph),102,103
441,1OT,1:20.0,,Z. Randolph makes free throw 1 of 2,102,104
442,1OT,1:20.0,,Z. Randolph misses free throw 2 of 2,102,104
443,1OT,1:19.0,Defensive rebound by T. Harris,,102,104
444,1OT,1:00.0,E. Fournier misses 3-pt jump shot from 25 ft,,102,104
445,1OT,1:00.0,,Defensive rebound by Z. Randolph,102,104
446,1OT,0:44.0,,C. Lee misses 3-pt jump shot from 22 ft,102,104
447,1OT,0:42.0,,Offensive rebound by Z. Randolph,102,104
448,1OT,0:40.0,Loose ball foul by E. Payton (drawn by Z. Randolph),,102,104
449,1OT,0:40.0,,Z. Randolph makes free throw 1 of 2,102,105
450,1OT,0:40.0,J. Smith enters the game for E. Fournier,,102,105
451,1OT,0:40.0,,Z. Randolph misses free throw 2 of 2,102,105
452,1OT,0:40.0,Defensive rebound by J. Smith,,102,105
453,1OT,0:39.0,Orlando full timeout,,102,105
454,1OT,0:39.0,E. Fournier enters the game for J. Smith,,102,105
455,1OT,0:39.0,,T. Allen enters the game for Z. Randolph,102,105
456,1OT,0:28.0,V. Oladipo misses 2-pt layup from 2 ft (block by M. Gasol),,102,105
457,1OT,0:26.0,,Defensive rebound by M. Gasol,102,105
458,1OT,0:23.0,,Personal take foul by N. Vučević (drawn by C. Lee),102,105
459,1OT,0:23.0,,C. Lee misses free throw 1 of 2,102,105
460,1OT,0:23.0,,Offensive rebound by Team,102,105
461,1OT,0:23.0,J. Smith enters the game for V. Oladipo,,102,105
462,1OT,0:23.0,,C. Lee makes free throw 2 of 2,102,106
463,1OT,0:23.0,Orlando full timeout,,102,106
464,1OT,0:23.0,V. Oladipo enters the game for J. Smith,,102,106
465,1OT,0:18.0,E. Fournier misses 3-pt jump shot from 24 ft (block by M. Gasol),,102,106
466,1OT,0:17.0,,Defensive rebound by T. Allen,102,106
467,1OT,0:17.0,,Memphis full timeout,102,106
468,1OT,0:17.0,A. Gordon enters the game for N. Vučević,,102,106
469,1OT,0:17.0,,Z. Randolph enters the game for T. Allen,102,106
470,1OT,0:16.0,,Personal take foul by E. Fournier (drawn by M. Conley),102,106
471,1OT,0:16.0,,M. Conley makes free throw 1 of 2,102,107
472,1OT,0:16.0,,T. Allen enters the game for Z. Randolph,102,107
473,1OT,0:16.0,,M. Conley makes free throw 2 of 2,102,108
474,1OT,0:09.0,A. Gordon misses 3-pt jump shot from 24 ft,,102,108
475,1OT,0:08.0,,Defensive rebound by J. Green,102,108
