,QUARTER,TIME_REMAINING,MIAMI_ACTION,ATLANTA_ACTION,MIAMI_SCORE,ATLANTA_SCORE
389,4,5:23.0,Offensive charge foul by P. Millsap (drawn by L. Deng),,86,74
390,4,5:23.0,,Turnover by P. Millsap (offensive foul),86,74
391,4,5:12.0,C. Bosh misses 2-pt jump shot from 20 ft,,86,74
392,4,5:10.0,,Defensive rebound by P. Millsap,86,74
393,4,5:01.0,,D. Schröder misses 2-pt jump shot from 21 ft,86,74
394,4,4:58.0,Defensive rebound by L. Deng,,86,74
395,4,4:46.0,G. Green makes 2-pt jump shot from 19 ft (assist by G. Dragić),,88,74
396,4,4:29.0,,J. Teague misses 2-pt jump shot from 5 ft,88,74
397,4,4:26.0,Defensive rebound by L. Deng,,88,74
398,4,4:24.0,C. Bosh makes 2-pt dunk at rim (assist by G. Dragić),,90,74
399,4,4:24.0,,Atlanta full timeout,90,74
400,4,4:24.0,,K. Korver enters the game for J. Teague,90,74
401,4,4:10.0,,P. Millsap makes 2-pt dunk at rim (assist by A. Horford),90,76
402,4,3:45.0,C. Bosh misses 2-pt jump shot from 21 ft,,90,76
403,4,3:43.0,,Defensive rebound by D. Schröder,90,76
404,4,3:37.0,,K. Korver misses 3-pt jump shot from 24 ft,90,76
405,4,3:36.0,Defensive rebound by G. Dragić,,90,76
406,4,3:20.0,C. Bosh makes 3-pt jump shot from 24 ft (assist by B. Udrih),,93,76
407,4,3:06.0,,K. Bazemore makes 2-pt layup at rim (assist by A. Horford),93,78
408,4,2:43.0,G. Green makes 2-pt jump shot from 18 ft (assist by L. Deng),,95,78
409,4,2:28.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Schröder),95,81
410,4,2:10.0,Turnover by C. Bosh (3 sec),,95,81
411,4,2:10.0,D. Wade enters the game for B. Udrih,,95,81
412,4,1:58.0,,D. Schröder makes 2-pt layup from 1 ft,95,83
413,4,1:42.0,Turnover by L. Deng (bad pass; steal by D. Schröder),,95,83
414,4,1:36.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Schröder),95,86
415,4,1:36.0,Miami full timeout,,95,86
416,4,1:23.0,G. Green misses 2-pt layup from 1 ft,,95,86
417,4,1:22.0,,Defensive rebound by A. Horford,95,86
418,4,1:19.0,Offensive charge foul by K. Bazemore (drawn by L. Deng),,95,86
419,4,1:19.0,,Turnover by K. Bazemore (offensive foul),95,86
420,4,1:08.0,C. Bosh makes 2-pt jump shot from 18 ft (assist by G. Dragić),,97,86
421,4,0:58.0,,A. Horford misses 3-pt jump shot from 23 ft,97,86
422,4,0:53.0,,Offensive rebound by D. Schröder,97,86
423,4,0:48.0,,D. Schröder misses 3-pt jump shot from 23 ft,97,86
424,4,0:46.0,,Offensive rebound by P. Millsap,97,86
425,4,0:41.0,,K. Korver misses 3-pt jump shot from 22 ft,97,86
426,4,0:39.0,,Offensive rebound by P. Millsap,97,86
427,4,0:39.0,,P. Millsap makes 2-pt layup at rim,97,88
428,4,0:33.0,L. Deng makes 2-pt layup from 2 ft (assist by D. Wade),,99,88
429,4,0:33.0,Shooting foul by A. Horford (drawn by L. Deng),,99,88
430,4,0:33.0,L. Deng makes free throw 1 of 1,,100,88
431,4,0:31.0,,Turnover by A. Horford (bad pass; steal by G. Dragić),100,88
432,4,0:08.0,Turnover by Team (shot clock),,100,88
433,4,0:00.0,,K. Bazemore misses 3-pt jump shot from 26 ft,100,88
434,4,0:00.0,,Offensive rebound by Team,100,88
