,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
395,4,4:44.0,,T. Young enters the game for A. Bargnani,107,93
396,4,4:44.0,G. Hill makes free throw 2 of 2,,108,93
397,4,4:26.0,,D. Sloan misses 3-pt jump shot from 24 ft,108,93
398,4,4:25.0,,Offensive rebound by Team,108,93
399,4,4:23.0,,W. Ellington misses 3-pt jump shot from 24 ft,108,93
400,4,4:22.0,,Offensive rebound by Team,108,93
401,4,4:22.0,Loose ball foul by L. Allen (drawn by B. Lopez),,108,93
402,4,4:02.0,,W. Ellington misses 3-pt jump shot from 24 ft,108,93
403,4,4:01.0,Defensive rebound by P. George,,108,93
404,4,3:49.0,Turnover by G. Hill (bad pass; steal by W. Ellington),,108,93
405,4,3:41.0,,W. Ellington misses 3-pt jump shot from 23 ft,108,93
406,4,3:40.0,,Offensive rebound by T. Young,108,93
407,4,3:36.0,,J. Johnson misses 2-pt jump shot from 20 ft,108,93
408,4,3:35.0,Defensive rebound by G. Hill,,108,93
409,4,3:16.0,G. Hill misses 2-pt jump shot from 22 ft,,108,93
410,4,3:15.0,,Defensive rebound by T. Young,108,93
411,4,3:04.0,,D. Sloan misses 2-pt jump shot from 4 ft,108,93
412,4,3:02.0,Defensive rebound by L. Allen,,108,93
413,4,2:51.0,M. Turner misses 2-pt layup from 1 ft,,108,93
414,4,2:50.0,,Defensive rebound by W. Ellington,108,93
415,4,2:45.0,,Shooting foul by L. Allen (drawn by T. Young),108,93
416,4,2:45.0,Indiana full timeout,,108,93
417,4,2:45.0,,T. Young makes free throw 1 of 2,108,94
418,4,2:45.0,,T. Young makes free throw 2 of 2,108,95
419,4,2:36.0,Turnover by M. Ellis (lost ball),,108,95
420,4,2:17.0,,J. Johnson misses 3-pt jump shot from 25 ft,108,95
421,4,2:16.0,Defensive rebound by M. Ellis,,108,95
422,4,2:00.0,M. Ellis makes 2-pt jump shot from 19 ft,,110,95
423,4,1:46.0,,B. Lopez misses 2-pt jump shot from 7 ft,110,95
424,4,1:45.0,Defensive rebound by M. Turner,,110,95
425,4,1:38.0,Indiana full timeout,,110,95
426,4,1:38.0,,S. Larkin enters the game for J. Johnson,110,95
427,4,1:38.0,,B. Bogdanović enters the game for B. Lopez,110,95
428,4,1:38.0,,T. Robinson enters the game for W. Ellington,110,95
429,4,1:38.0,,M. Brown enters the game for D. Sloan,110,95
430,4,1:38.0,S. Whittington enters the game for P. George,,110,95
431,4,1:38.0,J. Young enters the game for M. Ellis,,110,95
432,4,1:38.0,G. Robinson enters the game for G. Hill,,110,95
433,4,1:38.0,S. Hill enters the game for L. Allen,,110,95
434,4,1:38.0,,S. Karasev enters the game for T. Young,110,95
435,4,1:26.0,M. Turner makes 2-pt jump shot from 18 ft (assist by J. Young),,112,95
436,4,1:17.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,112,95
437,4,1:15.0,Defensive rebound by S. Hill,,112,95
438,4,1:06.0,G. Robinson misses 3-pt jump shot from 22 ft,,112,95
439,4,1:05.0,Offensive rebound by M. Turner,,112,95
440,4,1:04.0,M. Turner makes 2-pt layup from 1 ft,,114,95
441,4,0:50.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by S. Larkin),114,97
442,4,0:50.0,,Shooting foul by S. Whittington (drawn by B. Bogdanović),114,97
443,4,0:50.0,,B. Bogdanović misses free throw 1 of 1,114,97
444,4,0:49.0,Defensive rebound by M. Turner,,114,97
445,4,0:35.0,M. Turner misses 2-pt jump shot from 11 ft,,114,97
446,4,0:34.0,,Defensive rebound by T. Robinson,114,97
447,4,0:27.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by T. Robinson),114,100
448,4,0:04.0,J. Young misses 3-pt jump shot from 27 ft,,114,100
449,4,0:03.0,Offensive rebound by S. Whittington,,114,100
450,4,0:02.0,S. Whittington misses 2-pt layup from 1 ft,,114,100
451,4,0:01.0,Offensive rebound by Team,,114,100
