,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
381,4,2:28.0,W. Barton misses 3-pt jump shot from 25 ft,,108,113
382,4,2:26.0,,Defensive rebound by S. Ibaka,108,113
383,4,2:24.0,,Personal foul by J. Nelson (drawn by R. Westbrook),108,113
384,4,2:24.0,,R. Westbrook makes free throw 1 of 2,108,114
385,4,2:24.0,,R. Westbrook makes free throw 2 of 2,108,115
386,4,2:11.0,Turnover by K. Faried (bad pass; steal by D. Waiters),,108,115
387,4,2:06.0,,D. Waiters makes 2-pt dunk at rim,108,117
388,4,1:53.0,W. Barton misses 2-pt layup from 1 ft (block by K. Durant),,108,117
389,4,1:53.0,,Defensive rebound by Team,108,117
390,4,1:53.0,Technical foul by W. Barton,,108,117
391,4,1:53.0,,K. Durant makes technical free throw,108,118
392,4,1:39.0,,S. Adams misses 2-pt layup at rim,108,118
393,4,1:38.0,Defensive rebound by K. Faried,,108,118
394,4,1:18.0,Shooting foul by S. Adams (drawn by G. Harris),,108,118
395,4,1:18.0,G. Harris makes free throw 1 of 2,,109,118
396,4,1:18.0,G. Harris makes free throw 2 of 2,,110,118
397,4,1:18.0,,Personal take foul by W. Barton (drawn by S. Adams),110,118
398,4,1:18.0,,S. Adams makes free throw 1 of 2,110,119
399,4,1:18.0,,S. Adams makes free throw 2 of 2,110,120
400,4,1:06.0,J. Nelson misses 2-pt jump shot from 21 ft,,110,120
401,4,1:05.0,,Defensive rebound by S. Adams,110,120
402,4,0:47.0,,R. Westbrook makes 2-pt dunk at rim,110,122
403,4,0:40.0,Personal foul by K. Durant (drawn by J. Lauvergne),,110,122
404,4,0:40.0,J. Lauvergne makes free throw 1 of 2,,111,122
405,4,0:40.0,,E. Freedom enters the game for S. Adams,111,122
406,4,0:40.0,J. Lauvergne makes free throw 2 of 2,,112,122
407,4,0:18.0,,R. Westbrook misses 2-pt jump shot from 6 ft,112,122
408,4,0:18.0,,Offensive rebound by E. Freedom,112,122
409,4,0:16.0,,Turnover by E. Freedom (bad pass; steal by G. Harris),112,122
410,4,0:10.0,W. Barton misses 3-pt jump shot from 25 ft,,112,122
411,4,0:08.0,,Defensive rebound by D. Waiters,112,122
