,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
396,4,3:56.0,Offensive rebound by Z. Randolph,,70,80
397,4,3:54.0,Z. Randolph makes 2-pt layup from 1 ft,,72,80
398,4,3:40.0,,R. Gobert makes 2-pt dunk at rim (assist by T. Burke),72,82
399,4,3:14.0,M. Conley makes 2-pt layup from 2 ft (assist by M. Gasol),,74,82
400,4,2:51.0,,R. Hood misses 2-pt jump shot from 11 ft,74,82
401,4,2:49.0,,Offensive rebound by D. Favors,74,82
402,4,2:48.0,,D. Favors makes 2-pt dunk at rim,74,84
403,4,2:26.0,Shooting foul by R. Gobert (drawn by M. Gasol),,74,84
404,4,2:26.0,Official timeout,,74,84
405,4,2:26.0,M. Gasol makes free throw 1 of 2,,75,84
406,4,2:26.0,M. Gasol makes free throw 2 of 2,,76,84
407,4,2:06.0,,T. Burke misses 2-pt jump shot from 18 ft,76,84
408,4,2:05.0,Defensive rebound by J. Green,,76,84
409,4,1:50.0,M. Conley makes 3-pt jump shot from 23 ft (assist by M. Gasol),,79,84
410,4,1:34.0,,Personal foul by M. Conley (drawn by G. Hayward),79,84
411,4,1:34.0,,G. Hayward makes free throw 1 of 2,79,85
412,4,1:34.0,,A. Burks enters the game for T. Burke,79,85
413,4,1:34.0,C. Lee enters the game for J. Green,,79,85
414,4,1:34.0,,G. Hayward misses free throw 2 of 2,79,85
415,4,1:33.0,Defensive rebound by Z. Randolph,,79,85
416,4,1:15.0,C. Lee misses 2-pt jump shot from 18 ft,,79,85
417,4,1:13.0,,Defensive rebound by R. Gobert,79,85
418,4,0:57.0,Offensive charge foul by A. Burks (drawn by M. Gasol),,79,85
419,4,0:57.0,,Turnover by A. Burks (offensive foul),79,85
420,4,0:57.0,Memphis full timeout,,79,85
421,4,0:49.0,M. Gasol misses 2-pt jump shot from 4 ft,,79,85
422,4,0:48.0,Offensive rebound by M. Gasol,,79,85
423,4,0:43.0,M. Conley misses 2-pt jump shot from 19 ft,,79,85
424,4,0:42.0,,Defensive rebound by A. Burks,79,85
425,4,0:42.0,,Personal foul by M. Gasol (drawn by A. Burks),79,85
426,4,0:42.0,,A. Burks makes free throw 1 of 2,79,86
427,4,0:42.0,,A. Burks makes free throw 2 of 2,79,87
428,4,0:25.0,M. Conley misses 3-pt jump shot from 24 ft,,79,87
429,4,0:24.0,,Defensive rebound by D. Favors,79,87
430,4,0:22.0,,Turnover by D. Favors (lost ball),79,87
431,4,0:16.0,M. Gasol misses 2-pt hook shot from 3 ft,,79,87
432,4,0:15.0,,Defensive rebound by D. Favors,79,87
433,4,0:06.0,,Personal foul by C. Lee (drawn by A. Burks),79,87
434,4,0:06.0,,A. Burks makes free throw 1 of 2,79,88
435,4,0:06.0,,A. Burks makes free throw 2 of 2,79,89
