,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
389,4,2:27.0,,Loose ball foul by M. Gortat (drawn by A. Drummond),79,96
390,4,2:27.0,Detroit full timeout,,79,96
391,4,2:27.0,,R. Sessions enters the game for J. Wall,79,96
392,4,2:27.0,,K. Oubre enters the game for B. Beal,79,96
393,4,2:27.0,,D. Gooden enters the game for M. Gortat,79,96
394,4,2:27.0,,J. Eddie enters the game for O. Porter,79,96
395,4,2:27.0,D. Hilliard enters the game for M. Morris,,79,96
396,4,2:27.0,A. Tolliver enters the game for R. Jackson,,79,96
397,4,2:27.0,S. Blake enters the game for T. Harris,,79,96
398,4,2:27.0,R. Bullock enters the game for S. Johnson,,79,96
399,4,2:27.0,A. Drummond misses free throw 1 of 2,,79,96
400,4,2:27.0,Offensive rebound by Team,,79,96
401,4,2:27.0,A. Drummond makes free throw 2 of 2,,80,96
402,4,2:16.0,,R. Sessions misses 2-pt layup from 2 ft,80,96
403,4,2:14.0,Defensive rebound by A. Drummond,,80,96
404,4,2:07.0,Shooting foul by M. Morris (drawn by D. Hilliard),,80,96
405,4,2:07.0,D. Hilliard makes free throw 1 of 2,,81,96
406,4,2:07.0,A. Baynes enters the game for A. Drummond,,81,96
407,4,2:07.0,D. Hilliard misses free throw 2 of 2,,81,96
408,4,2:06.0,,Defensive rebound by D. Gooden,81,96
409,4,1:49.0,,D. Gooden misses 2-pt jump shot from 15 ft,81,96
410,4,1:48.0,Defensive rebound by S. Blake,,81,96
411,4,1:40.0,A. Tolliver misses 3-pt jump shot from 25 ft,,81,96
412,4,1:39.0,,Defensive rebound by K. Oubre,81,96
413,4,1:35.0,,Shooting foul by R. Bullock (drawn by K. Oubre),81,96
414,4,1:35.0,,K. Oubre makes free throw 1 of 2,81,97
415,4,1:35.0,,K. Oubre makes free throw 2 of 2,81,98
416,4,1:27.0,D. Hilliard makes 2-pt jump shot from 18 ft,,83,98
417,4,1:19.0,,M. Morris misses 2-pt jump shot from 18 ft,83,98
418,4,1:18.0,,Offensive rebound by D. Gooden,83,98
419,4,1:05.0,,Turnover by D. Gooden (traveling),83,98
420,4,0:52.0,A. Tolliver makes 3-pt jump shot from 26 ft (assist by S. Blake),,86,98
421,4,0:39.0,,R. Sessions misses 2-pt layup from 1 ft,86,98
422,4,0:39.0,Defensive rebound by Team,,86,98
423,4,0:23.0,Shooting foul by K. Oubre (drawn by A. Baynes),,86,98
424,4,0:23.0,A. Baynes misses free throw 1 of 2,,86,98
425,4,0:23.0,Offensive rebound by Team,,86,98
426,4,0:23.0,A. Baynes misses free throw 2 of 2,,86,98
427,4,0:23.0,,Defensive rebound by K. Oubre,86,98
