,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
383,4,4:43.0,,Shooting block foul by L. Scola (drawn by J. Winslow),71,92
384,4,4:43.0,,J. Winslow misses free throw 1 of 2,71,92
385,4,4:43.0,,Offensive rebound by Team,71,92
386,4,4:43.0,,J. Winslow makes free throw 2 of 2,71,93
387,4,4:25.0,K. Lowry misses 3-pt jump shot from 25 ft,,71,93
388,4,4:24.0,,Defensive rebound by M. Chalmers,71,93
389,4,4:16.0,,Turnover by T. Johnson (bad pass),71,93
390,4,3:59.0,Turnover by Team (back court),,71,93
391,4,3:36.0,,J. McRoberts misses 2-pt layup from 2 ft,71,93
392,4,3:35.0,,Offensive rebound by J. McRoberts,71,93
393,4,3:34.0,,J. McRoberts misses 2-pt jump shot from 6 ft,71,93
394,4,3:33.0,Defensive rebound by C. Joseph,,71,93
395,4,3:27.0,L. Scola makes 2-pt layup at rim (assist by K. Lowry),,73,93
396,4,3:26.0,,Miami full timeout,73,93
397,4,3:26.0,L. Nogueira enters the game for L. Scola,,73,93
398,4,3:26.0,N. Powell enters the game for D. DeRozan,,73,93
399,4,3:26.0,,J. Ennis enters the game for J. McRoberts,73,93
400,4,3:12.0,,M. Chalmers misses 3-pt jump shot from 23 ft,73,93
401,4,3:11.0,Defensive rebound by C. Joseph,,73,93
402,4,3:01.0,K. Lowry misses 2-pt layup from 4 ft,,73,93
403,4,3:00.0,,Defensive rebound by C. Bosh,73,93
404,4,2:46.0,,Turnover by M. Chalmers (bad pass; steal by L. Nogueira),73,93
405,4,2:39.0,L. Nogueira makes 2-pt layup from 2 ft (assist by K. Lowry),,75,93
406,4,2:39.0,Shooting foul by T. Johnson (drawn by L. Nogueira),,75,93
407,4,2:39.0,,L. Deng enters the game for C. Bosh,75,93
408,4,2:39.0,,H. Whiteside enters the game for J. Winslow,75,93
409,4,2:39.0,D. Wright enters the game for K. Lowry,,75,93
410,4,2:39.0,L. Nogueira makes free throw 1 of 1,,76,93
411,4,2:18.0,,H. Whiteside misses 2-pt jump shot from 15 ft,76,93
412,4,2:17.0,Defensive rebound by J. Johnson,,76,93
413,4,2:14.0,Shooting block foul by J. Ennis (drawn by J. Johnson),,76,93
414,4,2:14.0,J. Johnson misses free throw 1 of 2,,76,93
415,4,2:14.0,Offensive rebound by Team,,76,93
416,4,2:14.0,A. Bennett enters the game for C. Joseph,,76,93
417,4,2:14.0,,U. Haslem enters the game for H. Whiteside,76,93
418,4,2:14.0,J. Johnson misses free throw 2 of 2,,76,93
419,4,2:13.0,Offensive rebound by N. Powell,,76,93
420,4,1:58.0,N. Powell misses 2-pt jump shot from 19 ft,,76,93
421,4,1:57.0,,Defensive rebound by T. Johnson,76,93
422,4,1:33.0,,M. Chalmers misses 2-pt hook shot from 7 ft,76,93
423,4,1:32.0,Defensive rebound by J. Johnson,,76,93
424,4,1:27.0,Turnover by J. Johnson (lost ball; steal by M. Chalmers),,76,93
425,4,1:02.0,,U. Haslem misses 2-pt jump shot from 17 ft,76,93
426,4,1:01.0,Defensive rebound by J. Johnson,,76,93
427,4,0:50.0,D. Wright misses 2-pt layup from 4 ft,,76,93
428,4,0:49.0,,Defensive rebound by L. Deng,76,93
429,4,0:28.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by M. Chalmers),76,96
430,4,0:07.0,N. Powell misses 2-pt layup from 1 ft,,76,96
431,4,0:05.0,Offensive rebound by Team,,76,96
432,4,0:02.0,N. Powell misses 2-pt jump shot from 12 ft,,76,96
433,4,0:01.0,,Defensive rebound by U. Haslem,76,96
