,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
393,4,4:17.0,J. Lauvergne misses 2-pt layup from 1 ft,,84,86
394,4,4:15.0,,Defensive rebound by D. Favors,84,86
395,4,3:55.0,,R. Hood misses 2-pt jump shot from 14 ft,84,86
396,4,3:54.0,Defensive rebound by J. Nelson,,84,86
397,4,3:46.0,J. Nelson makes 2-pt layup from 2 ft,,86,86
398,4,3:27.0,,T. Booker makes 2-pt layup from 1 ft (assist by R. Hood),86,88
399,4,3:11.0,Turnover by J. Nelson (lost ball; steal by T. Booker),,86,88
400,4,3:05.0,,G. Hayward makes 2-pt layup from 1 ft (assist by R. Hood),86,90
401,4,2:43.0,J. Nelson makes 2-pt jump shot from 11 ft,,88,90
402,4,2:17.0,,T. Booker makes 3-pt jump shot from 23 ft (assist by G. Hayward),88,93
403,4,2:16.0,Denver full timeout,,88,93
404,4,2:16.0,,A. Burks enters the game for R. Hood,88,93
405,4,2:05.0,Offensive foul by K. Faried (drawn by A. Burks),,88,93
406,4,2:05.0,Turnover by K. Faried (offensive foul),,88,93
407,4,1:46.0,,G. Hayward misses 2-pt jump shot from 13 ft,88,93
408,4,1:45.0,,Offensive rebound by D. Favors,88,93
409,4,1:33.0,,Shooting foul by J. Nelson (drawn by G. Hayward),88,93
410,4,1:33.0,,G. Hayward misses free throw 1 of 2,88,93
411,4,1:33.0,,Offensive rebound by Team,88,93
412,4,1:33.0,W. Barton enters the game for K. Faried,,88,93
413,4,1:33.0,,R. Hood enters the game for J. Ingles,88,93
414,4,1:33.0,,G. Hayward makes free throw 2 of 2,88,94
415,4,1:18.0,W. Barton misses 2-pt jump shot from 8 ft,,88,94
416,4,1:17.0,,Defensive rebound by T. Booker,88,94
417,4,0:56.0,,Turnover by G. Hayward (offensive goaltending),88,94
418,4,0:46.0,D. Gallinari misses 3-pt jump shot from 24 ft,,88,94
419,4,0:44.0,Offensive rebound by Team,,88,94
420,4,0:44.0,Turnover by Team (5 sec inbounds),,88,94
421,4,0:44.0,,Utah full timeout,88,94
422,4,0:44.0,,J. Ingles enters the game for T. Booker,88,94
423,4,0:27.0,,G. Hayward makes 2-pt layup from 1 ft,88,96
424,4,0:27.0,Denver full timeout,,88,96
425,4,0:27.0,,T. Booker enters the game for J. Ingles,88,96
426,4,0:18.0,W. Barton misses 3-pt jump shot from 24 ft,,88,96
427,4,0:17.0,,Defensive rebound by R. Hood,88,96
428,4,0:12.0,,Personal foul by J. Lauvergne (drawn by R. Hood),88,96
429,4,0:12.0,,R. Hood misses free throw 1 of 2,88,96
430,4,0:12.0,,Offensive rebound by Team,88,96
431,4,0:12.0,,R. Hood makes free throw 2 of 2,88,97
432,4,0:03.0,J. Nelson misses 3-pt jump shot from 24 ft,,88,97
433,4,0:02.0,,Defensive rebound by A. Burks,88,97
