,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
392,4,6:38.0,,Defensive rebound by A. Len,94,81
393,4,6:27.0,,M. Teletović makes 2-pt dunk at rim (assist by R. Price),94,83
394,4,6:03.0,R. Gay misses 2-pt jump shot from 20 ft,,94,83
395,4,6:03.0,,Defensive rebound by R. Price,94,83
396,4,5:54.0,,Turnover by M. Teletović (lost ball; steal by S. Curry),94,83
397,4,5:51.0,,Offensive charge foul by S. Curry (drawn by R. Price),94,83
398,4,5:51.0,Turnover by S. Curry (offensive foul),,94,83
399,4,5:51.0,,Phoenix full timeout,94,83
400,4,5:51.0,,P. Tucker enters the game for R. Price,94,83
401,4,5:40.0,,D. Booker makes 2-pt jump shot from 7 ft,94,85
402,4,5:19.0,R. Gay misses 2-pt layup from 2 ft (block by A. Len),,94,85
403,4,5:19.0,,Defensive rebound by A. Len,94,85
404,4,5:19.0,,Personal foul by R. Gay,94,85
405,4,5:07.0,,Shooting foul by S. Curry (drawn by D. Booker),94,85
406,4,5:07.0,,D. Booker makes free throw 1 of 2,94,86
407,4,5:07.0,,D. Booker makes free throw 2 of 2,94,87
408,4,4:47.0,Shooting foul by A. Len (drawn by K. Koufos),,94,87
409,4,4:47.0,K. Koufos misses free throw 1 of 2,,94,87
410,4,4:47.0,Offensive rebound by Team,,94,87
411,4,4:47.0,K. Koufos misses free throw 2 of 2,,94,87
412,4,4:46.0,,Defensive rebound by J. Leuer,94,87
413,4,4:32.0,,J. Leuer misses 2-pt layup from 1 ft,94,87
414,4,4:29.0,Defensive rebound by W. Cauley-Stein,,94,87
415,4,4:10.0,Turnover by R. Gay (bad pass),,94,87
416,4,3:53.0,,D. Booker misses 3-pt jump shot from 25 ft,94,87
417,4,3:53.0,,Offensive rebound by P. Tucker,94,87
418,4,3:50.0,,P. Tucker makes 2-pt layup from 1 ft,94,89
419,4,3:46.0,Sacramento full timeout,,94,89
420,4,3:37.0,Personal foul by M. Teletović,,94,89
421,4,3:29.0,R. Gay misses 2-pt jump shot from 8 ft,,94,89
422,4,3:29.0,,Defensive rebound by A. Len,94,89
423,4,3:12.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by D. Booker),94,92
424,4,2:54.0,R. Gay makes 2-pt jump shot from 11 ft (assist by S. Curry),,96,92
425,4,2:32.0,,Turnover by D. Booker (bad pass; steal by K. Koufos),96,92
426,4,2:27.0,B. McLemore misses 2-pt layup at rim,,96,92
427,4,2:26.0,,Defensive rebound by J. Leuer,96,92
428,4,2:17.0,,Turnover by D. Booker (lost ball; steal by S. Curry),96,92
429,4,2:12.0,R. Gay makes 2-pt dunk at rim (assist by W. Cauley-Stein),,98,92
430,4,1:46.0,,A. Len misses 2-pt jump shot from 5 ft,98,92
431,4,1:45.0,,Offensive rebound by P. Tucker,98,92
432,4,1:43.0,,P. Tucker misses 2-pt layup from 2 ft,98,92
433,4,1:43.0,,Offensive rebound by P. Tucker,98,92
434,4,1:43.0,,P. Tucker makes 2-pt layup from 2 ft,98,94
435,4,1:43.0,,Shooting foul by R. Gay (drawn by P. Tucker),98,94
436,4,1:43.0,,P. Tucker misses free throw 1 of 1,98,94
437,4,1:41.0,Defensive rebound by Team,,98,94
438,4,1:24.0,B. McLemore misses 3-pt jump shot from 26 ft,,98,94
439,4,1:24.0,,Defensive rebound by M. Teletović,98,94
440,4,1:09.0,,Turnover by J. Leuer (lost ball),98,94
441,4,0:55.0,S. Curry makes 2-pt jump shot from 15 ft,,100,94
442,4,0:55.0,Away from play foul by D. Booker,,100,94
443,4,0:55.0,B. McLemore makes free throw 1 of 1,,101,94
444,4,0:55.0,,Phoenix full timeout,101,94
445,4,0:51.0,,M. Teletović makes 3-pt jump shot from 29 ft (assist by D. Booker),101,97
446,4,0:30.0,Turnover by R. Gay (lost ball; steal by P. Tucker),,101,97
447,4,0:29.0,,Personal foul by R. Gay,101,97
448,4,0:29.0,,J. Leuer makes free throw 1 of 2,101,98
449,4,0:29.0,,J. Leuer makes free throw 2 of 2,101,99
450,4,0:29.0,Sacramento full timeout,,101,99
451,4,0:29.0,,C. Budinger enters the game for A. Len,101,99
452,4,0:29.0,,R. Price enters the game for D. Booker,101,99
453,4,0:29.0,J. Anderson enters the game for K. Koufos,,101,99
454,4,0:21.0,Personal foul by C. Budinger,,101,99
455,4,0:21.0,B. McLemore misses free throw 1 of 2,,101,99
456,4,0:21.0,Offensive rebound by Team,,101,99
457,4,0:21.0,,A. Len enters the game for C. Budinger,101,99
458,4,0:21.0,,D. Booker enters the game for R. Price,101,99
459,4,0:21.0,K. Koufos enters the game for J. Anderson,,101,99
460,4,0:21.0,B. McLemore misses free throw 2 of 2,,101,99
461,4,0:21.0,,Defensive rebound by A. Len,101,99
462,4,0:21.0,,Phoenix full timeout,101,99
463,4,0:21.0,J. Anderson enters the game for B. McLemore,,101,99
464,4,0:14.0,,D. Booker misses 2-pt jump shot from 13 ft,101,99
465,4,0:14.0,,Offensive rebound by J. Leuer,101,99
466,4,0:14.0,,J. Leuer misses 2-pt dunk at rim,101,99
467,4,0:13.0,Defensive rebound by J. Anderson,,101,99
468,4,0:12.0,Personal foul by P. Tucker,,101,99
469,4,0:12.0,J. Anderson makes free throw 1 of 2,,102,99
470,4,0:12.0,J. Anderson makes free throw 2 of 2,,103,99
471,4,0:12.0,,Phoenix full timeout,103,99
472,4,0:12.0,Q. Acy enters the game for K. Koufos,,103,99
473,4,0:08.0,,M. Teletović misses 3-pt jump shot from 27 ft,103,99
474,4,0:07.0,,Offensive rebound by P. Tucker,103,99
475,4,0:04.0,,P. Tucker makes 2-pt layup from 1 ft,103,101
476,4,0:04.0,Personal take foul by A. Len,,103,101
477,4,0:04.0,,R. Price enters the game for A. Len,103,101
478,4,0:04.0,Q. Acy makes free throw 1 of 2,,104,101
479,4,0:04.0,Q. Acy makes free throw 2 of 2,,105,101
480,4,0:00.0,,R. Price misses 3-pt jump shot from 23 ft,105,101
481,4,0:00.0,,Offensive rebound by Team,105,101
