,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MILWAUKEE_ACTION,NEW ORLEANS_SCORE,MILWAUKEE_SCORE
382,4,5:12.0,,Defensive rebound by K. Middleton,82,93
383,4,4:59.0,,K. Middleton makes 2-pt jump shot from 22 ft,82,95
384,4,4:41.0,Shooting foul by J. Parker (drawn by A. Gee),,82,95
385,4,4:41.0,A. Gee misses free throw 1 of 2,,82,95
386,4,4:41.0,Offensive rebound by Team,,82,95
387,4,4:41.0,A. Gee misses free throw 2 of 2,,82,95
388,4,4:40.0,,Defensive rebound by G. Monroe,82,95
389,4,4:23.0,,K. Middleton misses 2-pt jump shot from 20 ft,82,95
390,4,4:22.0,Defensive rebound by R. Anderson,,82,95
391,4,4:15.0,Turnover by J. Holiday (bad pass; steal by J. Parker),,82,95
392,4,4:09.0,,J. Parker misses 2-pt layup from 2 ft,82,95
393,4,4:05.0,,Offensive rebound by J. Parker,82,95
394,4,4:05.0,,J. Parker makes 2-pt layup at rim,82,97
395,4,3:55.0,Shooting foul by J. O'Bryant (drawn by A. Davis),,82,97
396,4,3:55.0,A. Davis makes free throw 1 of 2,,83,97
397,4,3:55.0,T. Douglas enters the game for J. Holiday,,83,97
398,4,3:55.0,A. Davis makes free throw 2 of 2,,84,97
399,4,3:34.0,,J. O'Bryant misses 2-pt layup from 1 ft (block by R. Anderson),84,97
400,4,3:31.0,Defensive rebound by T. Douglas,,84,97
401,4,3:29.0,Turnover by R. Anderson (bad pass),,84,97
402,4,3:12.0,,Shooting block foul by A. Davis (drawn by J. Parker),84,97
403,4,3:12.0,,J. Parker makes free throw 1 of 2,84,98
404,4,3:12.0,,J. Parker makes free throw 2 of 2,84,99
405,4,2:57.0,R. Anderson misses 3-pt jump shot from 25 ft,,84,99
406,4,2:55.0,,Defensive rebound by J. Bayless,84,99
407,4,2:44.0,Violation by A. Davis (kicked ball),,84,99
408,4,2:44.0,,Milwaukee full timeout,84,99
409,4,2:44.0,,R. Vaughn enters the game for J. Parker,84,99
410,4,2:44.0,,T. Ennis enters the game for K. Middleton,84,99
411,4,2:44.0,,D. Inglis enters the game for J. Bayless,84,99
412,4,2:44.0,O. Johnson enters the game for A. Davis,,84,99
413,4,2:32.0,,D. Inglis makes 2-pt layup at rim (assist by T. Ennis),84,101
414,4,2:19.0,R. Anderson misses 3-pt jump shot from 25 ft,,84,101
415,4,2:18.0,,Defensive rebound by D. Inglis,84,101
416,4,2:03.0,,T. Ennis makes 2-pt layup from 1 ft (assist by G. Monroe),84,103
417,4,1:53.0,T. Douglas makes 2-pt layup at rim,,86,103
418,4,1:37.0,,R. Vaughn misses 2-pt jump shot from 16 ft,86,103
419,4,1:35.0,Defensive rebound by T. Douglas,,86,103
420,4,1:26.0,Shooting foul by R. Vaughn (drawn by L. Babbitt),,86,103
421,4,1:26.0,L. Babbitt makes free throw 1 of 2,,87,103
422,4,1:26.0,,M. Plumlee enters the game for G. Monroe,87,103
423,4,1:26.0,L. Babbitt misses free throw 2 of 2,,87,103
424,4,1:23.0,,Defensive rebound by M. Plumlee,87,103
425,4,1:12.0,,Turnover by T. Ennis (lost ball; steal by T. Douglas),87,103
426,4,0:51.0,O. Johnson misses 2-pt jump shot from 4 ft,,87,103
427,4,0:51.0,,Defensive rebound by Team,87,103
428,4,0:42.0,,J. O'Bryant misses 2-pt jump shot from 19 ft,87,103
429,4,0:37.0,Defensive rebound by T. Douglas,,87,103
430,4,0:31.0,T. Douglas makes 3-pt jump shot from 24 ft,,90,103
431,4,0:13.0,,R. Vaughn misses 2-pt layup from 2 ft,90,103
432,4,0:12.0,Defensive rebound by Team,,90,103
433,4,0:02.0,A. Gee makes 2-pt dunk at rim (assist by O. Johnson),,92,103
