,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
383,4,7:37.0,,R. Gay misses 2-pt jump shot from 11 ft,78,76
384,4,7:36.0,Defensive rebound by F. Ezeli,,78,76
385,4,7:19.0,Turnover by S. Curry (lost ball),,78,76
386,4,7:08.0,,Shooting foul by K. Thompson (drawn by M. Belinelli),78,76
387,4,7:08.0,,M. Belinelli makes free throw 1 of 2,78,77
388,4,7:08.0,,M. Belinelli misses free throw 2 of 2,78,77
389,4,7:07.0,Defensive rebound by D. Green,,78,77
390,4,6:49.0,K. Thompson misses 3-pt jump shot from 23 ft,,78,77
391,4,6:49.0,,Defensive rebound by Team,78,77
392,4,6:37.0,,R. Rondo makes 2-pt jump shot from 18 ft,78,79
393,4,6:24.0,F. Ezeli misses 2-pt jump shot from 3 ft,,78,79
394,4,6:24.0,Offensive rebound by Team,,78,79
395,4,6:24.0,A. Iguodala enters the game for H. Barnes,,78,79
396,4,6:21.0,Turnover by S. Curry (step out of bounds),,78,79
397,4,6:06.0,,Turnover by R. Gay (lost ball),78,79
398,4,5:50.0,S. Curry misses 2-pt jump shot from 15 ft,,78,79
399,4,5:49.0,Offensive rebound by Team,,78,79
400,4,5:49.0,,Loose ball foul by W. Cauley-Stein (drawn by D. Green),78,79
401,4,5:49.0,,Sacramento full timeout,78,79
402,4,5:49.0,H. Barnes enters the game for F. Ezeli,,78,79
403,4,5:43.0,S. Curry makes 3-pt jump shot from 27 ft (assist by H. Barnes),,81,79
404,4,5:13.0,,R. Rondo misses 3-pt jump shot from 26 ft,81,79
405,4,5:12.0,Defensive rebound by D. Green,,81,79
406,4,5:02.0,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),,83,79
407,4,4:42.0,,R. Gay misses 2-pt jump shot from 11 ft,83,79
408,4,4:41.0,Defensive rebound by S. Curry,,83,79
409,4,4:34.0,H. Barnes misses 2-pt layup from 2 ft,,83,79
410,4,4:33.0,Offensive rebound by A. Iguodala,,83,79
411,4,4:14.0,K. Thompson misses 3-pt jump shot from 23 ft,,83,79
412,4,4:14.0,,Defensive rebound by O. Casspi,83,79
413,4,4:00.0,,R. Gay makes 2-pt jump shot from 6 ft (assist by R. Rondo),83,81
414,4,3:40.0,H. Barnes misses 3-pt jump shot from 23 ft,,83,81
415,4,3:40.0,Offensive rebound by D. Green,,83,81
416,4,3:38.0,Personal foul by R. Gay (drawn by D. Green),,83,81
417,4,3:38.0,,K. Koufos enters the game for W. Cauley-Stein,83,81
418,4,3:29.0,A. Iguodala makes 2-pt layup from 2 ft (assist by D. Green),,85,81
419,4,3:09.0,,R. Gay misses 2-pt jump shot from 8 ft,85,81
420,4,3:08.0,Defensive rebound by D. Green,,85,81
421,4,3:02.0,Shooting foul by R. Rondo (drawn by H. Barnes),,85,81
422,4,3:02.0,H. Barnes makes free throw 1 of 2,,86,81
423,4,3:02.0,H. Barnes makes free throw 2 of 2,,87,81
424,4,2:46.0,,Shooting foul by K. Thompson (drawn by M. Belinelli),87,81
425,4,2:46.0,Golden State full timeout,,87,81
426,4,2:46.0,,M. Belinelli makes free throw 1 of 3,87,82
427,4,2:46.0,,M. Belinelli makes free throw 2 of 3,87,83
428,4,2:46.0,,M. Belinelli makes free throw 3 of 3,87,84
429,4,2:27.0,D. Green makes 2-pt layup from 4 ft,,89,84
430,4,2:05.0,,R. Gay misses 2-pt jump shot from 8 ft,89,84
431,4,2:05.0,Defensive rebound by Team,,89,84
432,4,2:05.0,,Loose ball foul by K. Koufos (drawn by H. Barnes),89,84
433,4,2:05.0,H. Barnes makes free throw 1 of 2,,90,84
434,4,2:05.0,H. Barnes makes free throw 2 of 2,,91,84
435,4,1:54.0,,M. Belinelli misses 3-pt jump shot from 25 ft,91,84
436,4,1:53.0,Defensive rebound by A. Iguodala,,91,84
437,4,1:38.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,94,84
438,4,1:38.0,,Sacramento full timeout,94,84
439,4,1:31.0,,M. Belinelli makes 2-pt jump shot from 15 ft,94,86
440,4,1:11.0,D. Green misses 2-pt jump shot from 7 ft,,94,86
441,4,1:10.0,,Defensive rebound by O. Casspi,94,86
442,4,1:05.0,,R. Gay makes 2-pt layup from 2 ft (assist by R. Rondo),94,88
443,4,0:42.0,S. Curry makes 3-pt jump shot from 23 ft (assist by H. Barnes),,97,88
444,4,0:39.0,,R. Gay makes 2-pt layup from 1 ft,97,90
445,4,0:30.0,Personal take foul by M. Belinelli (drawn by S. Curry),,97,90
446,4,0:30.0,S. Curry makes free throw 1 of 2,,98,90
447,4,0:30.0,S. Curry makes free throw 2 of 2,,99,90
448,4,0:25.0,,R. Rondo makes 2-pt layup from 4 ft,99,92
449,4,0:21.0,Personal foul by R. Rondo (drawn by S. Curry),,99,92
450,4,0:21.0,S. Curry makes free throw 1 of 2,,100,92
451,4,0:21.0,S. Curry makes free throw 2 of 2,,101,92
452,4,0:17.0,,R. Rondo makes 2-pt layup from 2 ft (assist by O. Casspi),101,94
453,4,0:11.0,Personal take foul by K. Koufos (drawn by D. Green),,101,94
454,4,0:11.0,D. Green makes free throw 1 of 2,,102,94
455,4,0:11.0,D. Green makes free throw 2 of 2,,103,94
456,4,0:11.0,,Turnover by O. Casspi (bad pass; steal by A. Iguodala),103,94
