,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,UTAH_ACTION,MILWAUKEE_SCORE,UTAH_SCORE
384,4,3:14.0,J. Bayless enters the game for M. Carter-Williams,,73,78
385,4,3:04.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,73,78
386,4,3:04.0,Offensive rebound by Team,,73,78
387,4,3:04.0,Personal foul by G. Hayward (drawn by G. Monroe),,73,78
388,4,3:04.0,G. Monroe makes free throw 1 of 2,,74,78
389,4,3:04.0,G. Monroe makes free throw 2 of 2,,75,78
390,4,2:42.0,,R. Hood makes 2-pt jump shot from 12 ft,75,80
391,4,2:29.0,Turnover by K. Middleton (bad pass; steal by D. Favors),,75,80
392,4,2:24.0,,D. Favors misses 2-pt layup from 1 ft (block by G. Antetokounmpo),75,80
393,4,2:24.0,,Offensive rebound by Team,75,80
394,4,2:06.0,,G. Hayward misses 2-pt jump shot from 16 ft,75,80
395,4,2:05.0,,Offensive rebound by D. Favors,75,80
396,4,1:52.0,,R. Hood misses 2-pt jump shot from 18 ft,75,80
397,4,1:51.0,,Offensive rebound by R. Gobert,75,80
398,4,1:32.0,,G. Hayward makes 2-pt layup from 3 ft,75,82
399,4,1:32.0,Milwaukee full timeout,,75,82
400,4,1:29.0,Shooting foul by R. Hood (drawn by G. Antetokounmpo),,75,82
401,4,1:29.0,G. Antetokounmpo misses free throw 1 of 2,,75,82
402,4,1:29.0,Offensive rebound by Team,,75,82
403,4,1:29.0,G. Antetokounmpo misses free throw 2 of 2,,75,82
404,4,1:28.0,,Defensive rebound by D. Favors,75,82
405,4,1:08.0,,Turnover by D. Favors (bad pass; steal by G. Antetokounmpo),75,82
406,4,0:55.0,G. Antetokounmpo misses 2-pt jump shot from 4 ft,,75,82
407,4,0:54.0,,Defensive rebound by D. Favors,75,82
408,4,0:52.0,,Personal foul by G. Antetokounmpo (drawn by D. Favors),75,82
409,4,0:52.0,,D. Favors makes free throw 1 of 2,75,83
410,4,0:52.0,,D. Favors misses free throw 2 of 2,75,83
411,4,0:52.0,Defensive rebound by J. Parker,,75,83
412,4,0:50.0,Milwaukee full timeout,,75,83
413,4,0:47.0,Shooting foul by R. Hood (drawn by K. Middleton),,75,83
414,4,0:47.0,K. Middleton makes free throw 1 of 3,,76,83
415,4,0:47.0,K. Middleton makes free throw 2 of 3,,77,83
416,4,0:47.0,K. Middleton makes free throw 3 of 3,,78,83
417,4,0:32.0,,Personal foul by J. Parker (drawn by R. Neto),78,83
418,4,0:32.0,,R. Neto misses free throw 1 of 2,78,83
419,4,0:32.0,,Offensive rebound by Team,78,83
420,4,0:32.0,,R. Neto makes free throw 2 of 2,78,84
421,4,0:32.0,Milwaukee full timeout,,78,84
422,4,0:25.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Bayless),,81,84
423,4,0:25.0,,Utah full timeout,81,84
424,4,0:25.0,,J. Ingles enters the game for R. Gobert,81,84
425,4,0:25.0,M. Carter-Williams enters the game for G. Monroe,,81,84
426,4,0:22.0,,Turnover by D. Favors (bad pass; steal by K. Middleton),81,84
427,4,0:03.0,K. Middleton misses 3-pt jump shot from 24 ft,,81,84
428,4,0:01.0,,Defensive rebound by R. Neto,81,84
