,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,LA CLIPPERS_ACTION,PHILADELPHIA_SCORE,LA CLIPPERS_SCORE
380,4,6:19.0,,Defensive rebound by P. Prigioni,81,117
381,4,6:06.0,,B. Dawson makes 2-pt jump shot from 3 ft (assist by L. Stephenson),81,119
382,4,5:52.0,C. Landry makes 2-pt layup from 2 ft (assist by N. Stauskas),,83,119
383,4,5:30.0,,A. Rivers makes 2-pt jump shot from 21 ft,83,121
384,4,5:19.0,Personal foul by J. Smith (drawn by C. Landry),,83,121
385,4,5:19.0,Official timeout,,83,121
386,4,5:19.0,,LA Clippers full timeout,83,121
387,4,5:19.0,R. Covington enters the game for N. Stauskas,,83,121
388,4,5:19.0,C. Landry misses free throw 1 of 2,,83,121
389,4,5:19.0,Offensive rebound by Team,,83,121
390,4,5:19.0,C. Landry makes free throw 2 of 2,,84,121
391,4,4:55.0,,J. Smith misses 2-pt jump shot from 4 ft,84,121
392,4,4:55.0,,Offensive rebound by Team,84,121
393,4,4:55.0,,Turnover by Team (shot clock),84,121
394,4,4:41.0,K. Marshall misses 3-pt jump shot from 24 ft,,84,121
395,4,4:41.0,,Defensive rebound by B. Dawson,84,121
396,4,4:23.0,,A. Rivers misses 2-pt jump shot from 20 ft,84,121
397,4,4:22.0,,Offensive rebound by B. Dawson,84,121
398,4,4:19.0,,Shooting foul by C. Landry (drawn by L. Stephenson),84,121
399,4,4:19.0,,L. Stephenson makes free throw 1 of 2,84,122
400,4,4:19.0,,L. Stephenson makes free throw 2 of 2,84,123
401,4,3:54.0,K. Marshall makes 3-pt jump shot from 29 ft (assist by T. McConnell),,87,123
402,4,3:36.0,,J. Smith misses 2-pt jump shot from 18 ft,87,123
403,4,3:36.0,,Offensive rebound by B. Dawson,87,123
404,4,3:31.0,,B. Dawson misses 2-pt layup from 2 ft (block by R. Covington),87,123
405,4,3:29.0,Defensive rebound by R. Covington,,87,123
406,4,3:22.0,R. Holmes makes 2-pt layup from 4 ft (assist by T. McConnell),,89,123
407,4,3:05.0,,Turnover by P. Prigioni (bad pass; steal by T. McConnell),89,123
408,4,2:54.0,R. Holmes makes 2-pt dunk at rim (assist by K. Marshall),,91,123
409,4,2:39.0,,A. Rivers makes 2-pt jump shot from 10 ft,91,125
410,4,2:30.0,Turnover by T. McConnell (bad pass; steal by L. Stephenson),,91,125
411,4,2:17.0,,Turnover by L. Stephenson (bad pass; steal by R. Holmes),91,125
412,4,2:11.0,R. Holmes makes 2-pt jump shot from 10 ft (assist by T. McConnell),,93,125
413,4,1:52.0,,A. Rivers makes 2-pt jump shot from 19 ft,93,127
414,4,1:39.0,C. Landry makes 2-pt jump shot from 19 ft (assist by T. McConnell),,95,127
415,4,1:33.0,,A. Rivers makes 3-pt jump shot from 28 ft,95,130
416,4,1:22.0,C. Landry makes 2-pt layup from 2 ft (assist by K. Marshall),,97,130
417,4,1:06.0,,A. Rivers misses 3-pt jump shot from 24 ft,97,130
418,4,1:06.0,Defensive rebound by Team,,97,130
419,4,0:50.0,K. Marshall misses 3-pt jump shot from 25 ft,,97,130
420,4,0:50.0,,Defensive rebound by A. Rivers,97,130
421,4,0:28.0,,L. Stephenson misses 3-pt jump shot from 29 ft,97,130
422,4,0:28.0,Defensive rebound by Team,,97,130
423,4,0:24.0,R. Covington makes 2-pt dunk at rim (assist by K. Marshall),,99,130
