,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
391,4,4:51.0,Offensive rebound by B. Bass,,93,92
392,4,4:47.0,B. Bass misses 2-pt jump shot from 16 ft,,93,92
393,4,4:47.0,,Defensive rebound by L. Aldridge,93,92
394,4,4:36.0,,Shooting foul by J. Randle (drawn by L. Aldridge),93,92
395,4,4:36.0,,L. Aldridge makes free throw 1 of 2,93,93
396,4,4:36.0,,L. Aldridge makes free throw 2 of 2,93,94
397,4,4:25.0,K. Bryant misses 2-pt jump shot from 16 ft,,93,94
398,4,4:24.0,,Defensive rebound by L. Aldridge,93,94
399,4,4:15.0,,T. Parker makes 2-pt jump shot from 17 ft,93,96
400,4,3:50.0,J. Randle misses 2-pt jump shot from 10 ft (block by D. West),,93,96
401,4,3:49.0,Offensive rebound by Team,,93,96
402,4,3:49.0,Turnover by Team (shot clock),,93,96
403,4,3:34.0,,L. Aldridge misses 2-pt jump shot from 6 ft,93,96
404,4,3:32.0,Defensive rebound by D. Russell,,93,96
405,4,3:23.0,J. Clarkson enters the game for D. Russell,,93,96
406,4,3:12.0,K. Bryant makes 3-pt jump shot from 23 ft,,96,96
407,4,2:53.0,,D. Green makes 3-pt jump shot from 24 ft (assist by K. Leonard),96,99
408,4,2:39.0,K. Bryant misses 3-pt jump shot from 25 ft,,96,99
409,4,2:38.0,Offensive rebound by J. Randle,,96,99
410,4,2:25.0,L. Williams makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,99,99
411,4,1:59.0,,T. Parker makes 2-pt jump shot from 17 ft,99,101
412,4,1:42.0,K. Bryant misses 2-pt jump shot from 15 ft,,99,101
413,4,1:41.0,,Defensive rebound by K. Leonard,99,101
414,4,1:24.0,,T. Parker misses 2-pt jump shot from 17 ft,99,101
415,4,1:22.0,Defensive rebound by J. Randle,,99,101
416,4,1:12.0,Shooting foul by D. West (drawn by J. Randle),,99,101
417,4,1:12.0,LA Lakers full timeout,,99,101
418,4,1:12.0,J. Randle misses free throw 1 of 2,,99,101
419,4,1:12.0,Offensive rebound by Team,,99,101
420,4,1:12.0,J. Randle makes free throw 2 of 2,,100,101
421,4,1:02.0,Violation by B. Bass (def goaltending),,100,101
422,4,1:02.0,,T. Parker makes 2-pt layup from 1 ft (assist by L. Aldridge),100,103
423,4,0:51.0,K. Bryant misses 3-pt jump shot from 24 ft,,100,103
424,4,0:49.0,Offensive rebound by J. Randle,,100,103
425,4,0:47.0,Turnover by J. Randle (bad pass),,100,103
426,4,0:47.0,LA Lakers full timeout,,100,103
427,4,0:47.0,N. Young enters the game for J. Randle,,100,103
428,4,0:47.0,,San Antonio full timeout,100,103
429,4,0:47.0,,K. Anderson enters the game for D. West,100,103
430,4,0:32.0,,L. Aldridge makes 2-pt jump shot from 4 ft (assist by D. Green),100,105
431,4,0:32.0,,Shooting foul by J. Clarkson (drawn by L. Aldridge),100,105
432,4,0:32.0,,L. Aldridge misses free throw 1 of 1,100,105
433,4,0:31.0,Defensive rebound by Team,,100,105
434,4,0:31.0,,Loose ball foul by K. Leonard (drawn by K. Bryant),100,105
435,4,0:31.0,K. Bryant makes free throw 1 of 2,,101,105
436,4,0:31.0,K. Bryant makes free throw 2 of 2,,102,105
437,4,0:16.0,,San Antonio full timeout,102,105
438,4,0:16.0,,B. Diaw enters the game for K. Anderson,102,105
439,4,0:09.0,,D. Green misses 2-pt jump shot from 18 ft,102,105
440,4,0:07.0,,Offensive rebound by K. Leonard,102,105
441,4,0:01.0,,Personal foul by K. Bryant (drawn by B. Diaw),102,105
442,4,0:01.0,,B. Diaw misses free throw 1 of 2,102,105
443,4,0:01.0,,Offensive rebound by Team,102,105
444,4,0:01.0,,B. Diaw makes free throw 2 of 2,102,106
445,4,0:01.0,LA Lakers full timeout,,102,106
446,4,0:00.0,L. Williams misses 3-pt jump shot from 25 ft,,102,106
447,4,0:00.0,Offensive rebound by Team,,102,106
