,QUARTER,TIME_REMAINING,DENVER_ACTION,INDIANA_ACTION,DENVER_SCORE,INDIANA_SCORE
389,4,4:47.0,N. Jokić makes 2-pt layup from 2 ft (assist by E. Mudiay),,92,94
390,4,4:47.0,Shooting foul by P. George (drawn by N. Jokić),,92,94
391,4,4:47.0,N. Jokić makes free throw 1 of 1,,93,94
392,4,4:30.0,,M. Turner misses 2-pt jump shot from 19 ft,93,94
393,4,4:28.0,Defensive rebound by D. Gallinari,,93,94
394,4,4:21.0,Turnover by E. Mudiay (step out of bounds),,93,94
395,4,4:08.0,Offensive charge foul by J. Hill (drawn by N. Jokić),,93,94
396,4,4:08.0,,Turnover by J. Hill (offensive foul),93,94
397,4,3:54.0,Turnover by K. Faried (lost ball; steal by G. Hill),,93,94
398,4,3:49.0,,M. Ellis misses 2-pt layup from 1 ft,93,94
399,4,3:48.0,Defensive rebound by K. Faried,,93,94
400,4,3:41.0,G. Harris makes 2-pt dunk from 1 ft,,95,94
401,4,3:41.0,,Indiana full timeout,95,94
402,4,3:26.0,,M. Turner makes 2-pt jump shot from 14 ft (assist by P. George),95,96
403,4,3:07.0,G. Harris misses 2-pt layup from 2 ft (block by M. Turner),,95,96
404,4,3:06.0,,Defensive rebound by J. Hill,95,96
405,4,2:59.0,,J. Hill misses 2-pt jump shot from 16 ft,95,96
406,4,2:58.0,Defensive rebound by N. Jokić,,95,96
407,4,2:38.0,E. Mudiay misses 2-pt jump shot from 10 ft,,95,96
408,4,2:37.0,,Defensive rebound by M. Ellis,95,96
409,4,2:33.0,,Turnover by M. Ellis (bad pass),95,96
410,4,2:20.0,N. Jokić misses 2-pt jump shot from 14 ft,,95,96
411,4,2:20.0,Offensive rebound by K. Faried,,95,96
412,4,2:19.0,K. Faried makes 2-pt layup from 1 ft,,97,96
413,4,1:57.0,,P. George makes 2-pt jump shot from 18 ft,97,98
414,4,1:38.0,D. Gallinari makes 2-pt jump shot from 19 ft,,99,98
415,4,1:23.0,,Shooting foul by K. Faried (drawn by M. Ellis),99,98
416,4,1:23.0,,M. Ellis misses free throw 1 of 2,99,98
417,4,1:23.0,,Offensive rebound by Team,99,98
418,4,1:23.0,,M. Ellis makes free throw 2 of 2,99,99
419,4,1:00.0,K. Faried misses 2-pt jump shot from 3 ft (block by J. Hill),,99,99
420,4,1:00.0,Offensive rebound by K. Faried,,99,99
421,4,0:57.0,K. Faried misses 2-pt layup from 2 ft,,99,99
422,4,0:56.0,,Defensive rebound by G. Hill,99,99
423,4,0:44.0,,Turnover by M. Ellis (lost ball; steal by N. Jokić),99,99
424,4,0:25.0,G. Harris misses 3-pt jump shot from 23 ft,,99,99
425,4,0:24.0,,Defensive rebound by J. Hill,99,99
426,4,0:23.0,,Indiana full timeout,99,99
427,4,0:23.0,D. Arthur enters the game for N. Jokić,,99,99
428,4,0:00.0,,M. Ellis misses 3-pt jump shot from 26 ft,99,99
429,4,0:00.0,,Offensive rebound by Team,99,99
430,1OT,4:37.0,N. Jokić misses 2-pt jump shot from 8 ft (block by J. Hill),,99,99
431,1OT,4:36.0,,Defensive rebound by M. Ellis,99,99
432,1OT,4:17.0,,M. Ellis misses 2-pt jump shot from 19 ft,99,99
433,1OT,4:16.0,Defensive rebound by N. Jokić,,99,99
434,1OT,4:15.0,Personal foul by M. Turner (drawn by N. Jokić),,99,99
435,1OT,4:03.0,Offensive foul by N. Jokić (drawn by M. Ellis),,99,99
436,1OT,4:03.0,Turnover by N. Jokić (offensive foul),,99,99
437,1OT,3:44.0,,P. George makes 3-pt jump shot from 25 ft (assist by M. Ellis),99,102
438,1OT,3:21.0,D. Gallinari misses 2-pt jump shot from 22 ft,,99,102
439,1OT,3:21.0,,Defensive rebound by M. Ellis,99,102
440,1OT,3:12.0,,J. Hill makes 2-pt jump shot from 16 ft (assist by M. Ellis),99,104
441,1OT,3:10.0,Denver full timeout,,99,104
442,1OT,3:02.0,K. Faried makes 2-pt dunk from 2 ft (assist by E. Mudiay),,101,104
443,1OT,2:39.0,,M. Ellis misses 2-pt jump shot from 18 ft,101,104
444,1OT,2:38.0,,Offensive rebound by M. Turner,101,104
445,1OT,2:34.0,,G. Hill misses 3-pt jump shot from 23 ft,101,104
446,1OT,2:34.0,Defensive rebound by E. Mudiay,,101,104
447,1OT,2:29.0,Turnover by G. Harris (bad pass; steal by M. Ellis),,101,104
448,1OT,2:13.0,,Shooting foul by G. Harris (drawn by M. Turner),101,104
449,1OT,2:13.0,,M. Turner misses free throw 1 of 2,101,104
450,1OT,2:13.0,,Offensive rebound by Team,101,104
451,1OT,2:13.0,,M. Turner misses free throw 2 of 2,101,104
452,1OT,2:12.0,Defensive rebound by N. Jokić,,101,104
453,1OT,1:59.0,D. Gallinari misses 3-pt jump shot from 24 ft,,101,104
454,1OT,1:58.0,,Defensive rebound by J. Hill,101,104
455,1OT,1:40.0,,M. Ellis makes 2-pt layup from 3 ft,101,106
456,1OT,1:40.0,Denver full timeout,,101,106
457,1OT,1:29.0,D. Gallinari makes 2-pt jump shot from 3 ft,,103,106
458,1OT,1:14.0,,P. George misses 2-pt jump shot from 23 ft,103,106
459,1OT,1:13.0,Defensive rebound by K. Faried,,103,106
460,1OT,1:04.0,E. Mudiay makes 2-pt layup from 1 ft,,105,106
461,1OT,0:54.0,,Indiana full timeout,105,106
462,1OT,0:45.0,,M. Turner misses 2-pt jump shot from 19 ft,105,106
463,1OT,0:44.0,Defensive rebound by E. Mudiay,,105,106
464,1OT,0:32.0,Personal foul by P. George (drawn by D. Gallinari),,105,106
465,1OT,0:32.0,Denver full timeout,,105,106
466,1OT,0:28.0,Turnover by D. Gallinari (step out of bounds),,105,106
467,1OT,0:28.0,,Indiana full timeout,105,106
468,1OT,0:28.0,D. Arthur enters the game for N. Jokić,,105,106
469,1OT,0:27.0,,Personal take foul by G. Harris (drawn by M. Ellis),105,106
470,1OT,0:20.0,,M. Ellis makes 2-pt layup from 2 ft,105,108
471,1OT,0:20.0,,Shooting foul by K. Faried (drawn by M. Ellis),105,108
472,1OT,0:20.0,,S. Hill enters the game for J. Hill,105,108
473,1OT,0:20.0,,M. Ellis makes free throw 1 of 1,105,109
