,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
396,4,4:42.0,,T. Parker misses 2-pt jump shot from 19 ft,82,73
397,4,4:41.0,,Offensive rebound by L. Aldridge,82,73
398,4,4:39.0,,Turnover by L. Aldridge (bad pass; steal by S. Curry),82,73
399,4,4:25.0,Shooting foul by K. Leonard (drawn by S. Curry),,82,73
400,4,4:25.0,S. Curry makes free throw 1 of 2,,83,73
401,4,4:25.0,S. Curry makes free throw 2 of 2,,84,73
402,4,4:09.0,,L. Aldridge makes 2-pt jump shot from 14 ft (assist by T. Parker),84,75
403,4,3:53.0,A. Iguodala misses 2-pt layup from 2 ft (block by K. Leonard),,84,75
404,4,3:52.0,,Defensive rebound by D. West,84,75
405,4,3:50.0,,Turnover by D. West (bad pass),84,75
406,4,3:30.0,S. Curry misses 3-pt jump shot from 27 ft,,84,75
407,4,3:30.0,,Defensive rebound by K. Leonard,84,75
408,4,3:30.0,Loose ball foul by A. Bogut,,84,75
409,4,3:17.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by K. Leonard),84,77
410,4,3:11.0,Golden State full timeout,,84,77
411,4,3:11.0,H. Barnes enters the game for A. Bogut,,84,77
412,4,3:01.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,86,77
413,4,2:39.0,,K. Leonard misses 2-pt layup at rim,86,77
414,4,2:38.0,,Offensive rebound by K. Leonard,86,77
415,4,2:35.0,,K. Leonard misses 2-pt jump shot from 9 ft,86,77
416,4,2:34.0,Defensive rebound by Team,,86,77
417,4,2:22.0,S. Curry makes 2-pt layup from 2 ft,,88,77
418,4,2:09.0,,K. Leonard makes 2-pt layup at rim (assist by D. West),88,79
419,4,1:50.0,H. Barnes misses 3-pt jump shot from 25 ft,,88,79
420,4,1:49.0,Offensive rebound by A. Iguodala,,88,79
421,4,1:34.0,S. Curry makes 2-pt layup from 2 ft,,90,79
422,4,1:25.0,,Shooting foul by S. Curry (drawn by K. Martin),90,79
423,4,1:25.0,,K. Martin makes free throw 1 of 2,90,80
424,4,1:25.0,,D. Green enters the game for L. Aldridge,90,80
425,4,1:25.0,,K. Anderson enters the game for D. West,90,80
426,4,1:25.0,,K. Martin makes free throw 2 of 2,90,81
427,4,1:06.0,Golden State full timeout,,90,81
428,4,1:06.0,S. Livingston enters the game for H. Barnes,,90,81
429,4,1:02.0,S. Livingston misses 2-pt hook shot from 9 ft,,90,81
430,4,1:01.0,,Defensive rebound by K. Anderson,90,81
431,4,0:55.0,,Shooting foul by D. Green (drawn by K. Leonard),90,81
432,4,0:55.0,,K. Leonard makes free throw 1 of 3,90,82
433,4,0:55.0,,K. Leonard makes free throw 2 of 3,90,83
434,4,0:55.0,,K. Leonard makes free throw 3 of 3,90,84
435,4,0:34.0,A. Iguodala misses 2-pt layup at rim,,90,84
436,4,0:32.0,,Defensive rebound by K. Leonard,90,84
437,4,0:21.0,,K. Leonard makes 2-pt dunk at rim,90,86
438,4,0:21.0,Golden State full timeout,,90,86
439,4,0:20.0,Personal foul by T. Parker,,90,86
440,4,0:20.0,S. Curry makes free throw 1 of 2,,91,86
441,4,0:20.0,S. Curry makes free throw 2 of 2,,92,86
442,4,0:07.0,,D. Green misses 3-pt jump shot from 27 ft (block by A. Iguodala),92,86
443,4,0:05.0,Defensive rebound by S. Curry,,92,86
