,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
383,4,6:21.0,,Shooting foul by E. Payton (drawn by J. Calderón),82,98
384,4,6:21.0,,J. Calderón makes free throw 1 of 2,82,99
385,4,6:21.0,A. Gordon enters the game for E. İlyasova,,82,99
386,4,6:21.0,B. Jennings enters the game for E. Payton,,82,99
387,4,6:21.0,,J. Calderón makes free throw 2 of 2,82,100
388,4,6:10.0,V. Oladipo misses 2-pt layup from 3 ft (block by R. Lopez),,82,100
389,4,6:10.0,Offensive rebound by D. Dedmon,,82,100
390,4,6:10.0,Shooting foul by R. Lopez (drawn by D. Dedmon),,82,100
391,4,6:10.0,D. Dedmon makes free throw 1 of 2,,83,100
392,4,6:10.0,D. Dedmon makes free throw 2 of 2,,84,100
393,4,5:54.0,,A. Afflalo misses 3-pt jump shot from 23 ft,84,100
394,4,5:53.0,Defensive rebound by B. Jennings,,84,100
395,4,5:42.0,E. Fournier misses 3-pt jump shot from 26 ft,,84,100
396,4,5:41.0,,Defensive rebound by A. Afflalo,84,100
397,4,5:22.0,,C. Anthony misses 2-pt jump shot from 14 ft,84,100
398,4,5:21.0,Defensive rebound by V. Oladipo,,84,100
399,4,5:16.0,E. Fournier makes 2-pt layup from 1 ft (assist by V. Oladipo),,86,100
400,4,5:02.0,,Shooting foul by E. Fournier (drawn by D. Williams),86,100
401,4,5:02.0,M. Hezonja enters the game for E. Fournier,,86,100
402,4,5:02.0,,D. Williams makes free throw 1 of 2,86,101
403,4,5:02.0,,D. Williams makes free throw 2 of 2,86,102
404,4,4:48.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by M. Hezonja),,89,102
405,4,4:22.0,,R. Lopez misses 2-pt hook shot from 5 ft,89,102
406,4,4:20.0,Defensive rebound by A. Gordon,,89,102
407,4,4:14.0,B. Jennings misses 3-pt jump shot from 26 ft,,89,102
408,4,4:13.0,,Defensive rebound by C. Anthony,89,102
409,4,3:50.0,,C. Anthony misses 3-pt jump shot from 25 ft,89,102
410,4,3:49.0,Defensive rebound by D. Dedmon,,89,102
411,4,3:42.0,M. Hezonja misses 3-pt jump shot from 25 ft,,89,102
412,4,3:41.0,,Defensive rebound by D. Williams,89,102
413,4,3:17.0,,C. Anthony misses 2-pt layup from 1 ft,89,102
414,4,3:17.0,,Offensive rebound by C. Anthony,89,102
415,4,3:16.0,,C. Anthony misses 2-pt layup from 1 ft,89,102
416,4,3:16.0,,Offensive rebound by C. Anthony,89,102
417,4,3:16.0,,C. Anthony misses 2-pt layup from 1 ft,89,102
418,4,3:16.0,,Offensive rebound by Team,89,102
419,4,3:16.0,,New York full timeout,89,102
420,4,3:16.0,,L. Thomas enters the game for D. Williams,89,102
421,4,3:16.0,E. İlyasova enters the game for A. Gordon,,89,102
422,4,3:16.0,,L. Galloway enters the game for A. Afflalo,89,102
423,4,3:15.0,,Turnover by L. Galloway (lost ball),89,102
424,4,2:59.0,V. Oladipo misses 3-pt jump shot from 25 ft,,89,102
425,4,2:59.0,,Defensive rebound by J. Calderón,89,102
426,4,2:38.0,,Turnover by J. Calderón (lost ball; steal by V. Oladipo),89,102
427,4,2:24.0,Turnover by M. Hezonja (bad pass),,89,102
428,4,2:10.0,,L. Galloway misses 2-pt jump shot from 22 ft,89,102
429,4,2:10.0,,Offensive rebound by R. Lopez,89,102
430,4,2:10.0,,Personal foul by D. Dedmon (drawn by R. Lopez),89,102
431,4,2:10.0,,R. Lopez makes free throw 1 of 2,89,103
432,4,2:10.0,A. Nicholson enters the game for E. İlyasova,,89,103
433,4,2:10.0,D. Marble enters the game for V. Oladipo,,89,103
434,4,2:10.0,,D. Williams enters the game for C. Anthony,89,103
435,4,2:10.0,,R. Lopez makes free throw 2 of 2,89,104
436,4,1:53.0,D. Dedmon misses 2-pt jump shot from 19 ft,,89,104
437,4,1:53.0,,Defensive rebound by D. Williams,89,104
438,4,1:34.0,,Turnover by R. Lopez (lost ball; steal by D. Dedmon),89,104
439,4,1:22.0,D. Dedmon makes 2-pt dunk at rim (assist by M. Hezonja),,91,104
440,4,1:05.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by J. Calderón),91,107
441,4,0:55.0,,J. Grant enters the game for J. Calderón,91,107
442,4,0:50.0,B. Jennings makes 2-pt jump shot from 21 ft,,93,107
443,4,0:43.0,,Personal foul by M. Hezonja (drawn by L. Thomas),93,107
444,4,0:43.0,,L. Thomas makes free throw 1 of 2,93,108
445,4,0:43.0,,L. Thomas misses free throw 2 of 2,93,108
446,4,0:42.0,Defensive rebound by A. Nicholson,,93,108
447,4,0:32.0,D. Dedmon misses 2-pt jump shot from 7 ft,,93,108
448,4,0:30.0,,Defensive rebound by J. Grant,93,108
449,4,0:10.0,,L. Galloway misses 3-pt jump shot from 26 ft,93,108
450,4,0:09.0,Defensive rebound by M. Hezonja,,93,108
451,4,0:02.0,M. Hezonja makes 2-pt jump shot from 12 ft,,95,108
