,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
395,4,5:46.0,,Defensive rebound by L. Stephenson,99,114
396,4,5:29.0,,L. Stephenson misses 2-pt jump shot from 18 ft,99,114
397,4,5:28.0,,Offensive rebound by J. Green,99,114
398,4,5:26.0,,J. Green makes 2-pt layup from 3 ft,99,116
399,4,5:05.0,Turnover by J. Clarkson (lost ball; steal by M. Barnes),,99,116
400,4,4:56.0,,Shooting foul by B. Bass (drawn by L. Stephenson),99,116
401,4,4:56.0,,L. Stephenson makes free throw 1 of 2,99,117
402,4,4:56.0,K. Bryant enters the game for N. Young,,99,117
403,4,4:56.0,,L. Stephenson makes free throw 2 of 2,99,118
404,4,4:38.0,D. Russell misses 2-pt jump shot from 4 ft,,99,118
405,4,4:37.0,Offensive rebound by J. Randle,,99,118
406,4,4:35.0,J. Randle makes 2-pt layup from 2 ft,,101,118
407,4,4:17.0,,V. Carter makes 2-pt layup from 3 ft,101,120
408,4,4:03.0,D. Russell makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,104,120
409,4,3:39.0,,M. Barnes misses 3-pt jump shot from 25 ft,104,120
410,4,3:37.0,Defensive rebound by J. Clarkson,,104,120
411,4,3:29.0,K. Bryant makes 3-pt jump shot from 24 ft,,107,120
412,4,3:28.0,,Memphis full timeout,107,120
413,4,3:28.0,,M. Conley enters the game for J. Green,107,120
414,4,3:28.0,,Z. Randolph enters the game for B. Wright,107,120
415,4,3:09.0,,M. Conley makes 2-pt layup from 2 ft,107,122
416,4,2:53.0,J. Clarkson misses 3-pt jump shot from 23 ft,,107,122
417,4,2:51.0,Offensive rebound by J. Randle,,107,122
418,4,2:45.0,J. Randle misses 2-pt layup from 3 ft,,107,122
419,4,2:42.0,Offensive rebound by J. Clarkson,,107,122
420,4,2:39.0,K. Bryant misses 3-pt jump shot from 24 ft,,107,122
421,4,2:39.0,,Defensive rebound by Z. Randolph,107,122
422,4,2:37.0,,Personal foul by J. Randle,107,122
423,4,2:37.0,,Z. Randolph makes free throw 1 of 2,107,123
424,4,2:37.0,,Z. Randolph misses free throw 2 of 2,107,123
425,4,2:37.0,Defensive rebound by J. Randle,,107,123
426,4,2:24.0,J. Clarkson makes 3-pt jump shot from 22 ft (assist by D. Russell),,110,123
427,4,2:01.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by M. Conley),110,126
428,4,1:44.0,Shooting foul by V. Carter (drawn by B. Bass),,110,126
429,4,1:44.0,B. Bass makes 2-pt layup from 1 ft (assist by K. Bryant),,112,126
430,4,1:44.0,B. Bass makes free throw 1 of 1,,113,126
431,4,1:27.0,,V. Carter misses 2-pt jump shot from 11 ft,113,126
432,4,1:27.0,,Offensive rebound by Z. Randolph,113,126
433,4,1:27.0,,Z. Randolph makes 2-pt layup from 1 ft,113,128
434,4,1:17.0,D. Russell misses 2-pt jump shot from 15 ft,,113,128
435,4,1:16.0,,Defensive rebound by L. Stephenson,113,128
436,4,1:09.0,,M. Conley misses 2-pt layup from 1 ft (block by B. Bass),113,128
437,4,1:06.0,Defensive rebound by J. Randle,,113,128
438,4,1:03.0,Personal take foul by M. Barnes,,113,128
439,4,1:03.0,J. Randle misses free throw 1 of 2,,113,128
440,4,1:03.0,Offensive rebound by Team,,113,128
441,4,1:03.0,N. Young enters the game for K. Bryant,,113,128
442,4,1:03.0,,J. Ennis enters the game for M. Barnes,113,128
443,4,1:03.0,,J. Green enters the game for Z. Randolph,113,128
444,4,1:03.0,J. Randle makes free throw 2 of 2,,114,128
445,4,0:44.0,,M. Conley misses 3-pt jump shot from 24 ft,114,128
446,4,0:43.0,Defensive rebound by Team,,114,128
447,4,0:43.0,,Loose ball foul by L. Stephenson,114,128
448,4,0:43.0,J. Randle makes free throw 1 of 2,,115,128
449,4,0:43.0,J. Randle makes free throw 2 of 2,,116,128
450,4,0:20.0,,J. Ennis misses 3-pt jump shot from 24 ft,116,128
451,4,0:18.0,Defensive rebound by J. Clarkson,,116,128
452,4,0:07.0,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,119,128
