,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
385,4,2:20.0,F. Kaminsky misses 2-pt jump shot from 18 ft,,96,90
386,4,2:19.0,,Defensive rebound by B. Lopez,96,90
387,4,1:58.0,,B. Lopez makes 2-pt hook shot from 14 ft,96,92
388,4,1:37.0,N. Batum makes 2-pt jump shot from 17 ft,,98,92
389,4,1:25.0,,D. Sloan misses 2-pt layup from 2 ft,98,92
390,4,1:24.0,,Offensive rebound by B. Lopez,98,92
391,4,1:19.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),98,95
392,4,0:57.0,N. Batum misses 3-pt jump shot from 25 ft,,98,95
393,4,0:56.0,,Defensive rebound by S. Kilpatrick,98,95
394,4,0:50.0,,B. Bogdanović makes 2-pt layup at rim,98,97
395,4,0:40.0,Personal foul by T. Young,,98,97
396,4,0:40.0,K. Walker makes free throw 1 of 2,,99,97
397,4,0:40.0,K. Walker makes free throw 2 of 2,,100,97
398,4,0:40.0,,Brooklyn full timeout,100,97
399,4,0:36.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,100,97
400,4,0:35.0,Defensive rebound by K. Walker,,100,97
401,4,0:35.0,Personal foul by T. Young,,100,97
402,4,0:35.0,K. Walker misses free throw 1 of 2,,100,97
403,4,0:35.0,Offensive rebound by Team,,100,97
404,4,0:35.0,K. Walker makes free throw 2 of 2,,101,97
405,4,0:28.0,,B. Lopez misses 3-pt jump shot from 24 ft,101,97
406,4,0:27.0,Defensive rebound by Team,,101,97
407,4,0:25.0,Personal foul by B. Bogdanović,,101,97
408,4,0:25.0,J. Lin makes free throw 1 of 2,,102,97
409,4,0:25.0,,T. Robinson enters the game for B. Lopez,102,97
410,4,0:25.0,,M. Brown enters the game for T. Young,102,97
411,4,0:25.0,C. Lee enters the game for F. Kaminsky,,102,97
412,4,0:25.0,J. Lin makes free throw 2 of 2,,103,97
413,4,0:19.0,,Personal foul by J. Lin,103,97
414,4,0:13.0,,M. Brown misses 2-pt jump shot from 22 ft,103,97
415,4,0:12.0,Defensive rebound by N. Batum,,103,97
416,4,0:12.0,Personal foul by B. Bogdanović,,103,97
417,4,0:12.0,N. Batum makes free throw 1 of 2,,104,97
418,4,0:12.0,N. Batum makes free throw 2 of 2,,105,97
419,4,0:06.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Sloan),105,100
