,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
389,4,8:46.0,Turnover by R. McCallum (bad pass; steal by S. Livingston),,69,98
390,4,8:33.0,,H. Barnes misses 3-pt jump shot from 27 ft,69,98
391,4,8:33.0,Defensive rebound by B. Marjanović,,69,98
392,4,8:08.0,R. McCallum makes 2-pt jump shot from 13 ft,,71,98
393,4,7:51.0,,M. Speights misses 2-pt jump shot from 18 ft,71,98
394,4,7:50.0,Defensive rebound by D. Green,,71,98
395,4,7:34.0,R. McCallum misses 2-pt jump shot from 5 ft,,71,98
396,4,7:33.0,,Defensive rebound by A. Iguodala,71,98
397,4,7:12.0,,L. Barbosa misses 3-pt jump shot from 26 ft,71,98
398,4,7:11.0,,Offensive rebound by A. Iguodala,71,98
399,4,7:11.0,,A. Iguodala misses 2-pt layup from 1 ft,71,98
400,4,7:09.0,,Offensive rebound by M. Speights,71,98
401,4,7:06.0,,Turnover by L. Barbosa (lost ball; steal by D. Green),71,98
402,4,6:59.0,Turnover by K. Anderson (bad pass),,71,98
403,4,6:59.0,,Golden State full timeout,71,98
404,4,6:59.0,,I. Clark enters the game for A. Iguodala,71,98
405,4,6:59.0,,J. Thompson enters the game for L. Barbosa,71,98
406,4,6:59.0,,B. Rush enters the game for M. Speights,71,98
407,4,6:41.0,,Turnover by S. Livingston (lost ball; steal by D. Green),71,98
408,4,6:38.0,R. Butler makes 2-pt layup from 1 ft (assist by K. Anderson),,73,98
409,4,6:38.0,Shooting foul by H. Barnes (drawn by R. Butler),,73,98
410,4,6:38.0,,M. Speights enters the game for H. Barnes,73,98
411,4,6:38.0,R. Butler makes free throw 1 of 1,,74,98
412,4,6:21.0,,M. Speights makes 2-pt jump shot from 3 ft (assist by B. Rush),74,100
413,4,6:21.0,,Shooting foul by B. Marjanović (drawn by M. Speights),74,100
414,4,6:21.0,,M. Speights makes free throw 1 of 1,74,101
415,4,6:08.0,B. Marjanović makes 2-pt dunk at rim (assist by D. Green),,76,101
416,4,5:54.0,,S. Livingston makes 2-pt jump shot from 15 ft,76,103
417,4,5:41.0,K. Anderson makes 2-pt jump shot from 14 ft (assist by R. McCallum),,78,103
418,4,5:18.0,,Turnover by J. Thompson (lost ball),78,103
419,4,4:54.0,B. Marjanović misses 2-pt jump shot from 14 ft,,78,103
420,4,4:54.0,,Defensive rebound by S. Livingston,78,103
421,4,4:48.0,,B. Rush makes 3-pt jump shot from 26 ft (assist by S. Livingston),78,106
422,4,4:33.0,D. Green misses 2-pt jump shot from 3 ft (block by M. Speights),,78,106
423,4,4:32.0,Offensive rebound by R. McCallum,,78,106
424,4,4:30.0,Turnover by R. McCallum (bad pass; steal by B. Rush),,78,106
425,4,4:29.0,,Personal foul by R. McCallum (drawn by I. Clark),78,106
426,4,4:29.0,J. Simmons enters the game for D. Green,,78,106
427,4,4:29.0,,L. Barbosa enters the game for S. Livingston,78,106
428,4,4:12.0,,J. Thompson makes 2-pt hook shot from 6 ft,78,108
429,4,4:04.0,Shooting foul by M. Speights (drawn by K. Anderson),,78,108
430,4,4:04.0,K. Anderson misses free throw 1 of 2,,78,108
431,4,4:04.0,Offensive rebound by Team,,78,108
432,4,4:04.0,K. Anderson makes free throw 2 of 2,,79,108
433,4,3:43.0,,I. Clark misses 3-pt jump shot from 28 ft,79,108
434,4,3:43.0,,Offensive rebound by M. Speights,79,108
435,4,3:39.0,,B. Rush makes 2-pt jump shot from 8 ft (assist by M. Speights),79,110
436,4,3:29.0,Shooting foul by M. Speights (drawn by B. Marjanović),,79,110
437,4,3:29.0,B. Marjanović makes free throw 1 of 2,,80,110
438,4,3:29.0,B. Marjanović misses free throw 2 of 2,,80,110
439,4,3:28.0,,Defensive rebound by J. Thompson,80,110
440,4,3:10.0,,B. Rush misses 3-pt jump shot from 25 ft,80,110
441,4,3:09.0,Defensive rebound by J. Simmons,,80,110
442,4,3:04.0,Turnover by J. Simmons (lost ball; steal by J. Thompson),,80,110
443,4,2:58.0,,B. Rush makes 2-pt layup from 1 ft (assist by J. Thompson),80,112
444,4,2:48.0,K. Anderson makes 2-pt jump shot from 15 ft (assist by J. Simmons),,82,112
445,4,2:33.0,,Personal foul by K. Anderson (drawn by J. Thompson),82,112
446,4,2:33.0,San Antonio full timeout,,82,112
447,4,2:33.0,,J. Thompson makes free throw 1 of 2,82,113
448,4,2:33.0,,J. Thompson makes free throw 2 of 2,82,114
449,4,2:19.0,K. Anderson misses 2-pt jump shot from 18 ft,,82,114
450,4,2:19.0,,Defensive rebound by J. Thompson,82,114
451,4,2:02.0,,Turnover by I. Clark (bad pass; steal by K. Anderson),82,114
452,4,1:53.0,J. Simmons makes 2-pt jump shot from 8 ft (assist by K. Anderson),,84,114
453,4,1:40.0,,J. Thompson misses 2-pt jump shot from 8 ft,84,114
454,4,1:40.0,Defensive rebound by K. Anderson,,84,114
455,4,1:26.0,B. Marjanović misses 2-pt jump shot from 6 ft,,84,114
456,4,1:26.0,,Defensive rebound by I. Clark,84,114
457,4,1:14.0,,M. Speights makes 3-pt jump shot from 24 ft (assist by I. Clark),84,117
458,4,1:05.0,R. McCallum misses 2-pt layup from 1 ft,,84,117
459,4,1:04.0,Offensive rebound by B. Marjanović,,84,117
460,4,1:04.0,Shooting foul by J. Thompson (drawn by B. Marjanović),,84,117
461,4,1:04.0,B. Marjanović makes free throw 1 of 2,,85,117
462,4,1:04.0,B. Marjanović makes free throw 2 of 2,,86,117
463,4,0:49.0,,Turnover by I. Clark (lost ball; steal by K. Anderson),86,117
464,4,0:44.0,R. Butler misses 2-pt jump shot from 3 ft,,86,117
465,4,0:41.0,Offensive rebound by B. Marjanović,,86,117
466,4,0:41.0,B. Marjanović makes 2-pt layup from 1 ft,,88,117
467,4,0:26.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by B. Rush),88,120
468,4,0:11.0,K. Anderson misses 2-pt jump shot from 16 ft,,88,120
469,4,0:10.0,Offensive rebound by B. Marjanović,,88,120
470,4,0:10.0,B. Marjanović makes 2-pt dunk at rim,,90,120
