,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
385,4,0:27.0,,Shooting foul by M. Gasol (drawn by Z. LaVine),108,99
386,4,0:27.0,,Z. LaVine misses free throw 1 of 2,108,99
387,4,0:27.0,,Offensive rebound by Team,108,99
388,4,0:27.0,,Z. LaVine makes free throw 2 of 2,108,100
389,4,0:27.0,Personal take foul by Z. LaVine (drawn by M. Chalmers),,108,100
390,4,0:27.0,M. Chalmers makes free throw 1 of 2,,109,100
391,4,0:27.0,M. Chalmers makes free throw 2 of 2,,110,100
392,4,0:22.0,,Z. LaVine makes 3-pt jump shot from 24 ft,110,103
393,4,0:21.0,Personal take foul by N. Bjelica (drawn by J. Green),,110,103
394,4,0:21.0,J. Green makes free throw 1 of 2,,111,103
395,4,0:21.0,J. Green makes free throw 2 of 2,,112,103
396,4,0:16.0,,Z. LaVine makes 3-pt jump shot from 24 ft,112,106
397,4,0:14.0,Personal take foul by N. Bjelica (drawn by M. Chalmers),,112,106
398,4,0:14.0,M. Chalmers makes free throw 1 of 2,,113,106
399,4,0:14.0,M. Chalmers makes free throw 2 of 2,,114,106
400,4,0:08.0,,Z. LaVine misses 3-pt jump shot from 31 ft,114,106
401,4,0:07.0,Defensive rebound by T. Allen,,114,106
