,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
385,4,3:48.0,Turnover by E. Gordon (lost ball; steal by D. Williams),,87,100
386,4,3:42.0,,Turnover by J. Barea (bad pass; steal by T. Douglas),87,100
387,4,3:39.0,T. Douglas makes 2-pt layup from 1 ft,,89,100
388,4,3:19.0,,D. Williams misses 2-pt jump shot from 16 ft,89,100
389,4,3:18.0,,Offensive rebound by D. Powell,89,100
390,4,3:17.0,,D. Nowitzki enters the game for D. Powell,89,100
391,4,2:56.0,,J. Barea misses 3-pt jump shot from 23 ft,89,100
392,4,2:55.0,Defensive rebound by I. Smith,,89,100
393,4,2:43.0,A. Davis makes 2-pt jump shot from 17 ft (assist by I. Smith),,91,100
394,4,2:42.0,,Dallas full timeout,91,100
395,4,2:42.0,,Z. Pachulia enters the game for D. Harris,91,100
396,4,2:42.0,,W. Matthews enters the game for J. Evans,91,100
397,4,2:18.0,,J. Barea misses 3-pt jump shot from 24 ft,91,100
398,4,2:17.0,Defensive rebound by I. Smith,,91,100
399,4,2:04.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by I. Smith),,94,100
400,4,1:43.0,,Turnover by D. Williams (bad pass; steal by I. Smith),94,100
401,4,1:37.0,E. Gordon misses 3-pt jump shot from 23 ft,,94,100
402,4,1:36.0,,Defensive rebound by D. Williams,94,100
403,4,1:18.0,,Personal block foul by T. Douglas (drawn by D. Williams),94,100
404,4,1:18.0,,D. Williams makes free throw 1 of 2,94,101
405,4,1:18.0,,D. Williams makes free throw 2 of 2,94,102
406,4,1:18.0,New Orleans full timeout,,94,102
407,4,1:18.0,,J. Evans enters the game for D. Nowitzki,94,102
408,4,1:14.0,T. Douglas misses 2-pt layup from 1 ft,,94,102
409,4,1:12.0,,Defensive rebound by D. Williams,94,102
410,4,0:56.0,,D. Williams makes 2-pt jump shot from 16 ft,94,104
411,4,0:45.0,I. Smith misses 3-pt jump shot from 24 ft,,94,104
412,4,0:44.0,,Defensive rebound by J. Evans,94,104
413,4,0:25.0,,D. Williams makes 2-pt jump shot from 21 ft,94,106
414,4,0:18.0,Shooting foul by J. Evans (drawn by T. Douglas),,94,106
415,4,0:18.0,T. Douglas makes free throw 1 of 2,,95,106
416,4,0:18.0,T. Douglas makes free throw 2 of 2,,96,106
417,4,0:14.0,,Personal foul by A. Davis (drawn by Z. Pachulia),96,106
418,4,0:14.0,,Z. Pachulia misses free throw 1 of 2,96,106
419,4,0:14.0,,Offensive rebound by Team,96,106
420,4,0:14.0,,Z. Pachulia makes free throw 2 of 2,96,107
421,4,0:08.0,T. Douglas misses 3-pt jump shot from 27 ft,,96,107
422,4,0:07.0,Offensive rebound by R. Anderson,,96,107
423,4,0:07.0,R. Anderson makes 2-pt layup from 1 ft,,98,107
