,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW YORK_ACTION,LA LAKERS_SCORE,NEW YORK_SCORE
390,4,6:01.0,J. Clarkson enters the game for L. Nance,,86,83
391,4,5:45.0,K. Bryant misses 2-pt jump shot from 14 ft,,86,83
392,4,5:44.0,,Defensive rebound by L. Galloway,86,83
393,4,5:34.0,,R. Lopez misses 2-pt jump shot from 8 ft,86,83
394,4,5:33.0,,Offensive rebound by Team,86,83
395,4,5:33.0,,New York full timeout,86,83
396,4,5:24.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,86,83
397,4,5:23.0,Defensive rebound by R. Hibbert,,86,83
398,4,5:10.0,K. Bryant misses 2-pt jump shot from 4 ft,,86,83
399,4,5:09.0,,Defensive rebound by K. Porziņģis,86,83
400,4,5:05.0,,C. Anthony misses 3-pt jump shot from 25 ft,86,83
401,4,5:04.0,,Offensive rebound by R. Lopez,86,83
402,4,4:58.0,,J. Calderón misses 3-pt jump shot from 24 ft,86,83
403,4,4:57.0,Defensive rebound by Team,,86,83
404,4,4:42.0,J. Clarkson misses 2-pt jump shot from 14 ft,,86,83
405,4,4:42.0,,Defensive rebound by K. Porziņģis,86,83
406,4,4:36.0,,Personal foul by D. Russell (drawn by J. Calderón),86,83
407,4,4:26.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by R. Lopez),86,85
408,4,4:07.0,J. Clarkson misses 2-pt layup from 1 ft,,86,85
409,4,4:06.0,Offensive rebound by R. Hibbert,,86,85
410,4,4:06.0,Shooting foul by K. Porziņģis (drawn by R. Hibbert),,86,85
411,4,4:06.0,R. Hibbert makes free throw 1 of 2,,87,85
412,4,4:06.0,R. Hibbert misses free throw 2 of 2,,87,85
413,4,4:05.0,Offensive rebound by J. Randle,,87,85
414,4,3:49.0,D. Russell misses 2-pt jump shot from 9 ft,,87,85
415,4,3:49.0,,Defensive rebound by R. Lopez,87,85
416,4,3:38.0,,L. Galloway misses 2-pt jump shot from 6 ft (block by R. Hibbert),87,85
417,4,3:37.0,Defensive rebound by R. Hibbert,,87,85
418,4,3:37.0,Personal foul by R. Lopez (drawn by R. Hibbert),,87,85
419,4,3:37.0,R. Hibbert makes free throw 1 of 2,,88,85
420,4,3:37.0,R. Hibbert makes free throw 2 of 2,,89,85
421,4,3:18.0,,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by C. Anthony),89,87
422,4,3:03.0,Personal foul by C. Anthony (drawn by K. Bryant),,89,87
423,4,3:03.0,K. Bryant makes free throw 1 of 2,,90,87
424,4,3:03.0,K. Bryant misses free throw 2 of 2,,90,87
425,4,3:02.0,Offensive rebound by D. Russell,,90,87
426,4,2:50.0,K. Bryant misses 2-pt jump shot from 15 ft,,90,87
427,4,2:49.0,,Defensive rebound by Team,90,87
428,4,2:49.0,Loose ball foul by J. Randle (drawn by R. Lopez),,90,87
429,4,2:49.0,LA Lakers full timeout,,90,87
430,4,2:49.0,,R. Lopez makes free throw 1 of 2,90,88
431,4,2:49.0,,R. Lopez makes free throw 2 of 2,90,89
432,4,2:24.0,J. Randle misses 3-pt jump shot from 25 ft,,90,89
433,4,2:24.0,,Defensive rebound by J. Calderón,90,89
434,4,2:12.0,,C. Anthony misses 2-pt jump shot from 13 ft,90,89
435,4,2:11.0,,Offensive rebound by R. Lopez,90,89
436,4,2:00.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Calderón),90,92
437,4,1:42.0,K. Bryant misses 2-pt jump shot from 21 ft,,90,92
438,4,1:41.0,,Defensive rebound by L. Galloway,90,92
439,4,1:26.0,,Personal foul by K. Bryant (drawn by C. Anthony),90,92
440,4,1:26.0,,C. Anthony makes free throw 1 of 2,90,93
441,4,1:26.0,L. Williams enters the game for D. Russell,,90,93
442,4,1:26.0,,C. Anthony makes free throw 2 of 2,90,94
443,4,1:26.0,LA Lakers full timeout,,90,94
444,4,1:21.0,J. Clarkson misses 2-pt jump shot from 17 ft,,90,94
445,4,1:20.0,,Defensive rebound by K. Porziņģis,90,94
446,4,1:19.0,,Personal foul by J. Randle (drawn by K. Porziņģis),90,94
447,4,1:19.0,,K. Porziņģis makes free throw 1 of 2,90,95
448,4,1:19.0,,K. Porziņģis makes free throw 2 of 2,90,96
449,4,1:12.0,L. Williams misses 3-pt jump shot from 24 ft,,90,96
450,4,1:11.0,,Defensive rebound by K. Porziņģis,90,96
451,4,1:08.0,,New York full timeout,90,96
452,4,0:49.0,,Shooting foul by K. Bryant (drawn by C. Anthony),90,96
453,4,0:49.0,,C. Anthony makes free throw 1 of 2,90,97
454,4,0:49.0,,C. Anthony makes free throw 2 of 2,90,98
455,4,0:49.0,LA Lakers full timeout,,90,98
456,4,0:49.0,N. Young enters the game for J. Randle,,90,98
457,4,0:43.0,,L. Thomas enters the game for K. Porziņģis,90,98
458,4,0:40.0,K. Bryant misses 3-pt jump shot from 27 ft,,90,98
459,4,0:38.0,Offensive rebound by Team,,90,98
460,4,0:36.0,L. Williams misses 3-pt jump shot from 25 ft,,90,98
461,4,0:33.0,Offensive rebound by Team,,90,98
462,4,0:30.0,J. Clarkson misses 3-pt jump shot from 23 ft,,90,98
463,4,0:30.0,Offensive rebound by L. Williams,,90,98
464,4,0:27.0,L. Williams misses 2-pt layup from 1 ft,,90,98
465,4,0:26.0,Offensive rebound by R. Hibbert,,90,98
466,4,0:25.0,R. Hibbert makes 2-pt layup from 1 ft,,92,98
467,4,0:15.0,,Personal take foul by R. Hibbert (drawn by L. Thomas),92,98
468,4,0:15.0,,L. Thomas makes free throw 1 of 2,92,99
469,4,0:15.0,,L. Thomas misses free throw 2 of 2,92,99
470,4,0:13.0,Defensive rebound by R. Hibbert,,92,99
471,4,0:06.0,N. Young makes 3-pt jump shot from 25 ft,,95,99
