,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
394,4,0:16.0,R. Felton misses free throw 2 of 2,,97,90
395,4,0:16.0,,Defensive rebound by R. Hood,97,90
396,4,0:08.0,,Personal foul by W. Matthews,97,90
397,4,0:08.0,,G. Hayward makes free throw 1 of 2,97,91
398,4,0:08.0,D. Nowitzki enters the game for D. Harris,,97,91
399,4,0:08.0,Z. Pachulia enters the game for J. Anderson,,97,91
400,4,0:08.0,,G. Hayward makes free throw 2 of 2,97,92
401,4,0:08.0,Personal foul by G. Hayward,,97,92
402,4,0:08.0,R. Felton makes free throw 1 of 2,,98,92
403,4,0:08.0,J. Anderson enters the game for Z. Pachulia,,98,92
404,4,0:08.0,D. Harris enters the game for D. Nowitzki,,98,92
405,4,0:08.0,R. Felton makes free throw 2 of 2,,99,92
406,4,0:08.0,,Utah full timeout,99,92
407,4,0:03.0,,G. Hayward misses 2-pt dunk at rim (block by J. Anderson),99,92
408,4,0:02.0,Defensive rebound by W. Matthews,,99,92
409,4,0:01.0,Personal foul by R. Hood,,99,92
410,4,0:01.0,W. Matthews makes free throw 1 of 2,,100,92
411,4,0:01.0,W. Matthews makes free throw 2 of 2,,101,92
