,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
385,4,3:09.0,D. Cousins misses 2-pt hook shot from 10 ft,,86,86
386,4,3:08.0,,Defensive rebound by D. Nowitzki,86,86
387,4,2:53.0,,Z. Pachulia misses 2-pt jump shot from 13 ft,86,86
388,4,2:53.0,Defensive rebound by R. Gay,,86,86
389,4,2:45.0,R. Gay makes 2-pt jump shot from 20 ft,,88,86
390,4,2:31.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),88,89
391,4,2:06.0,D. Collison makes 2-pt layup at rim (assist by D. Cousins),,90,89
392,4,1:46.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by W. Matthews),90,91
393,4,1:29.0,Turnover by D. Cousins (lost ball; steal by Z. Pachulia),,90,91
394,4,1:29.0,Loose ball foul by D. Cousins (drawn by Z. Pachulia),,90,91
395,4,1:13.0,,D. Williams misses 2-pt layup from 1 ft,90,91
396,4,1:11.0,Defensive rebound by D. Cousins,,90,91
397,4,0:53.0,D. Cousins misses 2-pt jump shot from 16 ft,,90,91
398,4,0:52.0,,Defensive rebound by D. Nowitzki,90,91
399,4,0:48.0,,W. Matthews makes 2-pt layup at rim (assist by D. Nowitzki),90,93
400,4,0:48.0,,Shooting foul by S. Curry (drawn by W. Matthews),90,93
401,4,0:48.0,,W. Matthews makes free throw 1 of 1,90,94
402,4,0:48.0,Sacramento full timeout,,90,94
403,4,0:48.0,,D. Harris enters the game for D. Nowitzki,90,94
404,4,0:46.0,M. Belinelli makes 3-pt jump shot from 23 ft (assist by D. Collison),,93,94
405,4,0:46.0,,Dallas full timeout,93,94
406,4,0:46.0,,D. Nowitzki enters the game for D. Harris,93,94
407,4,0:46.0,J. Anderson enters the game for M. Belinelli,,93,94
408,4,0:25.0,,D. Nowitzki makes 2-pt jump shot from 10 ft,93,96
409,4,0:24.0,Sacramento full timeout,,93,96
410,4,0:24.0,,D. Harris enters the game for D. Nowitzki,93,96
411,4,0:24.0,M. Belinelli enters the game for J. Anderson,,93,96
412,4,0:22.0,M. Belinelli misses 3-pt jump shot from 24 ft,,93,96
413,4,0:21.0,Offensive rebound by Team,,93,96
414,4,0:14.0,M. Belinelli makes 3-pt jump shot from 23 ft (assist by S. Curry),,96,96
415,4,0:14.0,,Dallas full timeout,96,96
416,4,0:14.0,,D. Nowitzki enters the game for Z. Pachulia,96,96
417,4,0:14.0,J. Anderson enters the game for M. Belinelli,,96,96
418,4,0:02.0,,D. Williams makes 2-pt layup from 1 ft,96,98
419,4,0:02.0,Sacramento full timeout,,96,98
420,4,0:02.0,,Z. Pachulia enters the game for D. Nowitzki,96,98
421,4,0:02.0,M. Belinelli enters the game for J. Anderson,,96,98
422,4,0:00.0,D. Cousins makes 2-pt layup at rim (assist by M. Belinelli),,98,98
423,1OT,4:45.0,M. Belinelli misses 3-pt jump shot from 24 ft,,98,98
424,1OT,4:44.0,,Defensive rebound by J. McGee,98,98
425,1OT,4:32.0,,D. Williams misses 3-pt jump shot from 22 ft,98,98
426,1OT,4:31.0,Defensive rebound by M. Belinelli,,98,98
427,1OT,4:23.0,Shooting foul by D. Williams (drawn by D. Collison),,98,98
428,1OT,4:23.0,D. Collison makes free throw 1 of 2,,99,98
429,1OT,4:23.0,,Z. Pachulia enters the game for J. McGee,99,98
430,1OT,4:23.0,D. Collison makes free throw 2 of 2,,100,98
431,1OT,4:09.0,,W. Matthews misses 2-pt jump shot from 6 ft,100,98
432,1OT,4:08.0,Defensive rebound by D. Cousins,,100,98
433,1OT,3:49.0,D. Cousins misses 2-pt jump shot from 18 ft,,100,98
434,1OT,3:49.0,,Defensive rebound by R. Felton,100,98
435,1OT,3:40.0,Offensive charge foul by R. Felton (drawn by D. Cousins),,100,98
436,1OT,3:40.0,,Turnover by R. Felton (offensive foul),100,98
437,1OT,3:40.0,,J. Barea enters the game for R. Felton,100,98
438,1OT,3:22.0,D. Cousins misses 2-pt layup from 1 ft,,100,98
439,1OT,3:21.0,Offensive rebound by D. Cousins,,100,98
440,1OT,3:14.0,D. Collison makes 2-pt jump shot from 19 ft,,102,98
441,1OT,3:01.0,,D. Williams makes 2-pt jump shot from 5 ft,102,100
442,1OT,2:35.0,M. Belinelli misses 3-pt jump shot from 26 ft,,102,100
443,1OT,2:34.0,,Defensive rebound by Z. Pachulia,102,100
444,1OT,2:15.0,,J. Barea misses 3-pt jump shot from 22 ft,102,100
445,1OT,2:14.0,,Offensive rebound by Z. Pachulia,102,100
446,1OT,2:14.0,Loose ball foul by D. Cousins (drawn by Z. Pachulia),,102,100
447,1OT,2:14.0,Sacramento full timeout,,102,100
448,1OT,2:03.0,,J. Barea misses 2-pt jump shot from 11 ft,102,100
449,1OT,2:02.0,Defensive rebound by D. Cousins,,102,100
450,1OT,1:48.0,R. Gay makes 2-pt jump shot from 19 ft,,104,100
451,1OT,1:35.0,,J. Barea misses 3-pt jump shot from 24 ft,104,100
452,1OT,1:34.0,Defensive rebound by R. Gay,,104,100
453,1OT,1:27.0,M. Belinelli misses 3-pt jump shot from 24 ft,,104,100
454,1OT,1:26.0,Offensive rebound by D. Cousins,,104,100
455,1OT,1:20.0,D. Collison misses 3-pt jump shot from 24 ft,,104,100
456,1OT,1:19.0,,Defensive rebound by Z. Pachulia,104,100
457,1OT,1:10.0,,Z. Pachulia makes 2-pt layup at rim (assist by D. Nowitzki),104,102
458,1OT,0:49.0,R. Gay misses 2-pt jump shot from 9 ft,,104,102
459,1OT,0:48.0,,Defensive rebound by D. Nowitzki,104,102
460,1OT,0:31.0,,D. Nowitzki makes 2-pt jump shot from 11 ft,104,104
461,1OT,0:31.0,Sacramento full timeout,,104,104
462,1OT,0:31.0,,D. Harris enters the game for D. Nowitzki,104,104
463,1OT,0:31.0,,R. Felton enters the game for J. Barea,104,104
464,1OT,0:10.0,Turnover by D. Cousins (lost ball; steal by Z. Pachulia),,104,104
465,1OT,0:10.0,,Dallas full timeout,104,104
466,1OT,0:10.0,,D. Nowitzki enters the game for Z. Pachulia,104,104
467,1OT,0:10.0,J. Anderson enters the game for M. Belinelli,,104,104
468,1OT,0:10.0,Q. Acy enters the game for S. Curry,,104,104
469,1OT,0:03.0,,D. Nowitzki misses 3-pt jump shot from 26 ft,104,104
470,1OT,0:02.0,Defensive rebound by Q. Acy,,104,104
471,1OT,0:02.0,Sacramento full timeout,,104,104
472,1OT,0:02.0,S. Curry enters the game for Q. Acy,,104,104
473,1OT,0:02.0,M. Belinelli enters the game for J. Anderson,,104,104
474,1OT,0:02.0,,Z. Pachulia enters the game for R. Felton,104,104
475,1OT,0:01.0,S. Curry misses 2-pt jump shot from 20 ft,,104,104
476,1OT,0:00.0,Offensive rebound by Team,,104,104
477,2OT,4:44.0,Personal foul by J. McGee (drawn by D. Cousins),,104,104
478,2OT,4:44.0,,Z. Pachulia enters the game for J. McGee,104,104
479,2OT,4:36.0,R. Gay misses 2-pt jump shot from 22 ft,,104,104
480,2OT,4:35.0,Offensive rebound by M. Belinelli,,104,104
481,2OT,4:23.0,Shooting foul by D. Nowitzki (drawn by D. Cousins),,104,104
482,2OT,4:23.0,D. Cousins makes free throw 1 of 2,,105,104
483,2OT,4:23.0,D. Cousins makes free throw 2 of 2,,106,104
484,2OT,4:08.0,,D. Williams makes 2-pt layup from 1 ft,106,106
485,2OT,4:08.0,,Shooting foul by D. Cousins (drawn by D. Williams),106,106
486,2OT,4:08.0,,D. Williams misses free throw 1 of 1,106,106
487,2OT,4:07.0,Defensive rebound by D. Cousins,,106,106
488,2OT,3:49.0,D. Cousins makes 2-pt jump shot from 20 ft (assist by D. Collison),,108,106
489,2OT,3:30.0,,R. Felton makes 3-pt jump shot from 24 ft (assist by D. Williams),108,109
490,2OT,3:12.0,D. Cousins makes 3-pt jump shot from 23 ft (assist by D. Collison),,111,109
491,2OT,2:50.0,,D. Williams misses 2-pt jump shot from 15 ft,111,109
492,2OT,2:48.0,Defensive rebound by D. Collison,,111,109
493,2OT,2:35.0,D. Cousins makes 2-pt hook shot from 5 ft,,113,109
494,2OT,2:35.0,,Dallas full timeout,113,109
495,2OT,2:35.0,J. Anderson enters the game for S. Curry,,113,109
496,2OT,2:15.0,,D. Williams misses 2-pt jump shot from 7 ft,113,109
497,2OT,2:14.0,Defensive rebound by D. Cousins,,113,109
498,2OT,1:56.0,D. Cousins misses 2-pt jump shot from 14 ft,,113,109
499,2OT,1:55.0,,Defensive rebound by Z. Pachulia,113,109
500,2OT,1:37.0,,Z. Pachulia misses 2-pt layup at rim (block by D. Cousins),113,109
501,2OT,1:36.0,Defensive rebound by D. Collison,,113,109
502,2OT,1:20.0,R. Gay makes 3-pt jump shot from 24 ft (assist by D. Collison),,116,109
503,2OT,1:20.0,,Dallas full timeout,116,109
504,2OT,1:16.0,,D. Williams makes 2-pt layup at rim,116,111
505,2OT,0:55.0,D. Cousins misses 3-pt jump shot from 24 ft,,116,111
506,2OT,0:54.0,Offensive rebound by Team,,116,111
507,2OT,0:34.0,D. Collison misses 2-pt jump shot from 17 ft,,116,111
508,2OT,0:33.0,,Defensive rebound by D. Nowitzki,116,111
509,2OT,0:26.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Williams),116,114
510,2OT,0:02.0,Turnover by Team (shot clock),,116,114
511,2OT,0:02.0,,Dallas full timeout,116,114
512,2OT,0:02.0,,D. Harris enters the game for Z. Pachulia,116,114
513,2OT,0:00.0,,D. Williams makes 3-pt jump shot from 22 ft (assist by D. Harris),116,117
