,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
383,4,9:57.0,Turnover by D. Cousins (bad pass; steal by J. Green),,82,85
384,4,9:50.0,,V. Carter misses 3-pt jump shot from 26 ft,82,85
385,4,9:48.0,Defensive rebound by W. Cauley-Stein,,82,85
386,4,9:31.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by R. Rondo),,85,85
387,4,9:28.0,,Memphis full timeout,85,85
388,4,9:28.0,,P. Hairston enters the game for L. Stephenson,85,85
389,4,9:28.0,,C. Andersen enters the game for J. Martin,85,85
390,4,9:09.0,Offensive charge foul by J. Green (drawn by D. Cousins),,85,85
391,4,9:09.0,,Turnover by J. Green (offensive foul),85,85
392,4,8:53.0,Turnover by M. Belinelli (bad pass; steal by C. Andersen),,85,85
393,4,8:47.0,,M. Chalmers misses 2-pt jump shot from 4 ft,85,85
394,4,8:43.0,Defensive rebound by W. Cauley-Stein,,85,85
395,4,8:40.0,Turnover by R. Rondo (lost ball; steal by M. Chalmers),,85,85
396,4,8:30.0,,V. Carter misses 2-pt layup from 2 ft,85,85
397,4,8:29.0,Defensive rebound by D. Cousins,,85,85
398,4,8:19.0,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),,87,85
399,4,8:19.0,,Memphis full timeout,87,85
400,4,8:19.0,,M. Conley enters the game for J. Green,87,85
401,4,8:19.0,,Z. Randolph enters the game for M. Chalmers,87,85
402,4,8:19.0,,M. Barnes enters the game for V. Carter,87,85
403,4,8:19.0,D. Collison enters the game for B. McLemore,,87,85
404,4,8:03.0,,M. Conley makes 3-pt jump shot from 22 ft (assist by M. Barnes),87,88
405,4,7:48.0,Offensive foul by D. Cousins (drawn by M. Barnes),,87,88
406,4,7:48.0,Turnover by D. Cousins (offensive foul),,87,88
407,4,7:33.0,,P. Hairston misses 3-pt jump shot from 26 ft,87,88
408,4,7:31.0,Defensive rebound by W. Cauley-Stein,,87,88
409,4,7:23.0,R. Rondo makes 2-pt jump shot from 19 ft,,89,88
410,4,7:07.0,,Offensive foul by M. Barnes (drawn by M. Belinelli),89,88
411,4,7:07.0,,Turnover by M. Barnes (offensive foul),89,88
412,4,7:07.0,K. Koufos enters the game for D. Cousins,,89,88
413,4,7:07.0,Q. Acy enters the game for W. Cauley-Stein,,89,88
414,4,7:07.0,,Technical foul by M. Barnes,89,88
415,4,7:07.0,Technical foul by M. Belinelli,,89,88
416,4,6:57.0,M. Belinelli misses 3-pt jump shot from 24 ft,,89,88
417,4,6:55.0,Offensive rebound by K. Koufos,,89,88
418,4,6:34.0,K. Koufos misses 2-pt hook shot from 4 ft,,89,88
419,4,6:33.0,,Defensive rebound by Z. Randolph,89,88
420,4,6:15.0,Offensive charge foul by P. Hairston (drawn by R. Rondo),,89,88
421,4,6:15.0,,Turnover by P. Hairston (offensive foul),89,88
422,4,5:55.0,M. Belinelli makes 2-pt jump shot from 19 ft (assist by Q. Acy),,91,88
423,4,5:46.0,,Personal foul by Q. Acy (drawn by Z. Randolph),91,88
424,4,5:29.0,,M. Conley makes 2-pt layup from 2 ft,91,90
425,4,5:09.0,D. Collison misses 2-pt layup from 3 ft,,91,90
426,4,5:06.0,,Defensive rebound by P. Hairston,91,90
427,4,4:59.0,,Shooting foul by K. Koufos (drawn by C. Andersen),91,90
428,4,4:59.0,,C. Andersen makes free throw 1 of 2,91,91
429,4,4:59.0,D. Cousins enters the game for K. Koufos,,91,91
430,4,4:59.0,,C. Andersen misses free throw 2 of 2,91,91
431,4,4:58.0,Defensive rebound by D. Cousins,,91,91
432,4,4:40.0,D. Cousins misses 2-pt layup from 2 ft,,91,91
433,4,4:39.0,,Defensive rebound by C. Andersen,91,91
434,4,4:34.0,,Z. Randolph makes 2-pt layup at rim (assist by P. Hairston),91,93
435,4,4:34.0,Sacramento full timeout,,91,93
436,4,4:34.0,,M. Chalmers enters the game for P. Hairston,91,93
437,4,4:34.0,O. Casspi enters the game for R. Rondo,,91,93
438,4,4:17.0,D. Cousins misses 2-pt layup from 1 ft (block by C. Andersen),,91,93
439,4,4:15.0,,Defensive rebound by M. Barnes,91,93
440,4,3:54.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by Z. Randolph),91,96
441,4,3:38.0,Turnover by D. Cousins (bad pass; steal by M. Conley),,91,96
442,4,3:28.0,,Personal foul by D. Collison (drawn by M. Chalmers),91,96
443,4,3:28.0,,M. Chalmers makes free throw 1 of 2,91,97
444,4,3:28.0,,M. Chalmers makes free throw 2 of 2,91,98
445,4,3:10.0,Q. Acy makes 2-pt jump shot from 18 ft (assist by D. Cousins),,93,98
446,4,2:50.0,,Z. Randolph misses 2-pt layup from 2 ft,93,98
447,4,2:48.0,Defensive rebound by D. Cousins,,93,98
448,4,2:29.0,M. Belinelli misses 3-pt jump shot from 23 ft,,93,98
449,4,2:28.0,,Defensive rebound by Team,93,98
450,4,2:28.0,R. Rondo enters the game for O. Casspi,,93,98
451,4,2:15.0,,Turnover by Z. Randolph (traveling),93,98
452,4,2:03.0,Q. Acy makes 2-pt dunk at rim (assist by D. Cousins),,95,98
453,4,1:53.0,,Z. Randolph makes 2-pt layup from 3 ft (assist by M. Chalmers),95,100
454,4,1:45.0,M. Belinelli makes 2-pt jump shot from 19 ft (assist by R. Rondo),,97,100
455,4,1:28.0,,Turnover by M. Barnes (bad pass; steal by D. Cousins),97,100
456,4,1:26.0,Turnover by D. Collison (lost ball),,97,100
457,4,1:26.0,,V. Carter enters the game for C. Andersen,97,100
458,4,1:08.0,,V. Carter misses 3-pt jump shot from 22 ft,97,100
459,4,1:08.0,,Offensive rebound by Team,97,100
460,4,0:50.0,,M. Conley makes 2-pt jump shot from 11 ft,97,102
461,4,0:50.0,Sacramento full timeout,,97,102
462,4,0:50.0,,C. Andersen enters the game for V. Carter,97,102
463,4,0:44.0,Shooting foul by M. Barnes (drawn by D. Cousins),,97,102
464,4,0:44.0,D. Cousins misses free throw 1 of 2,,97,102
465,4,0:44.0,Offensive rebound by Team,,97,102
466,4,0:44.0,J. Anderson enters the game for M. Belinelli,,97,102
467,4,0:44.0,D. Cousins makes free throw 2 of 2,,98,102
468,4,0:23.0,,M. Barnes misses 3-pt jump shot from 24 ft,98,102
469,4,0:21.0,Defensive rebound by R. Rondo,,98,102
470,4,0:20.0,Sacramento full timeout,,98,102
471,4,0:20.0,M. Belinelli enters the game for J. Anderson,,98,102
472,4,0:18.0,D. Cousins misses 3-pt jump shot from 23 ft,,98,102
473,4,0:17.0,,Defensive rebound by C. Andersen,98,102
474,4,0:17.0,,Personal take foul by R. Rondo (drawn by C. Andersen),98,102
475,4,0:17.0,,C. Andersen makes free throw 1 of 2,98,103
476,4,0:17.0,O. Casspi enters the game for Q. Acy,,98,103
477,4,0:17.0,,C. Andersen makes free throw 2 of 2,98,104
478,4,0:08.0,D. Cousins misses 3-pt jump shot from 24 ft,,98,104
479,4,0:07.0,,Defensive rebound by C. Andersen,98,104
