,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
388,4,7:15.0,,D. Jordan misses 2-pt jump shot from 3 ft (block by F. Ezeli),96,102
389,4,7:14.0,Defensive rebound by S. Curry,,96,102
390,4,7:14.0,Turnover by H. Barnes (bad pass),,96,102
391,4,7:14.0,D. Green enters the game for M. Speights,,96,102
392,4,6:51.0,,C. Paul makes 3-pt jump shot from 25 ft,96,105
393,4,6:44.0,Golden State full timeout,,96,105
394,4,6:44.0,A. Iguodala enters the game for H. Barnes,,96,105
395,4,6:31.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,99,105
396,4,6:10.0,,Personal foul by K. Thompson (drawn by B. Griffin),99,105
397,4,6:10.0,,B. Griffin misses free throw 1 of 2,99,105
398,4,6:10.0,,Offensive rebound by Team,99,105
399,4,6:10.0,,B. Griffin makes free throw 2 of 2,99,106
400,4,6:01.0,Turnover by S. Curry (lost ball; steal by C. Paul),,99,106
401,4,5:54.0,,C. Paul makes 3-pt jump shot from 23 ft (assist by B. Griffin),99,109
402,4,5:54.0,,Violation by Team (jump ball),99,109
403,4,5:41.0,H. Barnes enters the game for F. Ezeli,,99,109
404,4,5:33.0,S. Curry makes 3-pt jump shot from 25 ft (assist by H. Barnes),,102,109
405,4,5:11.0,,C. Paul misses 3-pt jump shot from 24 ft,102,109
406,4,5:11.0,,Offensive rebound by P. Pierce,102,109
407,4,5:05.0,,P. Pierce makes 3-pt jump shot from 25 ft,102,112
408,4,4:55.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by D. Green),,105,112
409,4,4:26.0,,J. Crawford misses 3-pt jump shot from 25 ft,105,112
410,4,4:26.0,Defensive rebound by A. Iguodala,,105,112
411,4,4:19.0,D. Green makes 2-pt layup from 1 ft (assist by A. Iguodala),,107,112
412,4,3:51.0,,C. Paul misses 2-pt layup from 2 ft,107,112
413,4,3:51.0,,Offensive rebound by Team,107,112
414,4,3:34.0,,B. Griffin misses 2-pt jump shot from 16 ft,107,112
415,4,3:33.0,,Offensive rebound by D. Jordan,107,112
416,4,3:33.0,,Turnover by B. Griffin (lost ball),107,112
417,4,3:18.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by D. Green),,110,112
418,4,3:17.0,,LA Clippers full timeout,110,112
419,4,3:03.0,,B. Griffin misses 2-pt layup from 2 ft,110,112
420,4,3:02.0,,Offensive rebound by B. Griffin,110,112
421,4,3:00.0,,B. Griffin misses 2-pt jump shot at rim,110,112
422,4,2:58.0,Defensive rebound by H. Barnes,,110,112
423,4,2:43.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),,113,112
424,4,2:19.0,,J. Crawford makes 3-pt jump shot from 26 ft (assist by P. Pierce),113,115
425,4,2:03.0,S. Curry misses 3-pt jump shot from 25 ft,,113,115
426,4,2:02.0,Offensive rebound by H. Barnes,,113,115
427,4,1:47.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),,116,115
428,4,1:27.0,,C. Paul misses 2-pt jump shot from 15 ft,116,115
429,4,1:27.0,Defensive rebound by A. Iguodala,,116,115
430,4,1:08.0,D. Green makes 2-pt jump shot from 1 ft (assist by A. Iguodala),,118,115
431,4,1:00.0,,C. Paul misses 2-pt layup from 2 ft,118,115
432,4,0:59.0,Defensive rebound by S. Curry,,118,115
433,4,0:41.0,Shooting foul by D. Jordan (drawn by S. Curry),,118,115
434,4,0:41.0,S. Curry makes free throw 1 of 2,,119,115
435,4,0:41.0,S. Curry makes free throw 2 of 2,,120,115
436,4,0:41.0,,LA Clippers full timeout,120,115
437,4,0:41.0,,A. Rivers enters the game for D. Jordan,120,115
438,4,0:29.0,,P. Pierce misses 2-pt layup from 2 ft (block by D. Green),120,115
439,4,0:27.0,Defensive rebound by S. Curry,,120,115
440,4,0:25.0,Personal foul by B. Griffin (drawn by S. Curry),,120,115
441,4,0:25.0,S. Curry makes free throw 1 of 2,,121,115
442,4,0:25.0,S. Curry makes free throw 2 of 2,,122,115
443,4,0:25.0,,LA Clippers full timeout,122,115
444,4,0:22.0,,Turnover by B. Griffin (step out of bounds),122,115
445,4,0:16.0,Personal take foul by J. Crawford (drawn by K. Thompson),,122,115
446,4,0:16.0,K. Thompson makes free throw 1 of 2,,123,115
447,4,0:16.0,K. Thompson makes free throw 2 of 2,,124,115
448,4,0:06.0,,C. Paul makes 2-pt layup from 1 ft,124,117
