,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
384,4,2:35.0,,T. Young makes free throw 1 of 2,94,96
385,4,2:35.0,,T. Young misses free throw 2 of 2,94,96
386,4,2:34.0,Defensive rebound by K. Porziņģis,,94,96
387,4,2:12.0,A. Afflalo misses 2-pt jump shot from 13 ft,,94,96
388,4,2:11.0,,Defensive rebound by B. Lopez,94,96
389,4,1:59.0,,J. Johnson makes 2-pt jump shot from 18 ft,94,98
390,4,1:44.0,D. Williams misses 2-pt jump shot from 6 ft,,94,98
391,4,1:43.0,,Defensive rebound by J. Johnson,94,98
392,4,1:36.0,,T. Young misses 2-pt jump shot from 3 ft (block by R. Lopez),94,98
393,4,1:35.0,,Offensive rebound by Team,94,98
394,4,1:35.0,,Brooklyn full timeout,94,98
395,4,1:35.0,L. Thomas enters the game for D. Williams,,94,98
396,4,1:29.0,,J. Johnson makes 2-pt jump shot from 12 ft,94,100
397,4,1:29.0,New York full timeout,,94,100
398,4,1:29.0,D. Williams enters the game for L. Thomas,,94,100
399,4,1:22.0,J. Calderón misses 2-pt layup from 2 ft,,94,100
400,4,1:21.0,Offensive rebound by J. Calderón,,94,100
401,4,1:20.0,J. Calderón misses 2-pt layup from 1 ft,,94,100
402,4,1:19.0,Offensive rebound by K. Porziņģis,,94,100
403,4,1:19.0,Shooting foul by B. Lopez (drawn by K. Porziņģis),,94,100
404,4,1:19.0,K. Porziņģis misses free throw 1 of 2,,94,100
405,4,1:19.0,Offensive rebound by Team,,94,100
406,4,1:19.0,K. Porziņģis makes free throw 2 of 2,,95,100
407,4,1:07.0,,J. Johnson misses 2-pt jump shot from 12 ft,95,100
408,4,1:06.0,,Offensive rebound by B. Lopez,95,100
409,4,1:05.0,,B. Lopez makes 2-pt layup at rim,95,102
410,4,0:57.0,K. Porziņģis misses 2-pt jump shot from 7 ft,,95,102
411,4,0:56.0,Offensive rebound by R. Lopez,,95,102
412,4,0:55.0,R. Lopez misses 2-pt layup from 1 ft,,95,102
413,4,0:55.0,Offensive rebound by R. Lopez,,95,102
414,4,0:54.0,R. Lopez misses 2-pt layup from 1 ft,,95,102
415,4,0:53.0,Offensive rebound by R. Lopez,,95,102
416,4,0:53.0,Shooting foul by T. Young (drawn by R. Lopez),,95,102
417,4,0:53.0,R. Lopez makes free throw 1 of 2,,96,102
418,4,0:53.0,R. Lopez misses free throw 2 of 2,,96,102
419,4,0:52.0,,Defensive rebound by T. Young,96,102
420,4,0:34.0,,S. Larkin makes 2-pt jump shot from 20 ft,96,104
421,4,0:34.0,New York full timeout,,96,104
422,4,0:34.0,L. Galloway enters the game for R. Lopez,,96,104
423,4,0:27.0,A. Afflalo makes 2-pt jump shot from 6 ft,,98,104
424,4,0:20.0,,Personal foul by K. Porziņģis (drawn by B. Bogdanović),98,104
425,4,0:20.0,,B. Bogdanović makes free throw 1 of 2,98,105
426,4,0:20.0,,B. Bogdanović makes free throw 2 of 2,98,106
427,4,0:13.0,A. Afflalo makes 3-pt jump shot from 25 ft (assist by L. Galloway),,101,106
428,4,0:11.0,,Personal foul by J. Calderón (drawn by S. Larkin),101,106
429,4,0:11.0,,S. Larkin makes free throw 1 of 2,101,107
430,4,0:11.0,,W. Ellington enters the game for B. Lopez,101,107
431,4,0:11.0,,S. Larkin makes free throw 2 of 2,101,108
432,4,0:05.0,A. Afflalo makes 3-pt jump shot from 25 ft (assist by J. Calderón),,104,108
433,4,0:05.0,,Brooklyn full timeout,104,108
434,4,0:05.0,L. Thomas enters the game for D. Williams,,104,108
435,4,0:05.0,J. Grant enters the game for J. Calderón,,104,108
436,4,0:05.0,,B. Lopez enters the game for W. Ellington,104,108
437,4,0:05.0,,Personal foul by A. Afflalo (drawn by S. Larkin),104,108
438,4,0:05.0,,S. Larkin makes free throw 1 of 2,104,109
439,4,0:05.0,,W. Ellington enters the game for B. Lopez,104,109
440,4,0:05.0,,S. Larkin makes free throw 2 of 2,104,110
441,4,0:05.0,New York full timeout,,104,110
442,4,0:05.0,D. Williams enters the game for L. Thomas,,104,110
443,4,0:05.0,J. Calderón enters the game for J. Grant,,104,110
444,4,0:02.0,A. Afflalo misses 3-pt jump shot from 25 ft,,104,110
445,4,0:01.0,,Defensive rebound by B. Bogdanović,104,110
