,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
393,4,6:31.0,D. Wade makes 2-pt jump shot from 18 ft,,92,93
394,4,6:13.0,,Turnover by E. Fournier (lost ball; steal by J. Winslow),92,93
395,4,6:12.0,J. Johnson enters the game for U. Haslem,,92,93
396,4,6:12.0,H. Whiteside enters the game for J. Winslow,,92,93
397,4,5:50.0,D. Wade misses 2-pt jump shot from 19 ft,,92,93
398,4,5:49.0,,Defensive rebound by M. Hezonja,92,93
399,4,5:38.0,,M. Hezonja makes 3-pt jump shot from 25 ft (assist by E. Payton),92,96
400,4,5:19.0,Personal foul by E. Fournier,,92,96
401,4,5:19.0,,Orlando full timeout,92,96
402,4,5:13.0,Personal foul by C. Watson,,92,96
403,4,4:58.0,D. Wade misses 3-pt jump shot from 26 ft,,92,96
404,4,4:57.0,Offensive rebound by J. Richardson,,92,96
405,4,4:43.0,J. Johnson makes 2-pt jump shot from 6 ft,,94,96
406,4,4:26.0,,N. Vučević makes 2-pt jump shot from 15 ft (assist by E. Fournier),94,98
407,4,4:09.0,J. Richardson misses 2-pt jump shot from 4 ft,,94,98
408,4,4:07.0,,Defensive rebound by E. Fournier,94,98
409,4,4:01.0,,M. Hezonja misses 3-pt jump shot from 25 ft,94,98
410,4,4:00.0,Defensive rebound by L. Deng,,94,98
411,4,3:49.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by D. Wade),,97,98
412,4,3:25.0,,E. Payton misses 3-pt jump shot from 25 ft,97,98
413,4,3:24.0,Defensive rebound by H. Whiteside,,97,98
414,4,3:13.0,Turnover by D. Wade (bad pass; steal by E. Payton),,97,98
415,4,3:08.0,,Shooting foul by L. Deng (drawn by E. Payton),97,98
416,4,3:08.0,,E. Payton makes 2-pt layup from 2 ft,97,100
417,4,3:08.0,Technical foul by H. Whiteside,,97,100
418,4,3:08.0,,E. Fournier makes technical free throw,97,101
419,4,3:08.0,U. Haslem enters the game for L. Deng,,97,101
420,4,3:08.0,G. Dragić enters the game for H. Whiteside,,97,101
421,4,3:08.0,,E. Payton makes free throw 1 of 1,97,102
422,4,3:08.0,Miami full timeout,,97,102
423,4,2:57.0,U. Haslem makes 2-pt layup from 2 ft (assist by D. Wade),,99,102
424,4,2:57.0,Shooting foul by N. Vučević (drawn by U. Haslem),,99,102
425,4,2:57.0,U. Haslem misses free throw 1 of 1,,99,102
426,4,2:55.0,,Defensive rebound by C. Watson,99,102
427,4,2:42.0,,Turnover by E. Payton (bad pass),99,102
428,4,2:18.0,J. Johnson misses 2-pt jump shot from 12 ft,,99,102
429,4,2:17.0,Offensive rebound by G. Dragić,,99,102
430,4,2:09.0,D. Wade makes 2-pt jump shot from 6 ft,,101,102
431,4,1:55.0,,C. Watson makes 3-pt jump shot from 25 ft,101,105
432,4,1:30.0,U. Haslem misses 2-pt jump shot from 14 ft,,101,105
433,4,1:28.0,Offensive rebound by G. Dragić,,101,105
434,4,1:28.0,G. Dragić makes 2-pt layup from 2 ft,,103,105
435,4,1:16.0,,N. Vučević makes 2-pt dunk at rim (assist by E. Fournier),103,107
436,4,1:16.0,Miami full timeout,,103,107
437,4,1:11.0,Shooting foul by E. Fournier (drawn by D. Wade),,103,107
438,4,1:11.0,D. Wade misses free throw 1 of 2,,103,107
439,4,1:11.0,Offensive rebound by Team,,103,107
440,4,1:11.0,H. Whiteside enters the game for U. Haslem,,103,107
441,4,1:11.0,D. Wade makes free throw 2 of 2,,104,107
442,4,1:00.0,,C. Watson makes 2-pt layup from 2 ft (assist by E. Payton),104,109
443,4,1:00.0,Miami full timeout,,104,109
444,4,0:51.0,Shooting foul by E. Fournier (drawn by D. Wade),,104,109
445,4,0:51.0,D. Wade makes free throw 1 of 2,,105,109
446,4,0:51.0,J. Winslow enters the game for G. Dragić,,105,109
447,4,0:51.0,D. Wade makes free throw 2 of 2,,106,109
448,4,0:51.0,,Orlando full timeout,106,109
449,4,0:38.0,,E. Payton misses 2-pt layup from 2 ft (block by H. Whiteside),106,109
450,4,0:35.0,Defensive rebound by J. Winslow,,106,109
451,4,0:30.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Richardson),,109,109
452,4,0:30.0,,Orlando full timeout,109,109
453,4,0:21.0,,N. Vučević makes 2-pt dunk at rim (assist by E. Fournier),109,111
454,4,0:09.0,J. Johnson misses 2-pt jump shot from 7 ft,,109,111
455,4,0:07.0,Offensive rebound by J. Richardson,,109,111
456,4,0:06.0,Miami full timeout,,109,111
457,4,0:06.0,,D. Marble enters the game for N. Vučević,109,111
458,4,0:06.0,G. Dragić enters the game for H. Whiteside,,109,111
459,4,0:06.0,L. Deng enters the game for J. Winslow,,109,111
460,4,0:03.0,Turnover by L. Deng (bad pass; steal by D. Marble),,109,111
461,4,0:03.0,,Orlando full timeout,109,111
462,4,0:03.0,J. Winslow enters the game for G. Dragić,,109,111
463,4,0:03.0,,N. Vučević enters the game for D. Marble,109,111
464,4,0:03.0,,Personal take foul by J. Winslow,109,111
465,4,0:03.0,,E. Fournier misses free throw 1 of 2,109,111
466,4,0:03.0,,Offensive rebound by Team,109,111
467,4,0:03.0,,D. Marble enters the game for N. Vučević,109,111
468,4,0:03.0,,E. Fournier makes free throw 2 of 2,109,112
469,4,0:00.0,D. Wade misses 3-pt jump shot from 37 ft,,109,112
470,4,0:00.0,Offensive rebound by Team,,109,112
