,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
382,4,2:30.0,A. Ajinça misses free throw 1 of 1,,83,94
383,4,2:30.0,,Defensive rebound by K. Anderson,83,94
384,4,2:05.0,,T. Parker misses 2-pt jump shot from 7 ft,83,94
385,4,2:04.0,,Offensive rebound by B. Marjanović,83,94
386,4,2:02.0,,B. Marjanović makes 2-pt dunk at rim,83,96
387,4,1:50.0,Shooting foul by B. Marjanović (drawn by A. Ajinça),,83,96
388,4,1:50.0,A. Ajinça makes free throw 1 of 2,,84,96
389,4,1:50.0,A. Ajinça makes free throw 2 of 2,,85,96
390,4,1:34.0,,Turnover by J. Simmons (traveling),85,96
391,4,1:34.0,J. Hamilton enters the game for L. Babbitt,,85,96
392,4,1:20.0,A. Ajinça makes 2-pt layup from 2 ft (assist by J. Ennis),,87,96
393,4,1:00.0,Offensive charge foul by M. Ginóbili (drawn by T. Frazier),,87,96
394,4,1:00.0,,Turnover by M. Ginóbili (offensive foul),87,96
395,4,1:00.0,New Orleans full timeout,,87,96
396,4,1:00.0,,K. Martin enters the game for M. Ginóbili,87,96
397,4,1:00.0,,M. Bonner enters the game for T. Parker,87,96
398,4,0:51.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by T. Frazier),,90,96
399,4,0:27.0,,K. Anderson makes 2-pt jump shot from 16 ft,90,98
400,4,0:27.0,New Orleans full timeout,,90,98
401,4,0:17.0,A. Ajinça makes 2-pt dunk at rim (assist by T. Frazier),,92,98
402,4,0:16.0,,Personal foul by J. Hamilton,92,98
403,4,0:16.0,,K. Anderson misses free throw 1 of 2,92,98
404,4,0:16.0,,Offensive rebound by Team,92,98
405,4,0:16.0,,K. Anderson misses free throw 2 of 2,92,98
406,4,0:14.0,,Offensive rebound by B. Marjanović,92,98
407,4,0:14.0,,B. Marjanović makes 2-pt layup from 1 ft,92,100
408,4,0:06.0,Turnover by T. Frazier (bad pass; steal by K. Anderson),,92,100
409,4,0:02.0,,Turnover by B. Marjanović (lost ball),92,100
410,4,0:00.0,J. Hamilton misses 3-pt jump shot from 30 ft,,92,100
411,4,0:00.0,Offensive rebound by Team,,92,100
