,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
377,4,8:13.0,Defensive rebound by L. Galloway,,96,93
378,4,8:08.0,C. Early makes 2-pt layup from 3 ft (assist by L. Galloway),,98,93
379,4,8:03.0,,Toronto full timeout,98,93
380,4,8:03.0,C. Anthony enters the game for L. Thomas,,98,93
381,4,8:03.0,J. Calderón enters the game for L. Galloway,,98,93
382,4,8:03.0,,K. Lowry enters the game for A. Bennett,98,93
383,4,7:52.0,,Personal foul by L. Amundson,98,93
384,4,7:52.0,,J. Johnson enters the game for P. Patterson,98,93
385,4,7:38.0,,C. Joseph misses 2-pt layup from 4 ft,98,93
386,4,7:37.0,Defensive rebound by J. Calderón,,98,93
387,4,7:28.0,C. Anthony misses 2-pt jump shot from 13 ft,,98,93
388,4,7:27.0,Offensive rebound by J. Grant,,98,93
389,4,7:11.0,C. Early misses 3-pt jump shot from 24 ft,,98,93
390,4,7:10.0,,Defensive rebound by C. Joseph,98,93
391,4,6:51.0,,K. Lowry makes 2-pt layup from 3 ft (assist by J. Johnson),98,95
392,4,6:24.0,Turnover by Team (shot clock),,98,95
393,4,6:24.0,,J. Valančiūnas enters the game for B. Biyombo,98,95
394,4,6:24.0,R. Lopez enters the game for L. Amundson,,98,95
395,4,6:24.0,L. Thomas enters the game for C. Early,,98,95
396,4,6:10.0,,Shooting foul by C. Anthony (drawn by J. Johnson),98,95
397,4,6:10.0,,J. Johnson makes free throw 1 of 2,98,96
398,4,6:10.0,,J. Johnson makes free throw 2 of 2,98,97
399,4,5:58.0,R. Lopez misses 2-pt jump shot from 12 ft,,98,97
400,4,5:57.0,Offensive rebound by L. Thomas,,98,97
401,4,5:56.0,Official timeout,,98,97
402,4,5:56.0,L. Galloway enters the game for J. Grant,,98,97
403,4,5:46.0,C. Anthony makes 2-pt jump shot from 20 ft,,100,97
404,4,5:33.0,,Turnover by K. Lowry (bad pass; steal by R. Lopez),100,97
405,4,5:26.0,C. Anthony misses 3-pt jump shot from 27 ft,,100,97
406,4,5:25.0,,Defensive rebound by K. Lowry,100,97
407,4,5:14.0,,K. Lowry misses 2-pt hook shot from 8 ft,100,97
408,4,5:13.0,,Offensive rebound by J. Valančiūnas,100,97
409,4,5:11.0,,J. Valančiūnas misses 2-pt layup from 2 ft,100,97
410,4,5:10.0,,Offensive rebound by K. Lowry,100,97
411,4,5:05.0,,J. Johnson misses 3-pt jump shot from 26 ft,100,97
412,4,5:05.0,Defensive rebound by R. Lopez,,100,97
413,4,4:48.0,C. Anthony misses 2-pt jump shot from 19 ft,,100,97
414,4,4:47.0,,Defensive rebound by C. Joseph,100,97
415,4,4:26.0,,D. DeRozan misses 2-pt jump shot from 17 ft,100,97
416,4,4:26.0,Defensive rebound by L. Galloway,,100,97
417,4,4:05.0,J. Calderón makes 2-pt jump shot from 16 ft,,102,97
418,4,3:50.0,,Offensive foul by J. Johnson (drawn by L. Galloway),102,97
419,4,3:50.0,,Turnover by J. Johnson (offensive foul),102,97
420,4,3:33.0,Turnover by C. Anthony (lost ball; steal by J. Johnson),,102,97
421,4,3:29.0,,Turnover by C. Joseph (lost ball; steal by C. Anthony),102,97
422,4,3:11.0,L. Galloway misses 3-pt jump shot from 26 ft,,102,97
423,4,3:10.0,,Defensive rebound by J. Johnson,102,97
424,4,3:03.0,,J. Johnson misses 2-pt layup from 3 ft (block by R. Lopez),102,97
425,4,3:03.0,,Offensive rebound by Team,102,97
426,4,2:55.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by J. Johnson),102,99
427,4,2:49.0,New York full timeout,,102,99
428,4,2:38.0,R. Lopez misses 2-pt hook shot from 3 ft,,102,99
429,4,2:38.0,,Defensive rebound by K. Lowry,102,99
430,4,2:22.0,,Shooting foul by L. Galloway (drawn by D. DeRozan),102,99
431,4,2:22.0,,D. DeRozan makes free throw 1 of 2,102,100
432,4,2:22.0,,D. DeRozan makes free throw 2 of 2,102,101
433,4,2:02.0,C. Anthony misses 2-pt layup from 2 ft (block by J. Johnson),,102,101
434,4,2:01.0,Offensive rebound by R. Lopez,,102,101
435,4,2:00.0,R. Lopez makes 2-pt layup from 1 ft,,104,101
436,4,1:41.0,,K. Lowry misses 2-pt jump shot from 5 ft,104,101
437,4,1:41.0,Defensive rebound by J. Calderón,,104,101
438,4,1:31.0,L. Thomas makes 2-pt layup from 1 ft (assist by J. Calderón),,106,101
439,4,1:31.0,,Toronto full timeout,106,101
440,4,1:31.0,,L. Scola enters the game for J. Johnson,106,101
441,4,1:26.0,,Turnover by D. DeRozan (bad pass; steal by J. Calderón),106,101
442,4,1:03.0,J. Calderón misses 2-pt jump shot from 14 ft,,106,101
443,4,1:03.0,,Defensive rebound by L. Scola,106,101
444,4,0:52.0,,K. Lowry misses 2-pt layup from 4 ft (block by R. Lopez),106,101
445,4,0:51.0,,Offensive rebound by J. Valančiūnas,106,101
446,4,0:51.0,,J. Valančiūnas makes 2-pt layup from 2 ft,106,103
447,4,0:51.0,New York full timeout,,106,103
448,4,0:51.0,,J. Johnson enters the game for L. Scola,106,103
449,4,0:36.0,C. Anthony misses 2-pt jump shot from 18 ft,,106,103
450,4,0:35.0,,Defensive rebound by J. Valančiūnas,106,103
451,4,0:26.0,,Shooting foul by R. Lopez (drawn by J. Johnson),106,103
452,4,0:26.0,,J. Johnson makes free throw 1 of 2,106,104
453,4,0:26.0,K. Porziņģis enters the game for L. Thomas,,106,104
454,4,0:26.0,,J. Johnson makes free throw 2 of 2,106,105
455,4,0:26.0,New York full timeout,,106,105
456,4,0:26.0,L. Thomas enters the game for K. Porziņģis,,106,105
457,4,0:23.0,Personal take foul by K. Lowry (drawn by C. Anthony),,106,105
458,4,0:17.0,Personal take foul by K. Lowry (drawn by L. Thomas),,106,105
459,4,0:17.0,L. Thomas makes free throw 1 of 2,,107,105
460,4,0:17.0,,L. Scola enters the game for J. Johnson,107,105
461,4,0:17.0,L. Thomas makes free throw 2 of 2,,108,105
462,4,0:17.0,,Toronto full timeout,108,105
463,4,0:11.0,,Shooting foul by R. Lopez (drawn by D. DeRozan),108,105
464,4,0:11.0,K. O'Quinn enters the game for R. Lopez,,108,105
465,4,0:11.0,,J. Johnson enters the game for L. Scola,108,105
466,4,0:11.0,,D. DeRozan makes free throw 1 of 2,108,106
467,4,0:11.0,K. Porziņģis enters the game for L. Thomas,,108,106
468,4,0:11.0,,D. DeRozan misses free throw 2 of 2,108,106
469,4,0:10.0,,Offensive rebound by Team,108,106
470,4,0:10.0,,L. Scola enters the game for J. Johnson,108,106
471,4,0:10.0,L. Thomas enters the game for K. Porziņģis,,108,106
472,4,0:06.0,,D. DeRozan misses 2-pt layup from 1 ft,108,106
473,4,0:06.0,Defensive rebound by L. Thomas,,108,106
474,4,0:04.0,Personal foul by K. Lowry (drawn by L. Thomas),,108,106
475,4,0:04.0,L. Thomas makes free throw 1 of 2,,109,106
476,4,0:04.0,L. Thomas makes free throw 2 of 2,,110,106
477,4,0:04.0,,Toronto full timeout,110,106
478,4,0:02.0,,C. Joseph makes 3-pt jump shot from 24 ft (assist by D. DeRozan),110,109
479,4,0:02.0,Personal foul by K. Lowry (drawn by L. Thomas),,110,109
480,4,0:02.0,L. Galloway misses free throw 1 of 2,,110,109
481,4,0:02.0,Offensive rebound by Team,,110,109
482,4,0:02.0,L. Galloway makes free throw 2 of 2,,111,109
483,4,0:00.0,,L. Scola misses 3-pt hook shot from 38 ft,111,109
484,4,0:00.0,,Offensive rebound by Team,111,109
