,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
378,4,4:16.0,G. Monroe makes 2-pt layup from 1 ft,,102,81
379,4,3:56.0,,K. Walker misses 3-pt jump shot from 24 ft,102,81
380,4,3:52.0,Defensive rebound by M. Carter-Williams,,102,81
381,4,3:50.0,Personal foul by K. Walker (drawn by M. Carter-Williams),,102,81
382,4,3:50.0,,B. Roberts enters the game for M. Williams,102,81
383,4,3:50.0,,A. Harrison enters the game for C. Zeller,102,81
384,4,3:50.0,,T. Daniels enters the game for N. Batum,102,81
385,4,3:50.0,,T. Hansbrough enters the game for K. Walker,102,81
386,4,3:39.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,102,81
387,4,3:39.0,,Defensive rebound by Team,102,81
388,4,3:23.0,,F. Kaminsky makes 2-pt layup from 2 ft (assist by B. Roberts),102,83
389,4,3:03.0,J. Parker misses 2-pt jump shot from 15 ft,,102,83
390,4,3:01.0,,Defensive rebound by T. Daniels,102,83
391,4,2:52.0,,B. Roberts makes 2-pt jump shot from 19 ft,102,85
392,4,2:43.0,Milwaukee full timeout,,102,85
393,4,2:43.0,Official timeout,,102,85
394,4,2:43.0,C. Copeland enters the game for G. Antetokounmpo,,102,85
395,4,2:43.0,R. Vaughn enters the game for J. Parker,,102,85
396,4,2:43.0,M. Plumlee enters the game for G. Monroe,,102,85
397,4,2:43.0,J. O'Bryant enters the game for K. Middleton,,102,85
398,4,2:43.0,T. Ennis enters the game for M. Carter-Williams,,102,85
399,4,2:27.0,J. O'Bryant misses 2-pt jump shot from 16 ft,,102,85
400,4,2:25.0,,Defensive rebound by A. Harrison,102,85
401,4,2:13.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by B. Roberts),102,88
402,4,1:48.0,R. Vaughn misses 2-pt jump shot from 18 ft,,102,88
403,4,1:47.0,,Defensive rebound by T. Daniels,102,88
404,4,1:33.0,,Shooting foul by M. Plumlee (drawn by T. Hansbrough),102,88
405,4,1:33.0,,T. Hansbrough makes free throw 1 of 2,102,89
406,4,1:33.0,,T. Hansbrough makes free throw 2 of 2,102,90
407,4,1:15.0,Turnover by J. O'Bryant (bad pass; steal by T. Hansbrough),,102,90
408,4,1:15.0,,Personal foul by T. Ennis (drawn by B. Roberts),102,90
409,4,1:15.0,,B. Roberts makes free throw 1 of 2,102,91
410,4,1:15.0,,B. Roberts makes free throw 2 of 2,102,92
411,4,0:55.0,Turnover by J. O'Bryant (traveling),,102,92
412,4,0:44.0,,Turnover by B. Roberts (bad pass; steal by R. Vaughn),102,92
413,4,0:25.0,C. Copeland makes 3-pt jump shot from 25 ft (assist by T. Ennis),,105,92
414,4,0:17.0,,T. Hansbrough misses 3-pt jump shot from 25 ft,105,92
415,4,0:16.0,Defensive rebound by C. Copeland,,105,92
