,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
390,4,0:34.0,Technical foul by M. Morris,,94,85
391,4,0:34.0,,K. Irving makes technical free throw,94,86
392,4,0:28.0,,J. Smith misses 3-pt jump shot from 24 ft,94,86
393,4,0:28.0,Defensive rebound by A. Drummond,,94,86
394,4,0:28.0,Personal foul by K. Irving (drawn by A. Drummond),,94,86
395,4,0:28.0,A. Drummond makes free throw 1 of 2,,95,86
396,4,0:28.0,,C. Frye enters the game for L. James,95,86
397,4,0:28.0,,S. Kaun enters the game for K. Love,95,86
398,4,0:28.0,,M. Dellavedova enters the game for T. Thompson,95,86
399,4,0:28.0,,R. Jefferson enters the game for K. Irving,95,86
400,4,0:28.0,A. Drummond makes free throw 2 of 2,,96,86
401,4,0:11.0,,C. Frye makes 2-pt jump shot from 7 ft (assist by M. Dellavedova),96,88
