,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CHICAGO_ACTION,PORTLAND_SCORE,CHICAGO_SCORE
380,4,5:28.0,D. Lillard misses 2-pt jump shot from 20 ft,,92,83
381,4,5:27.0,,Defensive rebound by P. Gasol,92,83
382,4,5:15.0,,E. Moore misses 2-pt jump shot from 3 ft (block by E. Davis),92,83
383,4,5:15.0,Defensive rebound by Team,,92,83
384,4,5:15.0,Portland full timeout,,92,83
385,4,5:15.0,,D. McDermott enters the game for T. Snell,92,83
386,4,4:57.0,E. Davis makes 2-pt layup from 1 ft (assist by G. Henderson),,94,83
387,4,4:39.0,,P. Gasol makes 2-pt layup from 2 ft (assist by E. Moore),94,85
388,4,4:18.0,Turnover by M. Plumlee (offensive goaltending),,94,85
389,4,4:08.0,,E. Moore makes 2-pt layup from 1 ft,94,87
390,4,3:46.0,D. Lillard makes 2-pt jump shot from 10 ft (assist by A. Crabbe),,96,87
391,4,3:35.0,,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by P. Gasol),96,90
392,4,3:22.0,Turnover by D. Lillard (lost ball),,96,90
393,4,3:11.0,,Turnover by E. Moore (bad pass; steal by E. Davis),96,90
394,4,3:09.0,Shooting foul by M. Dunleavy (drawn by M. Plumlee),,96,90
395,4,3:09.0,M. Plumlee makes free throw 1 of 2,,97,90
396,4,3:09.0,M. Plumlee makes free throw 2 of 2,,98,90
397,4,2:57.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by E. Moore),98,92
398,4,2:56.0,Portland full timeout,,98,92
399,4,2:37.0,D. Lillard misses 2-pt jump shot from 21 ft,,98,92
400,4,2:36.0,,Defensive rebound by B. Portis,98,92
401,4,2:17.0,,P. Gasol misses 2-pt jump shot from 5 ft,98,92
402,4,2:16.0,,Offensive rebound by P. Gasol,98,92
403,4,2:12.0,,M. Dunleavy misses 2-pt layup from 2 ft (block by E. Davis),98,92
404,4,2:11.0,Defensive rebound by D. Lillard,,98,92
405,4,1:50.0,D. Lillard misses 2-pt layup at rim,,98,92
406,4,1:49.0,,Defensive rebound by B. Portis,98,92
407,4,1:38.0,,Personal foul by M. Plumlee (drawn by P. Gasol),98,92
408,4,1:31.0,,E. Moore misses 2-pt jump shot from 3 ft (block by M. Plumlee),98,92
409,4,1:30.0,Defensive rebound by Team,,98,92
410,4,1:10.0,Shooting foul by P. Gasol (drawn by M. Plumlee),,98,92
411,4,1:10.0,M. Plumlee makes free throw 1 of 2,,99,92
412,4,1:10.0,M. Plumlee misses free throw 2 of 2,,99,92
413,4,1:09.0,,Defensive rebound by P. Gasol,99,92
414,4,1:09.0,,Chicago full timeout,99,92
415,4,1:09.0,,A. Brooks enters the game for B. Portis,99,92
416,4,1:09.0,C. McCollum enters the game for E. Davis,,99,92
417,4,1:03.0,,D. McDermott misses 3-pt jump shot from 25 ft,99,92
418,4,1:00.0,,Offensive rebound by P. Gasol,99,92
419,4,1:00.0,,P. Gasol misses 2-pt layup from 1 ft,99,92
420,4,1:00.0,Defensive rebound by D. Lillard,,99,92
421,4,0:43.0,D. Lillard misses 3-pt jump shot from 23 ft,,99,92
422,4,0:42.0,,Defensive rebound by P. Gasol,99,92
423,4,0:42.0,,Personal foul by M. Plumlee (drawn by P. Gasol),99,92
424,4,0:42.0,,P. Gasol misses free throw 1 of 2,99,92
425,4,0:42.0,,Offensive rebound by Team,99,92
426,4,0:42.0,E. Davis enters the game for G. Henderson,,99,92
427,4,0:42.0,,P. Gasol makes free throw 2 of 2,99,93
428,4,0:30.0,Personal take foul by D. McDermott (drawn by D. Lillard),,99,93
429,4,0:30.0,D. Lillard makes free throw 1 of 2,,100,93
430,4,0:30.0,G. Henderson enters the game for E. Davis,,100,93
431,4,0:30.0,D. Lillard makes free throw 2 of 2,,101,93
432,4,0:30.0,,Chicago full timeout,101,93
433,4,0:24.0,,P. Gasol makes 2-pt layup from 1 ft (assist by D. McDermott),101,95
434,4,0:22.0,Portland full timeout,,101,95
435,4,0:22.0,,T. Snell enters the game for A. Brooks,101,95
436,4,0:22.0,Portland full timeout,,101,95
437,4,0:22.0,,B. Portis enters the game for P. Gasol,101,95
438,4,0:18.0,Turnover by D. Lillard (bad pass; steal by E. Moore),,101,95
439,4,0:11.0,,T. Snell misses 3-pt jump shot from 25 ft,101,95
440,4,0:10.0,Defensive rebound by M. Plumlee,,101,95
441,4,0:10.0,Personal take foul by M. Dunleavy (drawn by M. Plumlee),,101,95
442,4,0:10.0,M. Plumlee makes free throw 1 of 2,,102,95
443,4,0:10.0,M. Plumlee makes free throw 2 of 2,,103,95
444,4,0:03.0,,E. Moore misses 2-pt layup from 1 ft,103,95
445,4,0:02.0,,Offensive rebound by T. Snell,103,95
446,4,0:01.0,,T. Snell misses 2-pt layup from 2 ft,103,95
447,4,0:00.0,Defensive rebound by M. Plumlee,,103,95
